Time (s),Voltage (V)
0.101,4.7099964539
0.222,4.5437269216
0.344,4.3640624454
0.466,4.1723264556
0.588,3.9717301523
0.709,3.7661139699
0.830,3.5588407127
0.951,3.3561712139
1.072,3.1648196319
1.193,2.9840883103
1.315,2.8153227268
1.436,2.6619365223
1.557,2.5238921827
1.679,2.3998464233
1.801,2.2887883533
1.922,2.1908387694
2.043,2.1044522660
2.164,2.0275252375
2.286,1.9589055187
2.408,1.8979614940
2.530,1.8433449175
2.651,1.7949590643
2.772,1.7524960574
2.893,1.7142735146
3.014,1.6800192614
3.135,1.6496690814
3.257,1.6234676236
3.379,1.6008655399
3.501,1.5785137155
3.622,1.5612727543
3.743,1.5430362036
3.864,1.5263837161
3.985,1.5111210288
4.106,1.4971410899
4.228,1.4847010666
4.350,1.4737146473
4.472,1.4632957075
4.593,1.4534422589
4.715,1.4442237924
4.837,1.4357651622
4.959,1.4254661858
5.080,1.4165101045
5.201,1.4098167796
5.322,1.4039428883
5.443,1.3983799580
5.564,1.3930350108
5.686,1.3879670801
5.807,1.3837846586
5.928,1.3793298126
6.050,1.3755592048
6.172,1.3716543187
6.293,1.3679698519
6.414,1.3644590719
6.535,1.3612581738
6.657,1.3579498572
6.779,1.3550541201
6.901,1.3524272215
7.022,1.3497911892
7.143,1.3471785686
7.264,1.3446384102
7.385,1.3421429531
7.506,1.3397344169
7.628,1.3374827007
7.750,1.3355269619
7.872,1.3334183506
7.993,1.3317791894
8.114,1.3297136004
8.235,1.3278646752
8.356,1.3260380691
8.477,1.3243974835
8.599,1.3226009688
8.721,1.3208226039
8.843,1.3190740660
8.964,1.3176417600
9.085,1.3160810963
9.206,1.3149127648
9.328,1.3135597845
9.449,1.3121691578
9.570,1.3110200093
9.692,1.3097489852
9.814,1.3083509733
9.935,1.3069973664
10.056,1.3056147801
10.179,1.3044244639
10.302,1.3033098347
10.424,1.3020599245
10.547,1.3006663442
10.669,1.2997757625
10.791,1.2987124577
10.914,1.2974661779
11.036,1.2962248766
11.158,1.2949890722
11.281,1.2934567583
11.403,1.2924219301
11.525,1.2911624123
11.648,1.2897653084
11.770,1.2888682894
11.892,1.2884332148
12.015,1.2914097436
12.138,1.2906105425
12.261,1.2891716436
12.384,1.2881004031
12.506,1.2875918729
12.629,1.2869376987
12.751,1.2857457687
12.873,1.2846891744
12.996,1.2837484497
13.118,1.2828326097
13.240,1.2810585442
13.362,1.2799660930
13.485,1.2792777695
13.607,1.2782214445
13.730,1.2780836776
13.853,1.2778129365
13.976,1.2776065133
14.099,1.2767394712
14.221,1.2752636664
14.344,1.2719439980
14.466,1.2711882383
14.588,1.2700985706
14.711,1.2670175159
14.834,1.2616805604
14.957,1.2593617936
15.080,1.2572041272
15.202,1.2556126181
15.325,1.2539057041
15.447,1.2522795641
15.569,1.2506542556
15.691,1.2493445520
15.814,1.2476118161
15.936,1.2464133022
16.058,1.2447123519
16.181,1.2432339339
16.303,1.2416558313
16.425,1.2406695044
16.548,1.2392408905
16.670,1.2381503989
16.792,1.2368400905
16.915,1.2355180530
17.037,1.2346752689
17.159,1.2337859230
17.282,1.2328419224
17.404,1.2324411583
17.526,1.2313982194
17.649,1.2303500231
17.771,1.2292759388
17.893,1.2285395847
18.016,1.2276807159
18.138,1.2266341238
18.260,1.2254013686
18.382,1.2247115478
18.505,1.2237122367
18.627,1.2228380642
18.749,1.2220525768
18.872,1.2212380782
18.994,1.2202568538
19.116,1.2196676273
19.239,1.2190013734
19.361,1.2182403694
19.483,1.2174162459
19.606,1.2168383612
19.728,1.2159800886
19.850,1.2153273495
19.973,1.2145607161
20.095,1.2140242088
20.217,1.2132274372
20.340,1.2125369009
20.462,1.2119953279
20.584,1.2111523713
20.706,1.2106648556
20.829,1.2100763891
20.951,1.2092846439
21.073,1.2086351699
21.196,1.2081576540
21.318,1.2074086522
21.440,1.2069414701
21.563,1.2063767512
21.685,1.2057378901
21.807,1.2050329597
21.930,1.2046286006
22.052,1.2039445412
22.174,1.2033915856
22.297,1.2027835579
22.419,1.2022159291
22.541,1.2016428062
22.664,1.2011827924
22.786,1.2005644504
22.908,1.2001157224
23.031,1.1995397219
23.153,1.1991760512
23.275,1.1982738672
23.397,1.1979524685
23.520,1.1974981659
23.642,1.1969527725
23.765,1.1964187068
23.888,1.1959071666
24.011,1.1954145493
24.134,1.1958537307
24.256,1.1960879650
24.378,1.1976991020
24.501,1.1977629131
24.623,1.1965783123
24.745,1.1965355440
24.868,1.1963313675
24.990,1.1971747179
25.112,1.1954353277
25.235,1.1957677561
25.357,1.1957326009
25.479,1.1952466798
25.602,1.1950540303
25.724,1.1945549409
25.846,1.1938669341
25.969,1.1926549290
26.091,1.1916775939
26.213,1.1912231101
26.336,1.1904946461
26.458,1.1908828456
26.580,1.1881542556
26.702,1.1874184821
26.825,1.1870038036
26.947,1.1864490590
27.069,1.1880918310
27.192,1.1878458090
27.314,1.1874600560
27.436,1.1867189703
27.559,1.1864852266
27.681,1.1859890140
27.803,1.1856972425
27.926,1.1852147127
28.048,1.1847865612
28.170,1.1843216278
28.293,1.1838077313
28.415,1.1836529773
28.537,1.1830905972
28.660,1.1830585239
28.782,1.1829270980
28.904,1.1818251419
29.027,1.1817457051
29.149,1.1817824952
29.271,1.1809064814
29.393,1.1810154708
29.516,1.1805529778
29.638,1.1801241295
29.760,1.1799056155
29.883,1.1796577501
30.005,1.1789492243
30.127,1.1779736962
30.250,1.1783435666
30.372,1.1779354725
30.494,1.1775605986
30.617,1.1771767682
30.739,1.1768996827
30.861,1.1764741522
30.984,1.1753508310
31.106,1.1741931307
31.228,1.1752018119
31.351,1.1751993519
31.473,1.1746628173
31.595,1.1743370611
31.718,1.1735726576
31.840,1.1732565123
31.962,1.1729094125
32.084,1.1726557543
32.207,1.1722912263
32.329,1.1722028165
32.451,1.1718268053
32.574,1.1712022145
32.696,1.1708984375
32.818,1.1693482203
32.941,1.1702483056
33.063,1.1703378438
33.185,1.1690383971
33.308,1.1693967475
33.430,1.1691863540
33.552,1.1685963828
33.675,1.1686707396
33.797,1.1683709450
33.919,1.1678652002
34.042,1.1678710392
34.164,1.1674811574
34.286,1.1671092648
34.408,1.1667925237
34.531,1.1665486676
34.653,1.1663572153
34.775,1.1661095358
34.898,1.1654896787
35.020,1.1650817613
35.142,1.1647628380
35.265,1.1645180290
35.387,1.1642594654
35.509,1.1641170289
35.632,1.1638452435
35.754,1.1633834516
35.876,1.1623407749
35.998,1.1623090388
36.121,1.1629199928
36.243,1.1622085184
36.366,1.1616303736
36.488,1.1610680756
36.610,1.1614454778
36.732,1.1613768154
36.855,1.1612086885
36.977,1.1608435627
37.099,1.1596955086
37.222,1.1596447692
37.344,1.1599041894
37.466,1.1597023935
37.589,1.1595328658
37.711,1.1591301018
37.833,1.1590212888
37.955,1.1581725558
38.078,1.1579048067
38.200,1.1578668636
38.323,1.1576305067
38.445,1.1570874471
38.567,1.1572348245
38.690,1.1570614366
38.812,1.1559731466
38.934,1.1545400517
39.057,1.1564582496
39.179,1.1560585442
39.301,1.1557238408
39.423,1.1555948274
39.546,1.1554838706
39.668,1.1551390431
39.791,1.1547851563
39.914,1.1545928444
40.037,1.1544529504
40.160,1.1542911434
40.282,1.1539506993
40.405,1.1537152499
40.527,1.1534552958
40.649,1.1533120482
40.771,1.1530804405
40.894,1.1528568684
41.016,1.1524759785
41.138,1.1525544297
41.261,1.1520735441
41.383,1.1520379716
41.505,1.1517144648
41.628,1.1513366187
41.750,1.1512446007
41.872,1.1511622911
41.995,1.1507839248
42.117,1.1503465488
42.239,1.1501212854
42.362,1.1499678482
42.484,1.1496978028
42.606,1.1494864923
42.729,1.1491981707
