Time (s),Voltage (V)
0.101,4.8804809195
0.223,4.7212677854
0.345,4.5522065402
0.466,4.3759035614
0.587,4.1978214975
0.708,4.0192115125
0.830,3.8440531464
0.952,3.6782608458
1.074,3.5282452972
1.195,3.3989774330
1.316,3.2900685218
1.437,3.1968537883
1.558,3.1212033276
1.679,3.0607302903
1.801,3.0138126703
1.923,2.9770071360
2.045,2.9493142240
2.166,2.9256380025
2.287,2.9080679425
2.408,2.8966121598
2.530,2.8883766415
2.651,2.8820800781
2.772,2.8779649385
2.894,2.8748131438
3.015,2.8730138179
3.136,2.8717503899
3.257,2.8713347915
3.378,2.8711075160
3.499,2.8712796963
3.620,2.8714420307
3.741,2.8720548902
3.863,2.8733352870
3.985,2.8731791747
4.107,2.8742048381
4.228,2.8751294737
4.349,2.8760619119
4.470,2.8767575370
4.591,2.8777702768
4.712,2.8784124608
4.834,2.8793340930
4.956,2.8803683659
5.078,2.8811048795
5.199,2.8820301481
5.320,2.8825925188
5.441,2.8831465582
5.563,2.8841459621
5.684,2.8850155457
5.805,2.8855053449
5.927,2.8863054840
6.049,2.8867214778
6.170,2.8874069704
6.291,2.8880824134
6.412,2.8888596967
6.534,2.8893575698
6.655,2.8899079917
6.776,2.8906718177
6.898,2.8912619479
7.019,2.8918315850
7.140,2.8923017030
7.261,2.8928412046
7.382,2.8931138991
7.503,2.8936235565
7.624,2.8938875502
7.745,2.8946579690
7.866,2.8956399292
7.987,2.9052018339
8.109,2.9053034520
8.231,2.9059649420
8.352,2.9053409291
8.473,2.9047062769
8.594,2.9052872113
8.715,2.9043070619
8.836,2.9046880510
8.957,2.9048577033
9.078,2.9052403897
9.200,2.9053471094
9.322,2.9052857127
9.444,2.9066073455
9.565,2.9063836059
9.686,2.9054413831
9.807,2.9077127777
9.928,2.9081188769
10.049,2.9089238424
10.172,2.9093906665
10.294,2.9102664404
10.416,2.9103655527
10.539,2.9134055447
10.661,2.9139908762
10.783,2.9140792993
10.906,2.9136552805
11.028,2.9146079425
11.150,2.9162053745
11.273,2.9175923722
11.396,2.9181583341
11.519,2.9184511648
11.642,2.9183156508
11.764,2.9182928938
11.887,2.9183456736
12.009,2.9187442150
12.131,2.9196133419
12.253,2.9200003635
12.376,2.9201142944
12.498,2.9199728381
12.620,2.9193325226
12.743,2.9191317273
12.865,2.9193185825
12.987,2.9189249330
13.110,2.9184753179
13.232,2.9181202618
13.354,2.9177820299
13.477,2.9177998030
13.599,2.9176643490
13.721,2.9177985538
13.844,2.9176155717
13.966,2.9173998920
14.088,2.9187648757
14.210,2.9195555952
14.333,2.9192163373
14.455,2.9191712028
14.577,2.9119353233
14.700,2.9095489690
14.822,2.9092940100
14.944,2.9094622462
15.067,2.9093933958
15.189,2.9096548836
15.311,2.9096343702
15.434,2.9098137162
15.556,2.9097182431
15.678,2.9098753437
15.801,2.9100266057
15.923,2.9099703037
16.045,2.9098739667
16.168,2.9099065142
16.290,2.9097361491
16.412,2.9095187029
16.535,2.9094971113
16.657,2.9095846373
16.779,2.9098285260
16.902,2.9100811928
17.024,2.9103063844
17.146,2.9102843464
17.268,2.9102457545
17.391,2.9104578435
17.513,2.9104041085
17.636,2.9106243340
17.759,2.9106458952
17.882,2.9106719536
18.005,2.9103773276
18.127,2.9106423281
18.250,2.9107444256
18.372,2.9107981091
18.494,2.9106478360
18.617,2.9107403315
18.740,2.9109500480
18.863,2.9107892830
18.986,2.9109313862
19.108,2.9111286804
19.230,2.9111160132
19.353,2.9110801360
19.475,2.9109259883
19.598,2.9109709619
19.720,2.9109482436
19.842,2.9108779972
19.964,2.9105817404
20.087,2.9107921892
20.209,2.9106989378
20.331,2.9106918998
20.454,2.9106966619
20.576,2.9107085794
20.698,2.9106230502
20.821,2.9110569365
20.943,2.9110914911
21.065,2.9108545817
21.187,2.9107428485
