Time (s),Voltage (V)
0.101,4.6353552734
0.223,4.4618322277
0.344,4.2746743873
0.465,4.0775104842
0.586,3.8725468860
0.707,3.6644757564
0.828,3.4573921236
0.949,3.2562963089
1.070,3.0650939769
1.192,2.8860136822
1.314,2.7199256940
1.436,2.5691668122
1.557,2.4337920927
1.678,2.3128590182
1.799,2.2044872289
1.920,2.1075138321
2.041,2.0207504384
2.163,1.9427167920
2.285,1.8724944898
2.407,1.8092457009
2.528,1.7527451186
2.649,1.7016746106
2.770,1.6558889528
2.892,1.6138356996
3.014,1.5757654286
3.136,1.5404605120
3.257,1.5088758374
3.378,1.4799533497
3.499,1.4532012853
3.621,1.4283311177
3.743,1.4050047464
3.865,1.3828916070
3.986,1.3627936574
4.107,1.3438058901
4.228,1.3262655368
4.349,1.3095546192
4.470,1.2941284524
4.592,1.2794196616
4.714,1.2658173119
4.836,1.2526105316
4.957,1.2401172977
5.078,1.2286268546
5.199,1.2179552517
5.320,1.2080865542
5.441,1.1984261536
5.563,1.1893625358
5.685,1.1798689006
5.807,1.1705138137
5.928,1.1619454668
6.049,1.1541085556
6.170,1.1486427296
6.291,1.1402805738
6.412,1.1353998674
6.534,1.1279037659
6.656,1.1207227654
6.778,1.1144392131
6.899,1.1085623457
7.020,1.1026125731
7.141,1.0965136223
7.263,1.0913829478
7.385,1.0859170413
7.507,1.0801176785
7.628,1.0743564880
7.749,1.0706244383
7.870,1.0660770562
7.991,1.0611492767
8.112,1.0550455178
8.234,1.0508388233
8.356,1.0466254037
8.478,1.0420985728
8.599,1.0380294649
8.720,1.0352622485
8.841,1.0319565960
8.962,1.0284177760
9.083,1.0250064443
9.205,1.0217002065
9.327,1.0182368955
9.449,1.0154545107
9.570,1.0125148757
9.691,1.0093986225
9.812,1.0063908938
9.934,1.0035455304
10.056,1.0005046482
10.179,0.9975167099
10.302,0.9945543949
10.425,0.9919610903
10.548,0.9890908228
10.671,0.9865123563
10.793,0.9840767436
10.916,0.9814835234
11.038,0.9787663082
11.160,0.9765239442
11.283,0.9741320112
11.405,0.9714840995
11.527,0.9694676150
11.649,0.9674537000
11.772,0.9655236318
11.894,0.9636834968
12.017,0.9620518948
12.140,0.9602350842
12.263,0.9589740064
12.386,0.9566614227
12.508,0.9556456056
12.630,0.9539220028
12.753,0.9522958226
12.875,0.9509322109
12.997,0.9493669143
13.120,0.9478688120
13.242,0.9466072373
13.364,0.9442458822
13.487,0.9430487746
13.609,0.9413098334
13.731,0.9395448326
13.854,0.9385084959
13.976,0.9378443450
14.098,0.9365154509
14.221,0.9349671604
14.343,0.9340110962
14.465,0.9333359772
14.588,0.9322378074
14.710,0.9312039955
14.832,0.9293055225
14.955,0.9272499148
15.077,0.9275057299
15.199,0.9256834560
15.321,0.9247793509
15.444,0.9237508843
15.566,0.9224521223
15.688,0.9209499370
15.811,0.9190727733
15.933,0.9172194552
16.055,0.9153800056
16.178,0.9135349161
16.300,0.9122044142
16.422,0.9106362693
16.545,0.9086725737
16.667,0.9066728557
16.789,0.9045609820
16.912,0.9019556360
17.034,0.8994553839
17.156,0.8970494924
17.279,0.8941797093
17.401,0.8915960530
17.523,0.8890754474
17.645,0.8864383945
17.768,0.8838968719
17.890,0.8811623986
18.012,0.8785661331
18.135,0.8760772756
18.257,0.8736515449
18.379,0.8711455249
18.502,0.8689714051
18.624,0.8666310384
18.746,0.8644106586
18.869,0.8622803963
18.991,0.8602262209
19.113,0.8582114420
19.236,0.8561257053
19.358,0.8541505972
19.480,0.8524101761
19.603,0.8505073321
19.725,0.8489317040
19.847,0.8469124647
19.969,0.8453241769
20.092,0.8435938810
20.214,0.8419566511
20.336,0.8405652936
20.459,0.8391191068
20.581,0.8375201097
20.703,0.8359978122
20.826,0.8346320505
20.948,0.8333686861
21.070,0.8317594318
21.193,0.8306253603
21.315,0.8293274528
21.437,0.8284642908
21.560,0.8268711352
21.682,0.8258826252
21.804,0.8247698221
21.927,0.8236996271
22.049,0.8223854571
22.171,0.8213686526
22.294,0.8203029473
22.416,0.8191968221
22.538,0.8182629584
22.660,0.8170999784
22.783,0.8161666128
22.905,0.8151073806
23.027,0.8141119065
23.150,0.8130797146
23.272,0.8121955990
23.394,0.8112684186
23.517,0.8105823566
23.639,0.8097108053
23.761,0.8089757275
23.884,0.8078448155
24.006,0.8072328984
24.128,0.8064943885
24.251,0.8054866546
24.373,0.8046448012
24.495,0.8040089185
24.618,0.8032322090
24.740,0.8025236358
24.862,0.8017412839
24.984,0.8009877988
25.107,0.8003036132
25.229,0.7997371959
25.351,0.7990779113
25.474,0.7983016328
25.596,0.7973777437
25.718,0.7969339352
25.841,0.7962805469
25.963,0.7956174520
26.085,0.7948106141
26.208,0.7942444496
26.330,0.7936092318
26.452,0.7928965956
26.575,0.7922056229
26.697,0.7916850317
26.819,0.7910238870
26.942,0.7903783211
27.064,0.7899219852
27.186,0.7893696558
27.308,0.7888330932
27.431,0.7881006760
27.553,0.7876231378
27.675,0.7868584871
27.798,0.7864084772
27.920,0.7858187698
28.042,0.7854167768
28.165,0.7848363698
28.287,0.7843435957
28.409,0.7837754027
28.532,0.7830745725
28.654,0.7827348158
28.776,0.7822992677
28.899,0.7814697129
29.021,0.7812389810
29.143,0.7807308741
29.266,0.7801896464
29.388,0.7797362593
29.510,0.7792630010
29.633,0.7788727335
29.755,0.7781632912
29.877,0.7776894724
29.999,0.7770680763
30.122,0.7768188954
30.244,0.7762404685
30.366,0.7758549466
30.489,0.7752686229
30.611,0.7748465599
30.733,0.7742879301
30.856,0.7738002310
30.978,0.7733631215
31.100,0.7730555225
31.223,0.7724191784
31.345,0.7720670068
31.467,0.7716923007
31.590,0.7712441919
31.712,0.7709389325
31.834,0.7704034365
31.957,0.7698808801
32.079,0.7693659644
32.201,0.7688942536
32.324,0.7685612379
32.446,0.7683852697
32.568,0.7677306957
32.691,0.7674503913
32.814,0.7670939355
32.937,0.7666220269
33.060,0.7662399232
33.182,0.7657891374
33.305,0.7655371148
33.427,0.7649803861
33.549,0.7646374185
33.671,0.7642661846
33.794,0.7636402145
33.916,0.7635107215
34.038,0.7629607965
34.161,0.7626576474
34.283,0.7623743829
34.405,0.7620616209
34.528,0.7614853903
34.650,0.7614666894
34.772,0.7609751745
34.895,0.7605887979
35.017,0.7601623105
35.139,0.7599782325
35.262,0.7594110820
35.384,0.7592739003
35.506,0.7587022876
35.628,0.7584566567
35.751,0.7582401896
35.873,0.7575905289
35.996,0.7574636887
36.118,0.7570879981
36.240,0.7569034291
36.362,0.7565591622
36.485,0.7563023490
36.607,0.7559351309
36.729,0.7554231440
36.852,0.7551041630
36.974,0.7548676613
37.096,0.7545363614
37.219,0.7542266760
37.341,0.7538456453
37.463,0.7535738442
37.586,0.7532563911
37.708,0.7527685340
37.830,0.7525727713
37.953,0.7524021036
38.075,0.7519641440
38.197,0.7516474328
38.320,0.7513895136
