Time (s),Voltage (V)
0.101,4.8113657250
0.223,4.6434946753
0.345,4.4627501418
0.466,4.2697089320
0.587,4.0672809438
0.708,3.8591587513
0.829,3.6490867062
0.950,3.4428468587
1.072,3.2429337695
1.194,3.0533058550
1.316,2.8771727152
1.437,2.7166260799
1.558,2.5710575178
1.679,2.4398061857
1.801,2.3217084468
1.923,2.2159539761
2.045,2.1212096827
2.166,2.0373889832
2.287,1.9625216953
2.408,1.8958035903
2.530,1.8354286179
2.652,1.7814750458
2.774,1.7325050738
2.895,1.6885357898
3.016,1.6492934720
3.137,1.6129809811
3.258,1.5803380277
3.379,1.5500181814
3.500,1.5226831213
3.621,1.4975569414
3.743,1.4740090851
3.865,1.4525316974
3.987,1.4323116707
4.108,1.4141327464
4.229,1.3963301954
4.350,1.3801146979
4.472,1.3650114492
4.594,1.3505845736
4.716,1.3371268331
4.837,1.3242421655
4.958,1.3120806866
5.079,1.3007165131
5.200,1.2896461799
5.321,1.2792018358
5.442,1.2693482133
5.563,1.2596651046
5.685,1.2504187216
5.807,1.2413759711
5.928,1.2326890867
6.049,1.2243346049
6.170,1.2164855871
6.291,1.2089469314
6.412,1.2016512033
6.533,1.1942103913
6.654,1.1874625458
6.776,1.1808152264
6.898,1.1742536662
7.020,1.1679878448
7.141,1.1619165418
7.262,1.1555773915
7.383,1.1498575789
7.504,1.1443332944
7.625,1.1387459572
7.747,1.1332900033
7.869,1.1281124520
7.991,1.1230905203
8.112,1.1179202662
8.233,1.1132895096
8.354,1.1085746924
8.476,1.1040654360
8.598,1.0995261762
8.720,1.0953225930
8.841,1.0909511636
8.962,1.0867417117
9.083,1.0828714519
9.204,1.0787808139
9.325,1.0750311751
9.447,1.0713687373
9.569,1.0675246596
9.691,1.0638625502
9.812,1.0603540418
9.933,1.0571708927
10.054,1.0536861447
10.176,1.0504023019
10.299,1.0470248415
10.421,1.0441835993
10.543,1.0408817814
10.666,1.0379442841
10.788,1.0348256788
10.910,1.0320690347
11.033,1.0292990585
11.155,1.0264677362
11.277,1.0235371942
11.400,1.0211287403
11.522,1.0183687412
11.644,1.0159114143
11.767,1.0133159674
11.889,1.0107752446
12.011,1.0084081866
12.134,1.0059985720
12.256,1.0035715466
12.378,1.0011610794
12.501,0.9992488821
12.623,0.9968650829
12.745,0.9949147126
12.867,0.9927035965
12.990,0.9904849296
13.112,0.9885994248
13.234,0.9866296862
13.357,0.9845376694
13.479,0.9826050666
13.601,0.9806810821
13.724,0.9787132302
13.846,0.9768972034
13.968,0.9750767260
14.091,0.9732749943
14.213,0.9714964959
14.335,0.9698395077
14.457,0.9681876366
14.580,0.9663929308
14.702,0.9646584069
14.825,0.9630167211
14.947,0.9614609044
15.069,0.9597956519
15.191,0.9582278558
15.314,0.9565658953
15.436,0.9551166916
15.558,0.9537732877
15.681,0.9520488161
15.803,0.9506443384
15.925,0.9491796434
16.048,0.9476559225
16.170,0.9464033850
16.292,0.9449357551
16.415,0.9434663656
16.537,0.9421459031
16.659,0.9407689783
16.782,0.9394310172
16.904,0.9381115568
17.026,0.9368693378
17.149,0.9356344872
17.271,0.9339849260
17.393,0.9329779593
17.516,0.9313712379
17.638,0.9302095271
17.760,0.9289244314
17.882,0.9278128635
18.005,0.9264120035
18.127,0.9254052252
18.249,0.9240013506
18.372,0.9228147162
18.494,0.9218763774
18.616,0.9205905422
18.739,0.9193730021
18.861,0.9182759058
18.983,0.9172141586
19.106,0.9160268153
19.228,0.9149316269
19.350,0.9139685892
19.473,0.9128730480
19.595,0.9116768776
19.717,0.9104765383
19.840,0.9094272398
19.962,0.9083601463
20.084,0.9074235279
20.206,0.9063882500
20.329,0.9053154695
20.451,0.9044965951
20.573,0.9034111940
20.696,0.9025028713
20.818,0.9013754518
20.940,0.9005415433
21.063,0.8994651014
21.185,0.8984801988
21.307,0.8975218005
21.430,0.8967207370
21.552,0.8956028517
21.674,0.8946700508
21.797,0.8937784944
21.919,0.8928508463
22.041,0.8920083258
22.164,0.8910764350
22.286,0.8901057277
22.408,0.8894471213
22.531,0.8882297198
22.653,0.8874584031
22.775,0.8866264655
22.897,0.8857609146
23.020,0.8847402420
23.142,0.8840204624
23.264,0.8832974765
23.387,0.8823943631
23.509,0.8813882890
23.631,0.8806853233
23.754,0.8799857091
