Time (s),Voltage (V)
0.102,4.8340171089
0.223,4.6662663082
0.344,4.4849231635
0.465,4.2903976311
0.587,4.0858608266
0.709,3.8736606363
0.831,3.6604508554
0.952,3.4512861975
1.073,3.2508256868
1.194,3.0619104813
1.315,2.8864373723
1.436,2.7258886003
1.558,2.5793010225
1.680,2.4473188177
1.802,2.3290497338
1.923,2.2240777063
2.044,2.1304810844
2.165,2.0472905761
2.287,1.9727763080
2.409,1.9059362998
2.531,1.8462582380
2.652,1.7928227477
2.773,1.7452881617
2.894,1.7022729175
3.016,1.6635860881
3.138,1.6284261522
3.260,1.5963428007
3.381,1.5678442348
3.502,1.5412879172
3.623,1.5175161429
3.744,1.4957608873
3.865,1.4756768446
3.986,1.4573605335
4.107,1.4402327777
4.229,1.4247020925
4.351,1.4097839014
4.473,1.3961106625
4.594,1.3831375617
4.715,1.3714825028
4.836,1.3603245735
4.958,1.3497941006
5.080,1.3407957620
5.202,1.3334033476
5.323,1.3246388509
5.444,1.3144443147
5.565,1.3018611160
5.686,1.2943142422
5.807,1.2870369452
5.929,1.2796543203
6.051,1.2730774267
6.173,1.2674144553
6.294,1.2619584141
6.415,1.2567150717
6.536,1.2517823299
6.657,1.2469590829
6.778,1.2421470164
6.900,1.2382247682
7.022,1.2344227370
7.144,1.2308683768
7.265,1.2272084913
7.386,1.2236862247
7.507,1.2203698930
7.629,1.2170154351
7.751,1.2138767349
7.873,1.2109102217
7.994,1.2077089210
8.115,1.2047193821
8.236,1.2019693781
8.357,1.1988509216
8.478,1.1961362164
8.600,1.1934813430
8.722,1.1907856691
8.844,1.1883047093
8.965,1.1859091260
9.086,1.1835885189
9.207,1.1812880157
9.328,1.1790415977
9.449,1.1770690126
9.571,1.1749951431
9.693,1.1730043209
9.815,1.1707975079
9.936,1.1686960067
10.057,1.1664649484
10.180,1.1643440905
10.303,1.1624382620
10.425,1.1605203266
10.548,1.1588341514
10.670,1.1570103138
10.792,1.1551858608
10.915,1.1533358698
11.037,1.1516082290
11.159,1.1497880534
11.282,1.1477120380
11.404,1.1459044980
11.526,1.1436769644
11.649,1.1418862340
11.771,1.1401938800
11.893,1.1382999824
12.015,1.1364945758
12.138,1.1341485183
12.260,1.1324268336
12.382,1.1306492461
12.505,1.1286215785
12.627,1.1270729571
12.749,1.1255846707
12.872,1.1246435465
12.994,1.1233898426
13.116,1.1218599082
13.239,1.1204417076
13.361,1.1188499978
13.483,1.1177371951
13.606,1.1165551089
13.728,1.1152509036
13.850,1.1139766308
13.973,1.1127312854
14.095,1.1115705439
14.217,1.1103019768
14.339,1.1090828024
14.462,1.1082919927
14.584,1.1070100383
14.706,1.1060176189
14.829,1.1048966776
14.951,1.1037180999
15.073,1.1025778937
15.196,1.1012011337
15.318,1.1000556462
15.440,1.0991505614
15.563,1.0980146140
15.685,1.0970708635
15.807,1.0962244541
15.930,1.0954080819
16.052,1.0947430911
16.174,1.0939992355
16.297,1.0932341523
16.419,1.0922486557
16.541,1.0912397442
16.664,1.0900462680
16.786,1.0888272435
16.908,1.0875490347
17.030,1.0863569317
17.153,1.0851170565
17.275,1.0841840951
17.397,1.0829833020
17.520,1.0814788290
17.642,1.0802365237
17.764,1.0790561218
17.887,1.0778910944
18.009,1.0767930734
18.131,1.0758009134
18.254,1.0745148848
18.376,1.0736719301
18.498,1.0729822115
18.621,1.0723969069
18.743,1.0719708657
18.865,1.0712656470
18.987,1.0704182530
19.110,1.0695802146
19.232,1.0687491736
19.354,1.0678680644
19.477,1.0669177308
19.599,1.0661238871
19.721,1.0649942827
19.844,1.0643221161
19.966,1.0632823519
20.088,1.0622788551
20.211,1.0610400691
20.333,1.0600661693
20.455,1.0592136717
20.578,1.0580637096
20.700,1.0570166498
20.822,1.0558799748
20.945,1.0548799194
21.067,1.0539657528
21.189,1.0530764197
21.312,1.0518530669
21.434,1.0508735345
21.556,1.0499355386
21.678,1.0490142943
21.801,1.0480988419
21.923,1.0472813271
22.045,1.0465962969
22.168,1.0459562998
22.290,1.0454480342
22.412,1.0449700697
22.535,1.0446421163
22.657,1.0441202398
22.779,1.0438533295
22.902,1.0435831274
23.024,1.0434081343
23.146,1.0427710140
23.269,1.0426415006
23.391,1.0424205527
23.513,1.0421913005
23.636,1.0419141280
23.758,1.0415459163
23.880,1.0411971125
24.003,1.0404662062
24.125,1.0398035305
