Time (s),Voltage (V)
0.101,4.8384693491
0.222,4.6711009124
0.343,4.4897137436
0.464,4.2957000948
0.585,4.0911595076
0.706,3.8809819618
0.827,3.6694631907
0.948,3.4616069934
1.070,3.2608592440
1.192,3.0714213622
1.314,2.8962238674
1.435,2.7367482259
1.556,2.5935209332
1.677,2.4648784502
1.799,2.3501499088
1.921,2.2479404897
2.043,2.1574979814
2.164,2.0777324467
2.285,2.0075256158
2.406,1.9457849414
2.527,1.8908887572
2.648,1.8423556582
2.770,1.7990210363
2.892,1.7603166463
3.014,1.7257659742
3.135,1.6951114025
3.256,1.6696919822
3.377,1.6464361667
3.498,1.6249028118
3.619,1.6033388193
3.741,1.5880859921
3.863,1.5693632158
3.985,1.5536454696
4.106,1.5413696117
4.227,1.5282143140
4.348,1.5187295654
4.470,1.5087890625
4.592,1.4996249236
4.714,1.4903598551
4.835,1.4823309679
4.956,1.4746355305
5.077,1.4676329447
5.198,1.4617284964
5.319,1.4565515061
5.441,1.4526428581
5.563,1.4479298512
5.685,1.4436335217
5.806,1.4396376939
5.927,1.4354147211
6.048,1.4319474187
6.170,1.4284443542
6.292,1.4253284305
6.414,1.4222050672
6.535,1.4192345623
6.656,1.4164960596
6.777,1.4137429478
6.898,1.4114810932
7.019,1.4087850417
7.141,1.4067070389
7.263,1.4041182023
7.385,1.4021541659
7.506,1.3958948563
7.627,1.3900817923
7.748,1.3881553575
7.869,1.3859450989
7.990,1.3841162357
8.112,1.3822561404
8.234,1.3805020295
8.356,1.3788244152
8.477,1.3771404487
8.598,1.3752516431
8.719,1.3734793724
8.840,1.3717743428
8.961,1.3700557737
9.083,1.3682612003
9.205,1.3664714451
9.327,1.3650297879
9.448,1.3634286297
9.569,1.3618696808
9.690,1.3603108035
9.812,1.3587820773
9.934,1.3574014163
10.056,1.3559952208
10.179,1.3548952003
10.302,1.3532459649
10.424,1.3519853557
10.546,1.3505768494
10.669,1.3491573941
10.791,1.3476686464
10.913,1.3462916512
11.036,1.3448095348
11.158,1.3433436729
11.280,1.3421372673
11.403,1.3408478790
11.525,1.3395641418
11.647,1.3386534784
11.770,1.3376231484
11.892,1.3365036032
12.014,1.3352289001
12.137,1.3342728676
12.259,1.3331097386
12.381,1.3319833307
12.504,1.3311723226
12.626,1.3296938359
12.748,1.3287269151
12.870,1.3277890140
12.993,1.3264519066
13.115,1.3253812588
13.237,1.3239527152
13.360,1.3228464313
13.482,1.3216031052
13.604,1.3203725368
13.727,1.3191904630
13.849,1.3179007074
13.971,1.3167221319
14.094,1.3155454121
14.216,1.3147313558
14.338,1.3137271750
14.461,1.3128501760
14.583,1.3119614444
14.705,1.3111577085
14.828,1.3101126349
14.950,1.3090014545
15.072,1.3079147016
15.194,1.3065681952
15.317,1.3054577234
15.439,1.3041640956
15.561,1.3030114257
15.684,1.3016953103
15.806,1.3003239598
15.928,1.2990567056
16.051,1.2967620048
16.173,1.2949425357
16.295,1.2938076133
16.418,1.2922080793
16.540,1.2908021311
16.662,1.2891313496
16.785,1.2870236733
16.907,1.2854151975
17.029,1.2838698644
17.152,1.2823578444
17.274,1.2805502909
17.396,1.2783216899
17.518,1.2761972667
17.641,1.2733018512
17.763,1.2713695339
17.886,1.2697605157
18.009,1.2680855010
18.132,1.2665379863
18.255,1.2652830121
18.377,1.2638539133
18.500,1.2624253795
18.622,1.2608868124
18.744,1.2599198481
18.867,1.2587516704
18.990,1.2572846652
19.113,1.2559933488
19.236,1.2549182941
19.358,1.2538252829
19.481,1.2528194216
19.603,1.2515288919
19.725,1.2506678410
19.848,1.2496533722
19.970,1.2485385997
20.092,1.2473347695
20.214,1.2464322146
20.337,1.2455961889
20.459,1.2444092141
20.581,1.2434524046
20.704,1.2425420430
20.826,1.2417756633
20.948,1.2407411079
21.071,1.2397676556
21.193,1.2390140162
21.315,1.2382377371
21.438,1.2372593802
21.560,1.2364879011
21.682,1.2357109573
21.805,1.2346924238
21.927,1.2340444288
22.049,1.2333273847
22.172,1.2326058334
22.294,1.2318433754
22.416,1.2308902283
22.538,1.2303393128
22.661,1.2294930063
22.783,1.2288379319
22.905,1.2284583421
23.028,1.2276766219
23.150,1.2266781999
23.272,1.2261119483
23.395,1.2256637241
23.517,1.2250349855
23.639,1.2243507760
23.762,1.2234133725
23.884,1.2229441224
24.006,1.2221558512
24.129,1.2216256463
24.251,1.2209978843
24.373,1.2201192805
24.496,1.2195854550
24.618,1.2189924189
24.740,1.2182527658
24.862,1.2178830460
24.985,1.2170594388
25.107,1.2163960574
25.229,1.2158327054
25.352,1.2153958981
25.474,1.2146922382
25.596,1.2141032039
25.719,1.2135808784
25.841,1.2128190012
25.963,1.2123048527
26.086,1.2117044482
26.208,1.2111633903
26.330,1.2107791460
26.453,1.2103042901
26.575,1.2095394592
26.697,1.2090083347
26.820,1.2086912425
26.942,1.2079017542
27.064,1.2075390845
27.187,1.2068270944
27.309,1.2064059194
27.431,1.2058246650
27.553,1.2053648147
27.676,1.2049397468
27.798,1.2043825480
27.920,1.2035912494
28.043,1.2032666534
28.165,1.2025657837
28.287,1.2020875745
28.410,1.2020643734
28.532,1.2013096130
28.654,1.2008689368
28.777,1.2002479890
28.899,1.1999625353
29.021,1.1993198212
29.144,1.1988273608
29.266,1.1984432850
29.388,1.1980199410
29.511,1.1976783032
29.633,1.1970824334
29.755,1.1965604064
29.877,1.1959819934
30.000,1.1955930775
30.122,1.1951582334
30.244,1.1946050017
30.367,1.1942038368
30.489,1.1937292350
30.612,1.1931666827
30.735,1.1927210632
30.858,1.1923257850
30.981,1.1919371092
31.103,1.1916624427
31.225,1.1911157048
31.348,1.1905546919
31.470,1.1902189483
31.592,1.1897786458
31.715,1.1894042696
31.837,1.1890357788
31.959,1.1885434843
32.082,1.1880232170
32.204,1.1876033035
32.326,1.1871444607
32.449,1.1866571758
32.571,1.1862672448
32.693,1.1859409700
32.816,1.1854467077
32.938,1.1850523955
33.060,1.1846479748
33.183,1.1843672486
33.305,1.1839422272
33.427,1.1836317550
33.550,1.1829261503
33.672,1.1828182850
33.794,1.1823306924
33.916,1.1820234287
34.039,1.1816679185
34.161,1.1812026181
34.283,1.1809108194
34.406,1.1802868659
34.528,1.1800235807
34.650,1.1796935588
34.773,1.1790559277
34.895,1.1789299409
35.017,1.1782532255
35.140,1.1779832920
35.262,1.1778087535
35.384,1.1773058552
35.507,1.1769283971
35.629,1.1766352257
35.751,1.1763199291
35.874,1.1758830549
35.996,1.1755360763
36.118,1.1751118433
36.240,1.1747129799
36.363,1.1744487799
36.485,1.1740264677
36.607,1.1736554502
36.730,1.1732001009
36.852,1.1730223576
36.974,1.1725552339
37.097,1.1723594602
37.219,1.1717207334
37.341,1.1716257645
37.464,1.1713018359
37.586,1.1708130399
37.708,1.1703327693
37.831,1.1700708977
37.953,1.1697331739
38.075,1.1692008822
38.198,1.1691947754
38.320,1.1686987615
38.442,1.1682548889
38.565,1.1680730113
38.687,1.1676698585
38.809,1.1673255135
38.931,1.1669357308
39.054,1.1667492751
39.176,1.1665211235
39.298,1.1659305269
39.421,1.1657776254
39.543,1.1652980100
39.665,1.1651015779
39.788,1.1646340265
39.910,1.1642994094
40.032,1.1642299422
40.155,1.1636296246
40.277,1.1633256016
40.399,1.1631283488
40.522,1.1626470575
40.644,1.1626134961
40.766,1.1621245219
40.889,1.1618105108
41.011,1.1615060825
41.133,1.1613407969
41.255,1.1610656153
41.378,1.1607856388
41.500,1.1601727786
41.622,1.1601141141
41.745,1.1597894250
41.867,1.1594193516
41.989,1.1588899685
42.112,1.1589296788
42.234,1.1584400344
42.356,1.1582221275
42.479,1.1577465042
42.601,1.1575695301
42.723,1.1571893837
42.846,1.1571132944
42.968,1.1568560472
43.090,1.1564237764
43.213,1.1561825850
43.335,1.1559152966
43.457,1.1555475361
43.579,1.1552794963
43.702,1.1550062338
43.824,1.1548106378
43.946,1.1544188765
44.069,1.1540646071
44.191,1.1538643776
44.313,1.1535141929
44.436,1.1534109270
44.558,1.1528588902
44.680,1.1525847235
44.803,1.1521977296
44.925,1.1522335596
45.047,1.1520174030
45.170,1.1515945426
45.292,1.1512790352
45.414,1.1510796716
45.537,1.1507948422
45.659,1.1504333238
45.781,1.1502906554
45.904,1.1500401761
46.026,1.1496909159
46.148,1.1494245276
46.271,1.1491667831
46.394,1.1488030290
46.517,1.1488115897
46.640,1.1483657180
46.762,1.1482692316
46.885,1.1477952832
47.007,1.1476675445
47.129,1.1472296029
47.252,1.1471975549
47.374,1.1467584736
47.496,1.1465849237
47.618,1.1462230220
47.741,1.1460334859
47.863,1.1459651027
47.985,1.1457038961
48.108,1.1453238541
48.230,1.1451524484
48.352,1.1447744267
48.475,1.1445528119
48.597,1.1443136239
48.719,1.1440597680
48.842,1.1438104279
48.964,1.1434982149
49.086,1.1431936403
49.209,1.1430775966
49.331,1.1426635226
49.453,1.1426993003
49.576,1.1422847196
49.698,1.1421566467
49.820,1.1418632647
49.942,1.1417422910
50.065,1.1415314181
50.187,1.1410974414
50.309,1.1408334765
50.432,1.1406389197
50.554,1.1400396135
50.676,1.1402041913
50.799,1.1398323959
50.921,1.1399101397
51.043,1.1394564849
51.166,1.1391991860
51.288,1.1390506545
51.410,1.1389346050
51.533,1.1387188199
51.655,1.1382862086
51.777,1.1384085942
51.900,1.1378577090
52.022,1.1376994446
52.144,1.1374460770
52.267,1.1374005424
52.389,1.1369432630
52.511,1.1368137892
52.633,1.1366377829
52.756,1.1362473907
52.878,1.1361526468
53.000,1.1358157189
53.123,1.1357138022
