Time (s),Voltage (V)
0.101,4.7592949692
0.223,4.5972402562
0.345,4.4253761675
0.466,4.2495675026
0.587,4.0779193354
0.708,3.9136107193
0.829,3.7606659237
0.950,3.6262479064
1.071,3.5111138704
1.192,3.4135279518
1.314,3.3365967274
1.436,3.2765144902
1.558,3.2292016738
1.679,3.1950273823
1.800,3.1707486630
1.921,3.1518664847
2.043,3.1396743591
2.165,3.1314226715
2.287,3.1245853701
2.408,3.1216157771
2.529,3.1200703830
2.650,3.1181544208
2.771,3.1189677236
2.892,3.1203746849
3.014,3.1206833700
3.136,3.1225926916
3.258,3.1245226301
3.379,3.1255481973
3.500,3.1273237067
3.621,3.1298084340
3.742,3.1310364062
3.863,3.1326932525
3.985,3.1347970038
4.107,3.1367487561
4.229,3.1386677833
4.350,3.1400768027
4.471,3.1413609322
4.592,3.1434021168
4.714,3.1447618159
4.836,3.1459047115
4.958,3.1480351453
5.079,3.1485022369
5.200,3.1497816156
5.321,3.1518203456
5.442,3.1526848723
5.563,3.1540035758
5.685,3.1550922591
5.807,3.1561108808
5.929,3.1571815533
6.050,3.1584482987
6.171,3.1589346521
6.292,3.1596645253
6.413,3.1612239436
6.534,3.1623316215
6.656,3.1636327470
6.778,3.1647471849
6.900,3.1657210196
7.021,3.1665858604
7.142,3.1675700856
7.263,3.1690003922
7.385,3.1696206386
7.507,3.1709652693
7.629,3.1714931041
7.750,3.1717179787
7.871,3.1719531911
7.992,3.1711835552
8.113,3.1702751114
8.234,3.1748553608
8.356,3.1747435671
8.478,3.1762940817
8.600,3.1771165219
8.721,3.1776269394
8.842,3.1743402215
8.963,3.1773022750
9.085,3.1793521562
9.207,3.1799316406
9.329,3.1813487474
9.450,3.1821901997
9.571,3.1814090803
9.692,3.1783018556
9.813,3.1820891224
9.934,3.1843910282
10.056,3.1843673054
10.179,3.1862262110
10.301,3.1878429676
10.423,3.1885757059
10.546,3.1884001406
10.668,3.1871105868
10.791,3.1897798286
10.914,3.1900218772
11.037,3.1900100303
11.160,3.1913478418
11.282,3.1924230207
11.405,3.1928394333
11.527,3.1932560715
11.649,3.1940051841
11.772,3.1935067601
11.895,3.1929406534
12.018,3.1929173434
12.141,3.1938110829
12.263,3.1935975946
12.386,3.1936514158
12.508,3.1915412333
12.630,3.1893840000
12.753,3.1922526224
12.875,3.1942822197
12.997,3.1936169451
13.119,3.1932561006
13.242,3.1923508791
13.364,3.1947174718
13.486,3.1955226289
13.609,3.1951525599
13.731,3.1949722871
13.853,3.1949002287
13.976,3.1931041805
14.098,3.1907575040
14.220,3.1899058799
14.343,3.1914529219
14.465,3.1914241559
14.587,3.1923896994
14.709,3.1927521217
14.832,3.1930741576
14.954,3.1925497039
15.077,3.1899012848
15.199,3.1893126322
15.321,3.1906679743
15.443,3.1916381354
15.566,3.1917599741
15.688,3.1911831144
15.810,3.1916849531
15.933,3.1926865895
16.055,3.1933166762
16.177,3.1928829359
16.300,3.1944825038
16.422,3.1950576847
16.544,3.1950874996
16.667,3.1961624205
16.789,3.1962780435
16.911,3.1947859384
17.034,3.1907651250
17.156,3.1913828345
17.278,3.1920980506
17.401,3.1928981143
17.523,3.1934916035
17.645,3.1935191060
17.768,3.1935204068
17.890,3.1935480761
18.012,3.1932299013
18.134,3.1934585184
18.257,3.1935299596
18.379,3.1934792071
18.501,3.1937490636
18.624,3.1938670347
18.746,3.1936913236
18.868,3.1941993399
18.991,3.1942887197
19.113,3.1941362174
19.235,3.1942447807
19.358,3.1939843968
19.480,3.1941623876
19.602,3.1942131098
19.725,3.1941618048
19.847,3.1939544032
19.969,3.1941938320
20.092,3.1944238227
20.214,3.1946637540
20.336,3.1945866207
20.458,3.1945284409
20.581,3.1945057033
20.703,3.1949874383
20.825,3.1945890286
20.948,3.1953163211
21.070,3.1949213240
21.192,3.1950282889
21.315,3.1951170783
21.437,3.1946582444
21.559,3.1950007491
21.682,3.1951921355
21.804,3.1953152548
21.926,3.1953050642
22.049,3.1956329260
22.171,3.1951775167
22.293,3.1954089166
22.415,3.1951467102
22.538,3.1952371699
22.660,3.1956011175
22.783,3.1957584763
22.905,3.1956775057
23.027,3.1955507868
23.149,3.1956864909
23.272,3.1955810683
23.394,3.1956224105
23.516,3.1958544839
23.639,3.1958499096
23.761,3.1959033961
23.883,3.1957098998
24.006,3.1953367912
24.128,3.1957243367
24.250,3.1955432838
24.373,3.1952576400
24.495,3.1957863188
24.617,3.1959233335
24.740,3.1958840265
