Time (s),Voltage (V)
0.101,4.9120749502
0.223,4.7471344165
0.345,4.5697737539
0.466,4.3805108978
0.587,4.1813972415
0.708,3.9753242353
0.829,3.7663278937
0.950,3.5594505142
1.072,3.3577419387
1.193,3.1658722233
1.314,2.9877414693
1.436,2.8229707686
1.557,2.6729562434
1.678,2.5384072367
1.799,2.4178447858
1.920,2.3105256753
2.041,2.2149746011
2.162,2.1300515841
2.283,2.0548915702
2.405,1.9879172560
2.527,1.9283263137
2.649,1.8754009907
2.770,1.8282186618
2.891,1.7863054386
3.012,1.7487271089
3.134,1.7147335149
3.256,1.6837724227
3.378,1.6559676698
3.499,1.6306927120
3.620,1.6079540699
3.741,1.5870366493
3.862,1.5678618705
3.983,1.5499101651
4.105,1.5337406573
4.227,1.5187142655
4.349,1.5045322866
4.470,1.4917123039
4.591,1.4794701618
4.712,1.4679915530
4.833,1.4574334935
4.954,1.4474495911
5.076,1.4380367137
5.198,1.4288159589
5.320,1.4204906272
5.441,1.4124936641
5.562,1.4048265920
5.683,1.3972143865
5.804,1.3902208292
5.925,1.3834249859
6.047,1.3770581757
6.169,1.3709109855
6.291,1.3650147848
6.412,1.3594535107
6.533,1.3539266788
6.654,1.3487677958
6.775,1.3438072667
6.896,1.3387746537
7.018,1.3340351268
7.140,1.3292952383
7.262,1.3247465848
7.383,1.3207326009
7.504,1.3163233785
7.625,1.3122606788
7.747,1.3083099766
7.868,1.3044499652
7.989,1.3006609009
8.111,1.2970618562
8.232,1.2935059282
8.353,1.2901293677
8.474,1.2869840334
8.595,1.2835313073
8.716,1.2803271553
8.837,1.2767253797
8.958,1.2736773720
9.080,1.2705121782
9.202,1.2677922595
9.324,1.2650316974
9.445,1.2621677759
9.566,1.2594228507
9.687,1.2567560495
9.808,1.2543679628
9.929,1.2516551440
10.051,1.2493001166
10.174,1.2467056709
10.296,1.2442951235
10.419,1.2417478012
10.541,1.2395153826
10.663,1.2371678145
10.786,1.2350076640
10.908,1.2327483141
11.030,1.2306175071
11.152,1.2287241015
11.275,1.2266299150
11.397,1.2247443583
11.519,1.2227754975
11.642,1.2210361061
11.764,1.2190640427
11.886,1.2170912758
12.009,1.2154054508
12.131,1.2136619579
12.253,1.2118807393
12.376,1.2101255175
12.498,1.2082805338
12.620,1.2067349214
12.743,1.2051812945
12.865,1.2034073629
12.987,1.2019044346
13.110,1.2003749039
13.232,1.1987036098
13.354,1.1971940012
13.476,1.1959558305
13.599,1.1941615318
13.721,1.1926775718
13.843,1.1914874925
13.966,1.1902803919
14.088,1.1886143005
14.210,1.1871706236
14.333,1.1858970510
14.455,1.1843747245
14.577,1.1831057441
14.700,1.1820868742
14.822,1.1808059327
14.944,1.1792295126
15.067,1.1773391647
15.189,1.1747661209
15.311,1.1726075596
15.434,1.1701527783
15.556,1.1685031735
15.678,1.1686546853
15.800,1.1683113455
15.923,1.1679310849
16.045,1.1672208326
16.167,1.1656069339
16.290,1.1634945216
16.412,1.1617374824
16.534,1.1598318308
16.657,1.1578229261
16.779,1.1562279619
16.901,1.1540870215
17.024,1.1489593523
17.146,1.1471207246
17.268,1.1483160493
17.391,1.1485131031
17.513,1.1479044539
17.635,1.1469294187
17.758,1.1458424312
17.880,1.1440973753
18.002,1.1429292579
18.125,1.1409418779
18.247,1.1398247422
18.369,1.1395203411
18.491,1.1363128129
18.614,1.1344774053
18.736,1.1338372708
18.858,1.1334858489
18.981,1.1321997603
19.103,1.1300288148
19.225,1.1288385020
19.348,1.1306140062
19.470,1.1299544363
19.592,1.1291441942
19.715,1.1284700994
19.837,1.1274255664
19.959,1.1266463313
20.082,1.1248018490
20.204,1.1218995174
20.326,1.1225263721
20.449,1.1226811417
20.571,1.1222149374
20.693,1.1222796743
20.815,1.1218764321
20.938,1.1212618781
21.060,1.1205448811
21.183,1.1197975803
21.306,1.1191869981
21.429,1.1185856297
21.552,1.1178447282
21.674,1.1172332161
21.797,1.1164254646
21.919,1.1156131545
22.041,1.1150442965
22.163,1.1145549673
22.286,1.1138789783
22.408,1.1122096483
22.530,1.1111290120
22.653,1.1105382502
22.775,1.1100154818
22.897,1.1095606185
23.020,1.1090289180
23.142,1.1085458172
23.264,1.1078545258
23.387,1.1073421779
23.509,1.1066133529
23.631,1.1060671906
23.754,1.1056608965
23.876,1.1049067789
23.998,1.1043404430
24.121,1.1038035717
24.243,1.1033351882
24.365,1.1027417557
24.488,1.1021659599
24.610,1.1015473488
24.732,1.1011823431
24.854,1.1007354788
24.977,1.1000725462
25.099,1.0996754892
25.221,1.0991037437
25.344,1.0985304618
25.466,1.0981837866
25.588,1.0975739059
25.711,1.0970634345
25.833,1.0967458017
25.955,1.0961432115
26.078,1.0951310526
26.200,1.0903134366
26.322,1.0897346923
26.445,1.0893134367
26.567,1.0888837161
26.689,1.0882805890
26.812,1.0877945518
26.934,1.0871523493
27.056,1.0865228865
27.178,1.0860402236
27.301,1.0856192574
27.423,1.0850160327
27.545,1.0844938619
27.668,1.0840648909
27.790,1.0834637253
27.912,1.0830755605
28.035,1.0824613960
28.157,1.0820408917
28.279,1.0813653368
28.402,1.0808742773
