Time (s),Voltage (V)
0.101,4.8210912950
0.223,4.6552870766
0.344,4.4776768005
0.465,4.2903733018
0.586,4.0954317811
0.707,3.8980124048
0.828,3.7023946436
0.950,3.5143275553
1.071,3.3381496288
1.192,3.1790510544
1.314,3.0370002619
1.435,2.9142112571
1.556,2.8101143462
1.677,2.7235777173
1.798,2.6525827284
1.919,2.5947003923
2.040,2.5484412994
2.161,2.5119040931
2.283,2.4832450907
2.405,2.4609211330
2.527,2.4434848551
2.648,2.4308279707
2.769,2.4212266198
2.890,2.4142382041
3.012,2.4089714961
3.134,2.4057699022
3.256,2.4034908018
3.377,2.4020613871
3.498,2.4016540717
3.619,2.4011054853
3.740,2.4018880943
3.861,2.4019911407
3.982,2.4029384427
4.103,2.4040498427
4.225,2.4065348648
4.347,2.4114342375
4.469,2.4115460785
4.590,2.4130515030
4.711,2.4142830319
4.832,2.4162789058
4.954,2.4175351770
5.076,2.4189616795
5.198,2.4105967943
5.319,2.4113807409
5.440,2.4151544219
5.561,2.4167043151
5.682,2.4181636771
5.803,2.4190301352
5.925,2.4204493115
6.047,2.4220509449
6.169,2.4229484004
6.290,2.4240319773
6.411,2.4242854327
6.532,2.4246407793
6.653,2.4252339125
6.774,2.4260748246
6.896,2.4270306715
7.018,2.4275106931
7.140,2.4283890538
7.261,2.4288844874
7.382,2.4296390436
7.503,2.4302360935
7.625,2.4309366487
7.747,2.4314646801
7.869,2.4318643069
7.990,2.4319670641
8.111,2.4322132920
8.232,2.4332893490
8.353,2.4341653158
8.474,2.4350225166
8.596,2.4356380099
8.718,2.4353872970
8.840,2.4335391934
8.961,2.4328637385
9.082,2.4322559668
9.203,2.4312315431
9.324,2.4319777978
9.445,2.4319105154
9.567,2.4318111619
9.689,2.4320470714
9.811,2.4321329980
9.932,2.4319532903
10.053,2.4318140770
10.176,2.4299884635
10.299,2.4277444736
10.421,2.4276239403
10.544,2.4279628218
10.666,2.4281627402
10.788,2.4283826627
10.911,2.4283817775
11.033,2.4285346328
11.155,2.4283358450
11.278,2.4281688880
11.400,2.4289919230
11.522,2.4307786282
11.645,2.4299129446
11.767,2.4314340180
11.889,2.4314216833
12.012,2.4311493415
12.134,2.4285993697
12.256,2.4280525498
12.378,2.4285547866
12.501,2.4283012616
12.623,2.4284024044
12.745,2.4286250132
12.868,2.4287857218
12.990,2.4285842185
13.112,2.4284542663
13.235,2.4284882223
13.357,2.4283927627
13.479,2.4282174237
13.602,2.4281770761
13.724,2.4278817547
13.846,2.4274421774
13.969,2.4270362065
14.091,2.4268817767
14.213,2.4264562513
14.336,2.4263115633
14.458,2.4260952927
14.580,2.4258184393
14.702,2.4257154298
14.825,2.4256019315
14.947,2.4253845645
15.069,2.4253395111
15.192,2.4253945007
15.314,2.4252165242
15.436,2.4254482934
15.559,2.4253412783
15.681,2.4252950348
15.803,2.4250062791
15.926,2.4249004878
16.048,2.4247068935
16.170,2.4244210576
16.293,2.4244897202
16.415,2.4241738474
16.537,2.4240065831
16.660,2.4235917630
16.782,2.4234796478
16.904,2.4231022457
17.026,2.4230936376
17.149,2.4228466497
17.271,2.4226585083
17.394,2.4224631756
17.517,2.4222978134
17.640,2.4219118360
17.763,2.4217508144
17.885,2.4215541609
18.008,2.4213727990
18.130,2.4209852124
18.252,2.4210251565
18.374,2.4204553216
18.497,2.4203069867
18.619,2.4199576869
18.741,2.4196828292
18.864,2.4195946256
18.986,2.4191698255
19.108,2.4191072467
19.231,2.4190282848
19.353,2.4185362306
19.475,2.4182700358
19.598,2.4184278272
19.720,2.4178723334
19.842,2.4174782656
19.965,2.4177113720
20.087,2.4174370813
20.209,2.4172193911
20.332,2.4171750542
20.454,2.4168709781
20.576,2.4167249758
20.698,2.4166245307
20.821,2.4162552622
20.943,2.4162621760
21.065,2.4161067818
21.188,2.4162675443
21.310,2.4162332511
21.432,2.4159525588
21.555,2.4159059050
21.677,2.4153324445
21.799,2.4151346257
21.922,2.4148305399
22.044,2.4147635865
22.166,2.4146416627
22.289,2.4142437290
22.411,2.4136837205
22.533,2.4137479951
22.656,2.4132379625
22.778,2.4131892410
22.900,2.4126119770
23.023,2.4118268870
23.145,2.4112333612
23.267,2.4109826781
23.389,2.4106580258
23.512,2.4105345383
23.634,2.4106273140
23.756,2.4114814668
23.879,2.4112441701
24.001,2.4127594984
24.123,2.4131407418
24.246,2.4129227222
24.368,2.4125253438
24.490,2.4124191981
24.613,2.4119224143
24.735,2.4118146157
24.857,2.4119468900
24.980,2.4112305233
25.102,2.4112140779
