Time (s),Voltage (V)
0.101,4.7824119056
0.223,4.6168601606
0.345,4.4354391258
0.466,4.2381889655
0.587,4.0324845380
0.708,3.8222614929
0.829,3.6146124256
0.950,3.4125847125
1.072,3.2221159891
1.194,3.0458466088
1.316,2.8871347438
1.437,2.7469854898
1.559,2.6244673792
1.681,2.5190523824
1.803,2.4284913473
1.924,2.3530307872
2.045,2.2895407320
2.166,2.2372206673
2.287,2.1935997300
2.408,2.1574042445
2.529,2.1281504947
2.650,2.1039840776
2.772,2.0840850600
2.894,2.0684234790
3.016,2.0550857629
3.137,2.0452304081
3.258,2.0366862071
3.379,2.0305241207
3.500,2.0250594142
3.621,2.0212709413
3.743,2.0181541304
3.865,2.0156550061
3.987,2.0142460828
4.108,2.0127448982
4.229,2.0125708675
4.350,2.0120726369
4.472,2.0123067612
4.594,2.0122752270
4.716,2.0127144073
4.837,2.0130148647
4.958,2.0136721503
5.079,2.0144225472
5.200,2.0151891673
5.321,2.0146393494
5.443,2.0072138473
5.565,2.0076665612
5.687,2.0085640167
5.808,2.0092780324
5.929,2.0098080244
6.050,2.0105882398
6.172,2.0113913192
6.294,2.0122793187
6.416,2.0128480709
6.537,2.0135231179
6.658,2.0139185623
6.779,2.0147379672
6.900,2.0150790391
7.021,2.0159585074
7.143,2.0165183405
7.265,2.0171198499
7.387,2.0176681433
7.508,2.0180230188
7.629,2.0183071742
7.750,2.0187502755
7.871,2.0192487710
7.992,2.0197603814
8.114,2.0202851595
8.236,2.0207342222
8.358,2.0207260388
8.479,2.0211083502
8.600,2.0214595961
8.721,2.0216923007
8.843,2.0223206880
8.965,2.0223586439
9.087,2.0227296286
9.208,2.0229320015
9.329,2.0228706147
9.450,2.0238741295
9.571,2.0236828107
9.692,2.0238004750
9.814,2.0238050411
9.936,2.0243622338
10.058,2.0244945334
10.181,2.0245158389
10.304,2.0243379136
10.426,2.0249953169
10.548,2.0253179198
10.671,2.0254091846
10.793,2.0257156867
10.915,2.0260463484
11.038,2.0258445164
11.160,2.0255531559
11.282,2.0260022847
11.405,2.0259727960
11.527,2.0258878592
11.649,2.0258274068
11.772,2.0258554338
11.894,2.0255655523
12.016,2.0255726633
12.139,2.0257967527
12.261,2.0260944662
12.383,2.0258990103
12.506,2.0259455025
12.628,2.0256950260
12.750,2.0257668191
12.873,2.0258103995
12.995,2.0258231224
13.117,2.0258410283
13.239,2.0258246528
13.362,2.0254733244
