Time (s),Voltage (V)
0.101,4.8242036074
0.222,4.6562334714
0.343,4.4748794646
0.464,4.2802087006
0.585,4.0767891440
0.706,3.8665635468
0.827,3.6550088543
0.948,3.4476277738
1.070,3.2474686867
1.192,3.0580222700
1.314,2.8826938395
1.435,2.7233008639
1.556,2.5789399493
1.677,2.4495428938
1.799,2.3334018210
1.921,2.2296067563
2.043,2.1369874411
2.164,2.0551296390
2.285,1.9825994568
2.406,1.9175270111
2.528,1.8597321725
2.650,1.8075408083
2.772,1.7609508664
2.893,1.7189373237
3.014,1.6812127766
3.135,1.6478466039
3.256,1.6169529268
3.377,1.5892260315
3.499,1.5638561094
3.621,1.5405587138
3.743,1.5193703081
3.864,1.5010495636
3.985,1.4857392140
4.106,1.4694689924
4.227,1.4538529479
4.348,1.4401047175
4.470,1.4271128021
4.591,1.4145678463
4.712,1.4026064800
4.834,1.3898762112
4.955,1.3796872245
5.076,1.3709525105
5.197,1.3625181814
5.318,1.3549742740
5.439,1.3479523867
5.560,1.3411889669
5.681,1.3352550629
5.803,1.3289053769
5.925,1.3218646343
6.047,1.3101704347
6.168,1.3048596725
6.289,1.2996169188
6.410,1.2947825234
6.532,1.2896436898
6.654,1.2848043602
6.776,1.2800620308
6.897,1.2756991581
7.018,1.2713084451
7.139,1.2670478337
7.260,1.2629180469
7.381,1.2590977840
7.503,1.2549701274
7.625,1.2512711679
7.747,1.2476977130
7.868,1.2439891132
7.989,1.2400719358
8.110,1.2364782594
8.231,1.2334339539
8.352,1.2303778685
8.474,1.2273827143
8.595,1.2244285403
8.716,1.2214411925
8.838,1.2184813089
8.959,1.2157431792
9.080,1.2129762497
9.201,1.2102846218
9.322,1.2079254916
9.443,1.2057819662
9.564,1.2031018731
9.685,1.2007670394
9.807,1.1984446489
9.929,1.1960899310
10.051,1.1940386042
10.174,1.1920379187
10.297,1.1904073068
10.419,1.1884710530
10.541,1.1865895331
10.664,1.1847493581
10.786,1.1827494160
10.908,1.1804715591
11.031,1.1784363646
11.153,1.1763597496
11.275,1.1742957514
11.398,1.1724863751
11.520,1.1704452794
11.642,1.1685922518
11.765,1.1668243323
11.887,1.1650170244
12.009,1.1630746462
12.132,1.1612305233
12.254,1.1596576384
12.376,1.1582854691
12.499,1.1571474113
12.621,1.1561150167
12.743,1.1549435103
12.866,1.1536661215
12.989,1.1526397194
13.112,1.1513369001
13.235,1.1499855890
13.357,1.1488324212
13.480,1.1473135524
13.602,1.1456455505
13.724,1.1441107167
13.847,1.1420131489
13.969,1.1402269371
14.091,1.1383302847
14.213,1.1362026535
14.336,1.1343750546
14.458,1.1323841348
14.580,1.1307318656
14.703,1.1291551670
14.825,1.1275261151
14.947,1.1261024195
15.070,1.1249656102
15.192,1.1238498876
15.314,1.1228623581
15.437,1.1217695378
15.559,1.1208251609
15.681,1.1195988878
15.804,1.1184178923
15.926,1.1174739951
16.048,1.1162734529
16.171,1.1150526001
16.293,1.1139589210
16.415,1.1128005443
16.537,1.1118670795
16.660,1.1109435592
16.782,1.1100154818
16.904,1.1093898715
17.027,1.1084912355
17.149,1.1076339915
17.271,1.1065932014
17.394,1.1054725711
17.516,1.1046133969
17.638,1.1035651967
17.761,1.1030147887
17.883,1.1016933511
18.005,1.1009296346
18.128,1.0997764114
18.250,1.0986273030
18.372,1.0973673571
18.495,1.0962146058
18.617,1.0950571337
18.739,1.0939744496
18.862,1.0930430976
18.984,1.0920062368
19.106,1.0908712756
19.228,1.0899605189
19.351,1.0889245039
19.473,1.0880021928
19.595,1.0870302806
19.718,1.0865868131
19.840,1.0859967273
19.962,1.0855982092
20.085,1.0854937072
20.207,1.0863383176
20.329,1.0859094094
20.452,1.0839748223
20.574,1.0825312390
20.696,1.0828304560
20.819,1.0823522219
20.941,1.0808453257
21.063,1.0792764404
21.186,1.0785884441
21.308,1.0779913941
21.430,1.0776608229
21.552,1.0781142595
21.675,1.0779074706
21.797,1.0774914051
21.919,1.0773362592
22.042,1.0765291473
22.164,1.0760658167
22.286,1.0754690584
22.409,1.0751590121
22.531,1.0748096461
22.653,1.0741443924
22.776,1.0736373978
22.898,1.0724419297
23.020,1.0716589225
23.143,1.0706187334
23.265,1.0692340114
23.387,1.0676243368
23.510,1.0645459230
23.632,1.0616584208
23.754,1.0590427759
23.876,1.0565009980
23.999,1.0541730170
24.121,1.0517206232
24.243,1.0491093067
24.366,1.0465581221
24.488,1.0443984706
24.610,1.0416666667
24.733,1.0393157840
24.855,1.0369964298
24.977,1.0347073507
25.100,1.0326138577
25.222,1.0304538743
25.344,1.0285590829
25.467,1.0266352100
25.589,1.0245600648
25.711,1.0229891515
25.834,1.0209690732
25.956,1.0194706453
26.078,1.0177538291
26.201,1.0159334169
26.323,1.0146925137
26.445,1.0131567348
26.567,1.0113521948
26.690,1.0102822915
26.812,1.0086568340
26.934,1.0074153756
27.057,1.0061132048
27.179,1.0049833612
27.301,1.0036713352
27.424,1.0025527639
27.546,1.0014076825
27.668,1.0003817021
27.791,0.9992516114
27.913,0.9982672558
28.035,0.9971719345
28.158,0.9960323396
28.280,0.9951585089
28.402,0.9940929811
28.525,0.9932483995
28.647,0.9922081607
28.769,0.9915166297
28.892,0.9907169246
29.014,0.9897936134
29.136,0.9889327508
29.258,0.9880879204
29.381,0.9873448090
29.503,0.9864713725
29.625,0.9856671690
29.748,0.9847942286
29.870,0.9840623347
29.992,0.9834033947
30.115,0.9823337169
30.237,0.9819191313
30.359,0.9809482185
30.482,0.9802839728
30.604,0.9798324004
30.726,0.9789832514
30.849,0.9782287700
30.971,0.9774839673
31.093,0.9769535656
31.216,0.9761544617
31.338,0.9755818054
31.460,0.9747787928
31.582,0.9742078442
31.705,0.9735683998
31.827,0.9729331034
31.949,0.9722676629
32.072,0.9718379900
32.194,0.9710157903
32.316,0.9704913437
32.439,0.9698714911
32.561,0.9693546699
32.683,0.9687108934
32.806,0.9682802784
32.928,0.9674731686
33.050,0.9669001494
33.173,0.9663601785
33.295,0.9657362923
33.417,0.9651320921
33.540,0.9644946658
33.662,0.9640462469
33.784,0.9635407484
33.906,0.9630817514
34.029,0.9623111834
34.151,0.9617542864
34.273,0.9612365826
34.396,0.9607363467
34.518,0.9600559767
34.640,0.9596943519
34.763,0.9591082876
34.885,0.9586510490
35.007,0.9579676043
35.130,0.9575853087
35.252,0.9570643071
35.374,0.9564969772
35.497,0.9559135800
35.619,0.9554748105
35.741,0.9549588775
35.864,0.9544588348
35.986,0.9540299387
36.108,0.9534593336
36.231,0.9529344912
36.353,0.9524597254
36.475,0.9521677154
36.598,0.9516134843
36.721,0.9510082053
36.844,0.9505658551
36.967,0.9500509297
37.089,0.9494688117
37.212,0.9490096816
37.334,0.9485824004
37.456,0.9482972827
37.578,0.9475864641
37.701,0.9470854877
37.823,0.9467477301
37.945,0.9462328812
38.068,0.9459173246
38.190,0.9453634631
38.312,0.9448930683
38.435,0.9443383939
38.557,0.9438772699
38.679,0.9434031633
38.802,0.9429341418
38.924,0.9424943803
39.046,0.9420757434
39.169,0.9417004743
39.291,0.9413180977
39.413,0.9407703552
39.536,0.9403480798
39.658,0.9399779068
39.780,0.9394558798
39.902,0.9391881918
40.025,0.9386449636
40.147,0.9381983317
40.269,0.9377850373
40.392,0.9374126607
40.514,0.9369366515
40.636,0.9365374828
40.759,0.9361462409
40.881,0.9356749714
41.003,0.9352541266
41.126,0.9347842938
41.248,0.9343829888
41.370,0.9339528694
41.493,0.9333636655
41.615,0.9329753063
41.737,0.9326130565
41.860,0.9322009612
41.982,0.9316874559
42.104,0.9313544861
42.227,0.9308117205
42.349,0.9304547007
42.471,0.9299444466
42.594,0.9295507594
42.716,0.9291764920
42.838,0.9289023933
42.960,0.9284242478
43.083,0.9279499939
43.205,0.9274354835
43.327,0.9270596491
43.450,0.9267709134
43.572,0.9264465246
43.694,0.9259497938
43.817,0.9256013856
43.939,0.9250966921
44.061,0.9248743633
44.184,0.9242189683
44.306,0.9241242617
44.428,0.9235496973
44.551,0.9231736262
44.673,0.9227689197
44.795,0.9224563659
44.918,0.9218198671
45.040,0.9216628835
45.162,0.9212717075
45.284,0.9208645635
45.407,0.9206448806
45.529,0.9201512818
45.652,0.9197360061
45.775,0.9195495264
45.898,0.9189660498
46.021,0.9186510882
46.143,0.9182882121
46.266,0.9180260664
46.388,0.9175334979
46.510,0.9173723444
46.632,0.9168726646
46.755,0.9166054382
46.877,0.9162029487
46.999,0.9158068731
47.122,0.9155273438
47.244,0.9151809327
47.366,0.9145717115
47.489,0.9142950409
47.611,0.9137952883
47.733,0.9137992192
47.856,0.9133206619
47.978,0.9131424101
48.100,0.9128243091
48.223,0.9123340008
48.345,0.9120763179
48.467,0.9117020609
48.590,0.9113623511
48.712,0.9109110543
48.834,0.9106961830
48.956,0.9103292002
49.079,0.9097765970
49.201,0.9096369777
49.323,0.9093019644
49.446,0.9089455090
49.568,0.9086273581
49.690,0.9082692206
49.813,0.9079110842
49.935,0.9076452861
50.057,0.9072474928
50.180,0.9069599047
50.302,0.9066356664
50.424,0.9064391987
50.547,0.9060005371
50.669,0.9057665396
50.791,0.9052136761
50.914,0.9047627756
51.036,0.9046288236
51.158,0.9044786892
51.280,0.9040156933
51.403,0.9036710344
51.525,0.9033781625
51.647,0.9030063584
51.770,0.9027648892
51.892,0.9025613761
52.014,0.9020644961
52.137,0.9017754987
52.259,0.9013947351
52.381,0.9009601488
52.504,0.9007301565
52.626,0.9003768512
52.748,0.9002523750
52.871,0.9000014193
52.993,0.8996509719
53.115,0.8993022508
53.238,0.8990038407
53.360,0.8985724833
53.482,0.8983603885
53.605,0.8982737388
53.727,0.8977143754
53.849,0.8976441291
53.971,0.8973359067
54.094,0.8967903355
54.216,0.8965160547
54.338,0.8964023063
54.461,0.8957545460
54.583,0.8957144195
54.705,0.8955086387
54.828,0.8951363476
54.950,0.8948287641
55.072,0.8945653994
55.195,0.8941251223
55.317,0.8938522016
55.439,0.8936579619
55.562,0.8934168552
55.684,0.8931125485
55.806,0.8927064606
55.929,0.8924793224
56.051,0.8922778561
56.173,0.8919119364
56.296,0.8916072941
56.418,0.8913123127
56.540,0.8910313271
56.662,0.8907291006
56.785,0.8904036495
56.907,0.8903853359
57.029,0.8900295888
57.152,0.8897608868
57.274,0.8894211698
57.396,0.8890477937
57.519,0.8887455675
57.641,0.8883385490
57.763,0.8882133368
57.886,0.8880277477
58.008,0.8877435208
58.130,0.8873940267
58.253,0.8873795264
58.375,0.8867600714
58.497,0.8866752371
58.620,0.8865498030
58.742,0.8861292313
58.864,0.8859350207
58.986,0.8854965322
59.109,0.8852233375
59.231,0.8850066665
59.353,0.8846841071
59.476,0.8844372838
59.598,0.8842091634
59.720,0.8839529245
59.843,0.8836293954
59.965,0.8835700591
60.087,0.8830441100
60.210,0.8827969427
60.332,0.8827766881
60.454,0.8822330619
60.577,0.8822551661
60.699,0.8818841458
60.821,0.8814936174
60.944,0.8812507642
61.066,0.8810590951
61.188,0.8807046011
61.311,0.8805684260
61.433,0.8800825326
61.555,0.8801100802
61.677,0.8796691034
61.800,0.8794821435
61.922,0.8791266308
62.044,0.8790260483
62.167,0.8787411241
62.289,0.8786624537
62.411,0.8782535559
62.534,0.8780164809
62.656,0.8779586125
62.778,0.8774728017
62.901,0.8773941884
63.023,0.8771129011
63.145,0.8768820722
63.268,0.8765740179
63.390,0.8763181528
63.512,0.8760434843
63.635,0.8757906936
63.757,0.8754393843
63.879,0.8753962982
64.002,0.8751793185
64.125,0.8747122141
64.248,0.8745173124
64.371,0.8741953867
64.493,0.8741611367
64.616,0.8739592977
64.738,0.8736487901
64.860,0.8732950089
64.983,0.8731623266
65.105,0.8728526644
65.227,0.8726598312
65.349,0.8725720883
65.472,0.8721360899
65.594,0.8721763708
65.716,0.8718491676
65.839,0.8715424556
65.961,0.8712342428
66.083,0.8709320912
66.206,0.8708751288
66.328,0.8707053288
66.450,0.8704349972
66.573,0.8700344881
66.695,0.8698830329
66.817,0.8695661154
66.940,0.8694681474
67.062,0.8692342868
67.184,0.8689795170
67.307,0.8686820937
67.429,0.8685194266
67.551,0.8684960111
67.673,0.8681670919
67.796,0.8678619231
67.918,0.8675717891
68.040,0.8674744651
68.163,0.8671918670
68.285,0.8668238717
68.407,0.8666234842
68.530,0.8665122581
68.652,0.8662054280
68.774,0.8660933424
68.897,0.8658790482
69.019,0.8655139832
69.141,0.8653649138
69.264,0.8650643363
69.386,0.8647867265
69.508,0.8646103224
69.631,0.8643874568
69.753,0.8641958304
69.875,0.8638956637
69.998,0.8638757031
70.120,0.8635649903
70.242,0.8634313844
70.364,0.8630612067
70.487,0.8629081474
70.609,0.8626724480
70.731,0.8624746083
70.854,0.8624045818
70.976,0.8620526269
71.098,0.8618673549
71.221,0.8615516590
71.343,0.8613845976
71.465,0.8612132839
71.588,0.8610767516
71.710,0.8607069266
71.832,0.8604504305
71.955,0.8603903193
72.077,0.8600540484
72.199,0.8601048056
72.322,0.8595919836
72.444,0.8594438690
72.566,0.8591642608
72.688,0.8591202565
72.811,0.8587458841
72.933,0.8586711588
73.055,0.8585749678
73.178,0.8583937976
73.300,0.8581036782
73.422,0.8578258844
73.545,0.8575395101
73.667,0.8573502512
73.789,0.8572076151
73.912,0.8569254057
74.034,0.8568172051
74.156,0.8565356432
74.279,0.8563058426
74.401,0.8562621209
74.523,0.8560192713
74.646,0.8559824142
74.768,0.8556905082
74.890,0.8553682013
75.012,0.8551972072
75.135,0.8549111432
75.257,0.8548723444
75.379,0.8546023468
75.502,0.8543680019
75.624,0.8540803508
75.746,0.8539978475
75.869,0.8538671657
75.991,0.8536134190
76.113,0.8534525588
76.236,0.8532325911
76.358,0.8530073717
76.480,0.8527888488
76.603,0.8527617777
76.725,0.8524150983
76.847,0.8523069017
76.970,0.8519320544
77.092,0.8517264082
77.214,0.8517079103
77.337,0.8515322042
77.459,0.8513297228
77.581,0.8509977742
77.703,0.8508583065
77.826,0.8507229510
77.948,0.8504589789
78.071,0.8501197640
78.194,0.8500676501
78.317,0.8499272558
78.440,0.8497676775
78.562,0.8494496440
78.685,0.8493500865
78.807,0.8491396884
78.929,0.8489179302
79.051,0.8488176048
79.174,0.8486977711
79.296,0.8485033388
79.418,0.8484843728
79.541,0.8481232423
79.663,0.8478724987
79.785,0.8476678167
79.908,0.8474531861
80.030,0.8473284335
80.152,0.8471294130
80.275,0.8468540932
80.397,0.8466548947
80.519,0.8466626128
80.642,0.8465511350
80.764,0.8462981532
80.886,0.8460539825
81.009,0.8457896455
81.131,0.8456907286
81.253,0.8456025763
81.375,0.8452085096
81.498,0.8452492336
81.620,0.8448932255
