Time (s),Voltage (V)
0.101,4.8248478578
0.222,4.6589951186
0.343,4.4794497881
0.464,4.2879316709
0.585,4.0868011810
0.706,3.8823853572
0.828,3.6761493368
0.950,3.4740829042
1.072,3.2818733087
1.193,3.1039508771
1.314,2.9425587424
1.435,2.7982453821
1.557,2.6702544902
1.679,2.5585814748
1.801,2.4623750655
1.922,2.3812808533
2.043,2.3125492824
2.164,2.2552271575
2.285,2.2079700936
2.406,2.1680678934
2.528,2.1351301647
2.650,2.1078133183
2.772,2.0856006132
2.893,2.0675907969
3.014,2.0531159695
3.135,2.0410652107
3.256,2.0313986732
3.377,2.0235002908
3.499,2.0170640586
3.621,2.0122465848
3.743,2.0082625917
3.864,2.0053221968
3.985,2.0026730886
4.106,2.0009892308
4.228,1.9996201802
4.350,1.9987506547
4.472,1.9978777497
4.593,1.9977314550
4.714,1.9972231155
4.835,1.9973429569
4.957,1.9975696445
5.079,1.9977086243
5.201,1.9982146364
5.322,1.9981956321
5.443,1.9986134850
5.564,1.9990385887
5.685,1.9996514440
5.806,1.9997617132
5.927,2.0001841895
6.048,2.0007441263
6.170,2.0010213114
6.292,2.0014362016
6.414,2.0018685623
6.535,2.0022341105
6.656,2.0026841014
6.777,2.0029679679
6.899,2.0033269703
7.020,2.0035110009
7.141,2.0038795364
7.263,2.0042554120
7.384,2.0044255223
7.505,2.0047696557
7.626,2.0052340444
7.747,2.0053051544
7.868,2.0056059371
7.989,2.0054510744
8.110,2.0054975016
8.232,2.0057827016
8.353,2.0061258103
8.474,2.0060372823
8.596,2.0061062435
8.717,2.0064089497
8.838,2.0062150893
8.959,2.0064612901
9.080,2.0062205957
9.201,2.0067353888
9.322,2.0067450817
9.443,2.0064600188
9.565,2.0063966344
9.687,2.0066722678
9.809,2.0065181455
9.930,2.0064612901
10.051,2.0063004388
10.174,2.0062779408
10.297,2.0063132664
10.419,2.0061639656
10.542,2.0060689893
10.664,2.0058180536
10.786,2.0058045707
10.909,2.0057073500
11.031,2.0057726001
11.153,2.0054668217
11.275,2.0052152183
11.398,2.0051683028
11.520,2.0049874934
11.642,2.0047484181
11.765,2.0045282695
11.887,2.0042478403
12.009,2.0043931543
12.132,2.0041652656
12.254,2.0039875154
12.376,2.0036275469
12.499,2.0034979388
12.621,2.0031721064
12.743,2.0032185804
12.866,2.0029152219
12.988,2.0026376829
13.110,2.0025066757
13.233,2.0020977807
13.355,2.0018842560
13.477,2.0018071639
13.600,2.0019299255
13.722,2.0018360477
13.844,2.0013043790
13.966,2.0013114469
14.089,2.0011698007
14.211,2.0002727213
14.333,2.0001134641
14.456,1.9997095968
14.578,1.9994545575
14.700,1.9991426850
14.823,1.9985168696
14.945,1.9980083084
15.067,1.9974338383
15.190,1.9970689478
15.312,1.9966226640
15.434,1.9966957708
15.557,1.9971167115
15.679,1.9963678486
15.801,1.9964713211
15.924,1.9964384673
16.046,1.9961901666
16.168,1.9957328764
16.290,1.9946826089
16.413,1.9946289063
16.535,1.9940593596
16.657,1.9938922157
