Time (s),Voltage (V)
0.101,4.9121713222
0.223,4.7475272237
0.344,4.5708896223
0.465,4.3818733811
0.586,4.1836628750
0.708,3.9776326532
0.829,3.7679527309
0.950,3.5578518269
1.072,3.3558642851
1.193,3.1641465202
1.314,2.9822544800
1.435,2.8239653121
1.556,2.6818988758
1.677,2.5559202552
1.798,2.4443136365
1.919,2.3462285850
2.041,2.2603397204
2.163,2.1852931870
2.285,2.1205781905
2.406,2.0645316357
2.527,2.0222855582
2.648,1.9836615171
2.769,1.9491947971
2.890,1.9191105515
3.012,1.8927726735
3.134,1.8698525882
3.256,1.8500744697
3.377,1.8330174542
3.498,1.8185344790
3.619,1.8058789338
3.740,1.7949807936
3.861,1.7854859018
3.983,1.7770995412
4.105,1.7698408585
4.227,1.7633895448
4.348,1.7581967891
4.469,1.7532146444
4.590,1.7490479480
4.712,1.7452309697
4.833,1.7419447356
4.954,1.7391239689
5.076,1.7367372992
5.197,1.7342675644
5.318,1.7321815200
5.439,1.7299660063
5.560,1.7282072658
5.681,1.7265941797
5.802,1.7252475684
5.923,1.7238930639
6.045,1.7227064561
6.167,1.7212582380
6.289,1.7201711985
6.410,1.7192486116
6.531,1.7183590446
6.652,1.7171646355
6.773,1.7160890255
6.894,1.7150169756
7.016,1.7140895676
7.138,1.7130297442
7.260,1.7117408454
7.381,1.7105669847
7.502,1.7095570420
7.623,1.7086332421
7.745,1.7070743617
7.867,1.7060655988
7.989,1.7049894706
8.110,1.7041387518
8.231,1.7031338103
8.352,1.7018688293
8.473,1.7006008599
8.594,1.6996401095
8.716,1.6985502454
8.838,1.6975206769
8.960,1.6971019553
9.081,1.6955604284
9.202,1.6902611912
9.323,1.6935522082
9.444,1.6930143982
9.565,1.6920101986
9.687,1.6915022964
9.809,1.6908197669
9.931,1.6896877182
10.052,1.6889958348
10.174,1.6880747563
10.297,1.6868438635
10.419,1.6863705483
10.541,1.6856016793
10.664,1.6846863100
10.786,1.6838237725
10.908,1.6828642198
11.031,1.6819405809
11.153,1.6812866383
11.275,1.6804448454
11.398,1.6797448164
11.520,1.6788059767
11.642,1.6781696271
11.764,1.6774195947
11.887,1.6766265306
12.009,1.6757302869
12.131,1.6753871550
12.254,1.6749343318
12.376,1.6742564902
12.498,1.6732899967
12.621,1.6736979349
12.743,1.6735733097
12.865,1.6733271754
12.988,1.6730347021
13.110,1.6725581805
13.232,1.6717119642
13.355,1.6714625948
13.477,1.6712028385
13.599,1.6706186328
13.722,1.6697663019
13.844,1.6691698255
13.966,1.6678205857
14.089,1.6669045753
14.211,1.6661767785
14.333,1.6654798241
14.455,1.6647774341
14.578,1.6640878830
14.700,1.6634151313
14.822,1.6624627111
14.945,1.6617802150
15.067,1.6610928685
15.189,1.6603559138
15.312,1.6597673172
15.434,1.6592623303
15.556,1.6585919875
15.679,1.6576002109
15.801,1.6569345579
15.923,1.6563213282
16.046,1.6556773817
