Time (s),Voltage (V)
0.101,4.8622137804
0.222,4.6963584433
0.343,4.5183654888
0.465,4.3266302782
0.587,4.1243371377
0.709,3.9155096129
0.830,3.7049362548
0.951,3.4978282704
1.072,3.2973529509
1.193,3.1071027783
1.314,2.9296640911
1.436,2.7655123092
1.558,2.6154007725
1.680,2.4804946644
1.801,2.3597551569
1.922,2.2523091147
2.043,2.1562822216
2.165,2.0709196114
2.287,1.9945866249
2.409,1.9272188155
2.530,1.8676833568
2.651,1.8147047681
2.772,1.7674018203
2.893,1.7253232816
3.014,1.6872279064
3.136,1.6534234532
3.258,1.6228354683
3.380,1.5957876877
3.501,1.5717683908
3.622,1.5501119454
3.743,1.5327651181
3.864,1.5159694262
3.985,1.4973503926
4.107,1.4826546238
4.229,1.4719647455
4.351,1.4570271583
4.472,1.4460122091
4.593,1.4372497335
4.714,1.4270439514
4.836,1.4191521397
4.958,1.4100621399
5.080,1.4026097133
5.201,1.3957185517
5.322,1.3890699887
5.443,1.3824640228
5.564,1.3769889167
5.685,1.3725577676
5.807,1.3678614618
5.929,1.3635363019
6.051,1.3595536727
6.172,1.3549811574
6.293,1.3511376802
6.414,1.3475515986
6.536,1.3440490535
6.658,1.3409921657
6.780,1.3378756219
6.901,1.3349692018
7.022,1.3323883409
7.143,1.3298398382
7.264,1.3273306998
7.385,1.3246236998
7.506,1.3222375502
7.627,1.3201535952
7.749,1.3178695930
7.871,1.3160066232
7.992,1.3142272347
8.113,1.3124826548
8.234,1.3108567855
8.355,1.3093453755
8.476,1.3077012077
8.597,1.3059038668
8.718,1.3043815324
8.840,1.3028064098
8.962,1.3014918492
9.084,1.2999478985
9.205,1.2986215180
9.326,1.2972519140
9.447,1.2960108000
9.569,1.2946670247
9.691,1.2936875327
9.813,1.2925813984
9.934,1.2917580329
10.055,1.2908493313
10.178,1.2897719335
10.301,1.2888332343
10.423,1.2876607225
10.546,1.2864464152
10.668,1.2849895870
10.790,1.2835242395
10.913,1.2821586016
11.036,1.2805407647
11.159,1.2791768170
11.282,1.2777015682
11.404,1.2757570081
11.526,1.2742557085
11.649,1.2727286870
11.771,1.2713020613
11.894,1.2699474763
12.016,1.2686442172
12.138,1.2684296567
12.261,1.2674037193
12.384,1.2657900336
12.507,1.2650127043
12.630,1.2640684500
12.752,1.2626793394
12.875,1.2613118035
12.997,1.2599873832
13.119,1.2584887936
13.241,1.2572925479
13.364,1.2552212523
13.486,1.2522712998
13.608,1.2502712674
13.731,1.2482914250
13.853,1.2465097188
13.975,1.2447398918
14.098,1.2424956440
14.220,1.2406723819
14.342,1.2386164098
14.465,1.2366493698
14.587,1.2346243058
14.709,1.2327091155
14.832,1.2309081758
14.954,1.2290472937
15.076,1.2273319630
15.199,1.2255695614
15.321,1.2240474039
15.443,1.2222591256
15.566,1.2206021389
15.688,1.2191976485
15.810,1.2175888686
15.932,1.2161673144
16.055,1.2148513922
16.177,1.2135379937
16.299,1.2120514863
16.422,1.2109634289
16.544,1.2093576450
16.666,1.2083281008
16.789,1.2069922203
16.911,1.2059224590
17.033,1.2048787366
17.156,1.2035805290
17.278,1.2024652349
17.400,1.2014417654
17.523,1.2005059129
17.645,1.1993468464
17.767,1.1983614350
17.890,1.1973808037
18.012,1.1963193649
18.134,1.1954532285
18.257,1.1946719209
18.379,1.1936334736
18.501,1.1926872135
18.623,1.1918937051
18.746,1.1909040490
18.868,1.1899889259
18.990,1.1894674457
19.113,1.1885390647
19.235,1.1876391154
19.357,1.1867038234
19.480,1.1861877271
19.602,1.1850592824
19.724,1.1845006367
19.847,1.1838486716
19.969,1.1830427980
20.091,1.1823070890
20.214,1.1817811867
20.336,1.1810855408
20.458,1.1802663873
20.581,1.1796004336
20.703,1.1788211279
20.825,1.1782729306
20.947,1.1775137809
21.070,1.1769188443
21.192,1.1764961103
21.314,1.1759178476
21.437,1.1752553037
21.559,1.1747371959
21.681,1.1740547778
21.804,1.1735685635
21.926,1.1729107898
22.048,1.1722495417
22.171,1.1718436124
22.293,1.1711463659
22.415,1.1705462030
22.538,1.1700476982
22.660,1.1693447527
22.782,1.1689048289
22.905,1.1683554993
23.027,1.1676161407
23.149,1.1671423219
23.271,1.1664427678
23.394,1.1659659508
23.516,1.1654348099
23.639,1.1647472947
23.762,1.1641661575
23.885,1.1636305641
24.008,1.1630632839
24.130,1.1624936641
24.252,1.1620019696
24.375,1.1614707064
24.497,1.1611534732
24.619,1.1603950204
24.742,1.1599695623
24.864,1.1594097100
24.986,1.1588789525
25.109,1.1585148171
25.231,1.1579593287
25.353,1.1572761342
25.476,1.1569713680
25.598,1.1564910415
