Time (s),Voltage (V)
0.101,2.1727206267
0.222,2.0994895429
0.343,2.0367261286
0.464,1.9816877314
0.585,1.9342352472
0.706,1.8927948635
0.828,1.8564646855
0.950,1.8251298446
1.072,1.7976019662
1.193,1.7738011283
1.314,1.7531141524
1.435,1.7350673514
1.557,1.7190515092
1.679,1.7045461985
1.801,1.6920254670
1.922,1.6816089453
2.043,1.6723598397
2.164,1.6638421192
2.285,1.6567023519
2.406,1.6501207346
2.528,1.6440739383
2.650,1.6391642480
2.772,1.6343932764
2.893,1.6303125551
3.014,1.6267873819
3.135,1.6236419032
3.256,1.6206367176
3.377,1.6180850232
3.499,1.6156884124
3.621,1.6137886260
3.743,1.6120482716
3.864,1.6101752578
3.985,1.6089837693
4.106,1.6073265872
4.228,1.6062993329
4.350,1.6049981996
4.472,1.6037174843
4.593,1.6030789955
4.714,1.6020332984
4.835,1.6011685693
4.956,1.6005451900
5.077,1.5997765418
5.199,1.5931707203
5.321,1.5911503797
5.443,1.5903743126
5.564,1.5896495394
5.685,1.5890230190
5.806,1.5884388223
5.927,1.5879754238
6.048,1.5873354220
6.170,1.5868704051
6.292,1.5863084846
6.414,1.5856456224
6.535,1.5850669958
6.656,1.5848766894
6.777,1.5843418420
6.899,1.5838935129
7.021,1.5832874149
7.143,1.5827132071
7.264,1.5824320676
7.385,1.5819761859
7.506,1.5817268490
7.627,1.5811433408
7.748,1.5806404884
7.870,1.5801990016
7.992,1.5798530792
8.114,1.5792461374
8.235,1.5788191996
8.356,1.5784025233
8.477,1.5780216965
8.598,1.5776233657
8.719,1.5773398393
8.841,1.5767582491
8.963,1.5766042358
9.085,1.5760886762
9.206,1.5755382801
9.327,1.5752611141
9.448,1.5749411198
9.570,1.5744280329
9.692,1.5741137286
9.814,1.5735736186
9.935,1.5733055470
10.056,1.5728809668
10.179,1.5725275697
10.302,1.5722301434
10.424,1.5719420320
10.547,1.5714345370
10.669,1.5710190960
10.791,1.5708776174
10.914,1.5703441605
11.036,1.5698359265
11.158,1.5696747730
11.280,1.5690434645
11.403,1.5689972248
11.525,1.5683497333
11.647,1.5681305190
11.770,1.5677990388
11.892,1.5674213791
12.014,1.5672602602
12.137,1.5667768961
12.259,1.5664764964
12.381,1.5661806988
12.504,1.5657220012
12.626,1.5653856113
12.748,1.5649896010
12.871,1.5647312461
12.993,1.5644255774
13.115,1.5640325917
13.238,1.5637595964
13.360,1.5634572792
13.482,1.5629860781
13.605,1.5626910547
13.727,1.5622259014
13.849,1.5619628218
13.971,1.5619202865
14.094,1.5613441190
14.216,1.5610840532
14.338,1.5608173162
14.461,1.5605225838
14.583,1.5600248479
14.705,1.5598919778
14.828,1.5595946037
14.950,1.5592480056
15.072,1.5587229118
15.195,1.5586598003
15.317,1.5581791586
15.439,1.5580495629
15.562,1.5577632079
15.684,1.5573857876
15.806,1.5570897997
15.929,1.5568748035
16.051,1.5567618344
16.173,1.5562563359
16.295,1.5560061072
16.418,1.5560341628
16.540,1.5556048352
16.662,1.5552446308
16.785,1.5550515957
16.907,1.5547315762
17.029,1.5543702411
17.152,1.5541550032
17.274,1.5537274661
17.396,1.5535826019
17.519,1.5534412774
17.641,1.5529409820
17.763,1.5527990936
17.886,1.5526361183
18.008,1.5524065585
18.130,1.5523240315
18.253,1.5519469567
18.375,1.5517426613
18.497,1.5515291674
18.619,1.5512031603
18.742,1.5511458916
18.864,1.5507096262
18.986,1.5505366963
19.109,1.5502765926
19.231,1.5501696932
19.353,1.5498564624
19.476,1.5496515708
19.598,1.5495154377
19.720,1.5493703843
19.843,1.5488395883
19.965,1.5487303310
20.087,1.5485359274
