Time (s),Voltage (V)
0.101,4.7057781876
0.223,4.5360359746
0.344,4.3528007647
0.465,4.1579412950
0.586,3.9543494909
0.707,3.7489744304
0.828,3.5379005944
0.950,3.3381656669
1.072,3.1439461308
1.194,2.9564884122
1.315,2.7840061376
1.436,2.6304455680
1.557,2.4896546615
1.679,2.3619728909
1.801,2.2470716764
1.923,2.1440129626
2.044,2.0520594587
2.165,1.9699140559
2.286,1.8960670288
2.407,1.8292967649
2.528,1.7696546285
2.650,1.7152533114
2.772,1.6659665241
2.894,1.6211060252
3.015,1.5807392675
3.136,1.5433431861
3.257,1.5097601155
3.378,1.4790475446
3.499,1.4506208029
3.621,1.4242764324
3.743,1.3996786618
3.865,1.3769831311
3.986,1.3558778319
4.107,1.3356715402
4.228,1.3174571910
4.349,1.3014175161
4.470,1.2863870052
4.592,1.2716677363
4.714,1.2578138639
4.836,1.2441951816
4.957,1.2319246408
5.078,1.2200437319
5.199,1.2089752869
5.321,1.1981649684
5.442,1.1882065490
5.563,1.1787448115
5.685,1.1696818261
5.806,1.1607829580
5.927,1.1525295915
6.048,1.1444651358
6.169,1.1367743648
6.290,1.1296390162
6.411,1.1221878744
6.532,1.1154334880
6.654,1.1087395113
6.776,1.1021367078
6.898,1.0959418100
7.019,1.0898272214
7.140,1.0838948958
7.261,1.0782627380
7.382,1.0730197284
7.503,1.0675761421
7.625,1.0622538811
7.747,1.0575298970
7.869,1.0522679164
7.990,1.0474507449
8.111,1.0430290452
8.232,1.0384261504
8.353,1.0338374639
8.474,1.0296248744
8.596,1.0253265031
8.718,1.0212443261
8.840,1.0172712443
8.961,1.0133151336
9.082,1.0094412972
9.203,1.0054256226
9.325,1.0018033254
9.447,0.9980877924
9.569,0.9944447778
9.690,0.9910883507
9.811,0.9875601851
9.932,0.9843584714
10.053,0.9813172884
10.176,0.9780318459
10.299,0.9746961442
10.422,0.9716851462
10.545,0.9686668012
10.668,0.9656454099
10.791,0.9628324898
10.913,0.9599201785
11.036,0.9571158599
11.159,0.9545107367
