Time (s),Voltage (V)
0.101,4.9236683489
0.222,4.7566509220
0.343,4.5819734000
0.464,4.3947776620
0.585,4.1966320301
0.706,3.9909758136
0.827,3.7821665257
0.949,3.5735625240
1.071,3.3704472547
1.193,3.1763950113
1.314,2.9954959670
1.435,2.8276687936
1.556,2.6693933856
1.678,2.5226664004
1.800,2.3971117755
1.922,2.2846011370
2.043,2.1921982436
2.164,2.1082365489
2.285,2.0317706497
2.406,1.9628094054
2.527,1.9011908828
2.648,1.8456934888
2.769,1.7959992333
2.891,1.7512529687
3.013,1.7106551698
3.135,1.6739045042
3.256,1.6408343618
3.377,1.6108284179
3.498,1.5836588542
3.620,1.5581315268
3.742,1.5346706966
3.864,1.5132558812
3.985,1.4936117110
4.106,1.4754078050
4.227,1.4584967824
4.348,1.4425744357
4.469,1.4276305498
4.591,1.4137877309
4.713,1.4001246617
4.835,1.3872493126
4.956,1.3755027437
5.077,1.3642553346
5.198,1.3534065673
5.320,1.3432222906
5.442,1.3332833231
5.564,1.3237468357
5.685,1.3146376939
5.806,1.3059148797
5.927,1.2975475227
6.049,1.2894581456
6.171,1.2816182568
6.293,1.2739544234
6.414,1.2666594125
6.535,1.2596210816
6.656,1.2527065519
6.777,1.2458206319
6.898,1.2391131876
7.019,1.2330017004
7.140,1.2269560442
7.262,1.2210892205
7.384,1.2151328998
7.506,1.2096363259
7.627,1.2041525256
7.748,1.1987862212
7.869,1.1935942898
7.991,1.1885739732
8.113,1.1836714931
8.235,1.1788323259
8.356,1.1742468486
8.477,1.1696806941
8.598,1.1651864422
8.719,1.1609186130
8.840,1.1565573445
8.962,1.1525074654
9.084,1.1485411575
9.206,1.1445639839
9.327,1.1407007559
9.448,1.1369657127
9.569,1.1333013320
9.691,1.1296609781
9.813,1.1262861710
9.935,1.1227686365
10.056,1.1194257427
10.178,1.1161509007
10.301,1.1127940605
10.423,1.1095526820
10.545,1.1066992298
10.668,1.1035060723
10.790,1.1004867661
10.912,1.0977705725
11.034,1.0946533065
11.157,1.0920741773
11.279,1.0891206254
11.401,1.0864519441
11.524,1.0838192491
11.646,1.0810601970
11.768,1.0786444013
11.891,1.0760064762
12.013,1.0737600824
12.135,1.0711535665
12.258,1.0689715689
12.380,1.0666032154
12.502,1.0642658541
12.625,1.0620826819
12.747,1.0597810517
12.869,1.0577237667
12.992,1.0554885651
13.114,1.0535511614
13.236,1.0512275212
13.358,1.0494108679
13.481,1.0472773066
13.603,1.0452166343
13.725,1.0433452195
13.848,1.0412836475
13.970,1.0394564307
14.092,1.0375673624
14.215,1.0357744485
14.337,1.0339069662
14.459,1.0320001851
14.582,1.0302857196
14.704,1.0286674123
14.826,1.0268130574
14.949,1.0251777355
15.071,1.0235476904
15.193,1.0216741245
15.316,1.0202321478
15.438,1.0185808577
15.560,1.0169321337
15.682,1.0153867804
15.805,1.0139000489
15.927,1.0121085486
16.049,1.0107532034
16.172,1.0091482454
16.294,1.0075921192
16.416,1.0061265114
16.539,1.0047703632
16.661,1.0031362945
16.783,1.0016471574
16.906,1.0003515407
17.028,0.9989600780
17.150,0.9973165186
17.273,0.9961346903
17.395,0.9948293151
17.517,0.9934072392
17.640,0.9920461195
17.762,0.9908128746
17.884,0.9894346182
18.007,0.9879834776
18.129,0.9867716414
18.251,0.9856380576
18.373,0.9842832924
18.496,0.9829259865
18.618,0.9817593552
18.740,0.9807526857
18.863,0.9793982978
18.985,0.9780059944
19.107,0.9769108789
19.230,0.9758132926
19.352,0.9745763179
19.474,0.9732384421
19.597,0.9723019800
19.719,0.9711659247
19.841,0.9700309635
19.963,0.9688843944
20.086,0.9676238690
20.208,0.9665311156
20.331,0.9654581274
20.453,0.9642900432
20.575,0.9631987957
20.698,0.9621405988
20.820,0.9610958987
20.942,0.9600490898
21.064,0.9587607516
21.187,0.9578009275
21.309,0.9568783608
21.431,0.9558139894
21.554,0.9547713457
21.676,0.9535974414
21.798,0.9526772023
21.921,0.9517936216
22.043,0.9507944728
22.165,0.9496960153
22.288,0.9487626751
22.410,0.9477835199
22.532,0.9468759364
22.655,0.9458395381
22.777,0.9447725670
22.899,0.9438341617
23.022,0.9428454378
23.144,0.9419613342
23.266,0.9411817370
23.388,0.9402085426
23.511,0.9391185063
23.633,0.9382782198
23.755,0.9373733168
23.878,0.9366429832
24.000,0.9356956321
24.122,0.9346757901
24.245,0.9334496402
24.367,0.9327204910
24.489,0.9319355766
24.612,0.9308840484
24.734,0.9298555404
24.856,0.9289956994
24.979,0.9281451426
25.101,0.9273487086
25.223,0.9265157374
25.346,0.9255672687
25.468,0.9246862328
25.590,0.9238322571
25.712,0.9231242069
25.835,0.9222770337
25.957,0.9215623347
26.079,0.9206869316
26.202,0.9198356274
26.324,0.9189935208
26.446,0.9182290014
26.569,0.9177176495
26.691,0.9168324114
26.813,0.9160216838
26.936,0.9150729065
27.058,0.9144330153
27.180,0.9137634174
27.303,0.9129740340
27.425,0.9122595094
27.547,0.9113591899
27.670,0.9107659875
27.792,0.9097347717
27.914,0.9090981696
28.037,0.9084023678
28.159,0.9077417027
28.281,0.9069992948
28.403,0.9062822216
28.526,0.9054655840
28.648,0.9047514104
28.770,0.9040156933
28.893,0.9033312299
29.015,0.9027004914
29.137,0.9019391898
29.260,0.9011873231
29.382,0.9003782286
29.504,0.8996781695
29.627,0.8989615358
29.749,0.8983879143
29.871,0.8977848059
29.994,0.8971574334
30.116,0.8964444310
30.238,0.8955912582
30.361,0.8949589396
30.483,0.8942103204
30.605,0.8936676008
30.728,0.8931834955
30.850,0.8924238584
30.972,0.8917930183
31.094,0.8910582016
31.217,0.8902876520
31.339,0.8896952684
31.461,0.8890863495
31.584,0.8884248686
31.706,0.8880823563
31.828,0.8873086532
31.951,0.8866248603
32.073,0.8859322660
32.195,0.8853354242
32.318,0.8845532813
32.440,0.8840838218
32.562,0.8836554943
32.685,0.8830480432
32.807,0.8822257361
32.929,0.8816974121
33.052,0.8808222558
33.174,0.8803304610
33.296,0.8797891507
33.418,0.8793097086
33.541,0.8786783490
33.663,0.8781294076
33.785,0.8776118778
33.908,0.8770148084
34.030,0.8761528672
34.152,0.8756510417
34.275,0.8750796971
34.397,0.8744325194
34.519,0.8740289455
34.642,0.8735703649
34.764,0.8729435715
34.886,0.8722953129
35.009,0.8717416984
35.131,0.8712273559
35.253,0.8706732167
35.376,0.8702582950
35.498,0.8696571425
35.620,0.8692838321
35.743,0.8687435041
35.865,0.8684202552
35.987,0.8679602102
36.109,0.8673835836
36.232,0.8669871655
36.354,0.8662902522
36.477,0.8657466746
36.600,0.8653189377
36.723,0.8648826597
36.846,0.8645375712
36.968,0.8640016198
37.090,0.8635982335
37.213,0.8630814614
37.335,0.8625085398
37.457,0.8619238116
37.580,0.8613360401
37.702,0.8607633992
37.824,0.8604573155
37.947,0.8599809164
38.069,0.8594452464
38.191,0.8591340265
38.314,0.8585179832
38.436,0.8580816401
38.558,0.8574912754
38.681,0.8569772634
38.803,0.8563874625
38.925,0.8558416393
39.048,0.8552809705
39.170,0.8548020980
39.292,0.8543007317
39.414,0.8538890651
39.537,0.8532271324
39.659,0.8528186707
39.781,0.8522724769
39.904,0.8515977087
40.026,0.8510239444
40.148,0.8506021860
40.271,0.8502507730
40.393,0.8497140559
40.515,0.8491907695
40.638,0.8487209706
40.760,0.8482457687
40.882,0.8476347689
41.005,0.8470710767
41.127,0.8466259697
41.249,0.8460030338
41.372,0.8455617445
41.494,0.8451755884
41.616,0.8446797448
41.739,0.8442707606
41.861,0.8438340202
41.983,0.8433285217
42.105,0.8428566078
42.228,0.8421787115
42.350,0.8416522501
42.472,0.8411932018
