Time (s),Voltage (V)
0.101,4.8013730810
0.223,4.6373038692
0.344,4.4595504782
0.465,4.2693167752
0.586,4.0688387033
0.707,3.8658728437
0.828,3.6601086061
0.950,3.4540843724
1.072,3.2546482193
1.194,3.0656247272
1.315,2.8907792666
1.436,2.7309128423
1.557,2.5854588577
1.679,2.4539318442
1.801,2.3359271314
1.923,2.2304564748
2.044,2.1364556704
2.165,2.0533789007
2.286,1.9788613474
2.407,1.9124215887
2.528,1.8524247400
2.649,1.7993047051
2.770,1.7513544090
2.892,1.7075273077
3.014,1.6678869152
3.136,1.6319886959
3.257,1.5997264523
3.378,1.5704925597
3.499,1.5428902615
3.621,1.5181604062
3.743,1.4951242818
3.865,1.4739028675
3.986,1.4569196822
4.107,1.4401667562
4.228,1.4233157396
4.349,1.4073209975
4.470,1.3920477078
4.592,1.3766720802
4.714,1.3639713905
4.836,1.3522976497
4.957,1.3408464827
5.078,1.3297659113
5.199,1.3197064528
5.320,1.3097858886
5.441,1.3004598601
5.563,1.2916328321
5.685,1.2833476999
5.807,1.2753483437
5.928,1.2679431307
6.049,1.2606149893
6.170,1.2541777928
6.292,1.2473218885
6.414,1.2409490660
6.536,1.2347405290
6.657,1.2287580439
6.778,1.2228051985
6.899,1.2174979615
7.020,1.2119575632
7.141,1.2069345852
7.263,1.2019672591
7.385,1.1966655028
7.507,1.1920050083
7.628,1.1872272787
7.749,1.1825312874
7.870,1.1780924938
7.991,1.1740459037
8.112,1.1697957426
8.234,1.1657452217
8.356,1.1616661029
8.478,1.1575975471
8.599,1.1537996408
8.720,1.1497695015
8.841,1.1461101087
8.963,1.1425153674
9.085,1.1393374651
9.207,1.1358103832
9.328,1.1324282109
9.449,1.1293475891
9.570,1.1263085111
9.691,1.1231046923
9.812,1.1198453693
9.934,1.1168597963
10.056,1.1141896168
10.179,1.1115881597
10.302,1.1093277822
10.424,1.1070486050
10.546,1.1048420420
10.668,1.1026343503
10.791,1.1005474536
10.913,1.0985253769
11.035,1.0965948648
11.158,1.0943600104
11.280,1.0924800555
11.402,1.0900252375
11.525,1.0867355628
11.647,1.0842667379
11.769,1.0834955430
11.892,1.0813996777
12.014,1.0792778672
12.136,1.0773899618
12.259,1.0753255026
12.381,1.0738771597
12.503,1.0722097191
12.626,1.0708807513
12.748,1.0694846946
12.870,1.0677684789
12.992,1.0664511399
13.115,1.0645554757
13.237,1.0629559128
13.359,1.0613824336
13.482,1.0599223990
13.604,1.0581970645
13.726,1.0566882689
13.849,1.0553370860
13.971,1.0536778804
14.093,1.0522516017
14.216,1.0508936993
14.338,1.0495829293
14.460,1.0484276958
14.583,1.0476239345
14.705,1.0465788633
14.827,1.0453170716
14.950,1.0445343069
15.072,1.0435224568
15.194,1.0423937183
15.317,1.0410161709
15.439,1.0394522986
15.561,1.0376788988
15.684,1.0358863519
15.807,1.0342369719
15.930,1.0327387189
16.053,1.0310089981
16.175,1.0298148993
16.298,1.0284215715
16.420,1.0267652504
16.542,1.0249250705
16.664,1.0225856929
16.787,1.0212420085
16.909,1.0208425159
17.031,1.0199019362
17.154,1.0185358550
17.276,1.0176497488
17.398,1.0164291631
17.521,1.0150723060
17.643,1.0133275300
17.765,1.0122596323
17.888,1.0109455243
18.010,1.0094791299
18.132,1.0074842252
18.255,1.0053831029
18.377,1.0022341105
18.499,0.9992897477
18.622,0.9967146778
18.744,0.9937535812
18.866,0.9909837339
18.989,0.9882946238
19.111,0.9855430183
19.233,0.9824811023
19.355,0.9797901685
19.478,0.9766512040
19.600,0.9742002931
19.722,0.9714111741
19.845,0.9689107589
19.967,0.9659897303
20.089,0.9635857304
20.212,0.9611075387
20.334,0.9588080703
20.456,0.9563634090
20.579,0.9541722527
20.701,0.9518729615
20.823,0.9497745038
20.946,0.9477855667
21.068,0.9457656581
21.190,0.9437584272
21.313,0.9419283752
21.435,0.9399586235
21.557,0.9383688818
21.680,0.9362922613
21.802,0.9347411076
21.924,0.9330152504
22.046,0.9313696330
22.169,0.9296995092
22.291,0.9281930426
22.413,0.9266988773
22.536,0.9253652966
22.658,0.9234149110
22.780,0.9222153923
22.903,0.9208536761
23.025,0.9194742265
23.147,0.9180169447
23.270,0.9167118829
23.392,0.9154605408
23.514,0.9140966494
23.637,0.9128075435
23.759,0.9117664074
23.881,0.9105150940
24.004,0.9093098776
24.126,0.9081273691
24.248,0.9070502578
24.370,0.9060205932
24.493,0.9049906765
24.615,0.9038063906
24.738,0.9025902106
24.861,0.9018009122
24.984,0.9009423460
