Time (s),Voltage (V)
0.101,4.8323272194
0.223,4.6640024878
0.344,4.4801092538
0.465,4.2832562619
0.586,4.0766525807
0.707,3.8631196368
0.828,3.6490912957
0.950,3.4373799420
1.072,3.2332293122
1.194,3.0408464997
1.315,2.8634561773
1.436,2.7016737846
1.557,2.5547026512
1.678,2.4226197425
1.799,2.3043308592
1.921,2.1979341296
2.043,2.1027845670
2.165,2.0180745897
2.286,1.9427478182
2.407,1.8757199636
2.528,1.8159298109
2.650,1.7617416702
2.772,1.7131361295
2.894,1.6694185907
3.015,1.6299599458
3.136,1.5950098675
3.257,1.5631501234
3.378,1.5337055853
3.499,1.5074612681
3.620,1.4848292791
3.741,1.4642640365
3.863,1.4442128781
3.985,1.4258003448
4.107,1.4076862016
4.228,1.3931176303
4.350,1.3796107720
4.472,1.3666213175
4.594,1.3546517655
4.715,1.3430530457
4.836,1.3325796888
4.957,1.3224598356
5.078,1.3131090094
5.199,1.3052770187
5.320,1.2972877057
5.441,1.2900938668
5.563,1.2836476124
5.685,1.2774337683
5.807,1.2711815861
5.928,1.2655519989
6.049,1.2561575473
6.170,1.2485472738
6.292,1.2432903962
6.414,1.2386440512
6.536,1.2343258991
6.657,1.2298406647
6.778,1.2256065866
6.899,1.2217482617
7.021,1.2180700353
7.143,1.2148437500
7.265,1.2113562216
7.386,1.2082061552
7.507,1.2051557654
7.628,1.2022283255
7.749,1.1993905501
7.870,1.1966718662
7.992,1.1937255518
8.114,1.1908102195
8.236,1.1876513945
8.357,1.1849174123
8.478,1.1817975578
8.599,1.1794271752
8.720,1.1764040254
8.841,1.1740878256
8.963,1.1710727944
9.085,1.1684024747
9.207,1.1656364569
9.328,1.1629853888
9.449,1.1600954041
9.570,1.1574138862
9.691,1.1548601811
9.812,1.1520174030
9.934,1.1493191076
10.056,1.1467394269
10.179,1.1439969920
10.301,1.1414668927
10.424,1.1391705278
10.546,1.1370782462
10.668,1.1348573326
10.791,1.1328316055
10.913,1.1308855452
11.035,1.1287999462
11.158,1.1268461344
11.280,1.1249958679
11.402,1.1230523830
11.525,1.1211349632
11.647,1.1192480606
11.769,1.1174108481
11.892,1.1153296294
12.014,1.1135264237
12.136,1.1114870298
12.259,1.1100701662
12.381,1.1080265449
12.503,1.1064265854
12.626,1.1048871249
12.748,1.1037924784
12.870,1.1024401945
12.993,1.1010919595
13.115,1.0995212227
13.237,1.0978807630
13.359,1.0962010452
13.482,1.0948799521
13.604,1.0932706717
13.726,1.0917960488
13.849,1.0903901665
13.971,1.0892418349
14.093,1.0877903800
14.216,1.0861883275
14.338,1.0846565365
14.460,1.0835409837
14.583,1.0824559373
14.705,1.0805781140
14.827,1.0794568264
14.950,1.0784478825
15.072,1.0777668812
15.194,1.0767234979
15.317,1.0760637926
15.439,1.0752641815
15.561,1.0744060737
15.683,1.0734985834
15.806,1.0727967571
15.928,1.0718937324
16.050,1.0701924263
16.173,1.0682264555
16.295,1.0663842119
16.417,1.0639794399
16.540,1.0616105039
16.662,1.0588829998
16.784,1.0558675819
16.907,1.0527319186
17.029,1.0492551128
17.151,1.0459518648
17.274,1.0432596990
17.396,1.0405583348
17.518,1.0381870087
17.641,1.0357730838
17.763,1.0332995416
17.885,1.0309111645
18.007,1.0283621730
18.130,1.0262967702
18.252,1.0243575899
18.374,1.0224796646
18.497,1.0205528468
18.619,1.0186194244
18.741,1.0164264092
18.864,1.0147679832
18.986,1.0132641705
19.108,1.0114995329
19.231,1.0099029115
19.353,1.0080301261
19.475,1.0064087947
19.598,1.0047853746
19.720,1.0029296875
19.842,1.0015480140
19.965,1.0001441098
20.087,0.9985716568
20.209,0.9971953433
20.332,0.9954496227
20.454,0.9940937941
20.576,0.9926599414
20.698,0.9913555216
20.821,0.9903662027
20.943,0.9890429412
21.065,0.9878083911
21.188,0.9866310832
21.310,0.9852124471
21.432,0.9841497242
21.555,0.9830160551
21.677,0.9819508110
21.799,0.9806755742
21.922,0.9794774490
22.044,0.9784577750
22.166,0.9773363693
22.289,0.9763482458
22.411,0.9754192745
22.533,0.9745947789
22.656,0.9736420923
22.778,0.9728146487
22.900,0.9717182541
23.022,0.9707722500
23.145,0.9699369956
23.267,0.9690268534
23.389,0.9679728259
23.512,0.9671667023
23.634,0.9662886217
23.756,0.9653496567
23.879,0.9644059618
24.001,0.9633878592
24.123,0.9622156237
24.246,0.9617694068
24.368,0.9609416321
24.490,0.9600964335
24.613,0.9592283792
24.735,0.9585518776
24.857,0.9576715511
24.980,0.9570708256
25.102,0.9561221791
25.224,0.9553210263
25.347,0.9547658870
25.469,0.9538646531
25.591,0.9531550184
25.714,0.9524172788
25.837,0.9516587923
25.960,0.9510788301
26.083,0.9501082461
26.205,0.9493600293
26.328,0.9484870105
26.450,0.9479432960
26.572,0.9473207202
26.694,0.9465881451
26.817,0.9458845724
26.939,0.9452505179
27.061,0.9442403743
27.184,0.9437966173
27.306,0.9428263289
27.428,0.9423979594
27.551,0.9416172290
27.673,0.9409682431
27.795,0.9402608683
27.918,0.9394596754
28.040,0.9387244909
28.162,0.9380783365
28.285,0.9375436696
28.407,0.9368664051
28.529,0.9361184877
28.651,0.9355033621
28.774,0.9348047639
28.896,0.9342232127
29.018,0.9334185967
29.141,0.9327795840
29.263,0.9320552164
29.385,0.9315775588
29.508,0.9309973165
