Time (s),Voltage (V)
0.101,4.8241982856
0.223,4.6567150947
0.344,4.4763682894
0.465,4.2839486934
0.586,4.0819389655
0.707,3.8741792690
0.828,3.6657676966
0.949,3.4616511312
1.070,3.2660562738
1.192,3.0823180248
1.314,2.9126017480
1.436,2.7594751113
1.557,2.6234063712
1.678,2.5038985410
1.799,2.3995118565
1.920,2.3091366824
2.041,2.2314480665
2.163,2.1640723229
2.285,2.1069199546
2.407,2.0583550650
2.528,2.0168742838
2.649,1.9822112547
2.770,1.9529060583
2.892,1.9282375271
3.014,1.9073356756
3.136,1.8896907188
3.257,1.8749517917
3.378,1.8624550126
3.499,1.8520018843
3.620,1.8435046893
3.741,1.8363450895
3.863,1.8301951815
3.985,1.8253726213
4.107,1.8212222307
4.228,1.8180053883
4.349,1.8152953310
4.470,1.8129114451
4.592,1.8112260211
4.714,1.8096262330
4.836,1.8086060252
4.957,1.8075648471
5.078,1.8070068015
5.199,1.7996366471
5.320,1.7978730375
5.441,1.7973734710
5.563,1.7972638241
5.685,1.7972146146
5.807,1.7969841131
5.928,1.7969204535
6.049,1.7965391088
6.170,1.7969535107
6.291,1.7971200354
6.412,1.7971008266
6.534,1.7973170316
6.656,1.7973782843
6.778,1.7977124433
6.899,1.7976298043
7.020,1.7976555342
7.141,1.7980361314
7.262,1.7980024382
7.383,1.7980839987
7.505,1.7979282359
7.627,1.7983684859
7.749,1.7982389141
7.870,1.7983322682
7.991,1.7983989000
8.112,1.7984723103
8.234,1.7984616753
8.355,1.7985319634
8.476,1.7985191281
8.598,1.7984203147
8.719,1.7985760644
8.840,1.7982309544
8.961,1.7984204205
9.082,1.7984828729
9.203,1.7984741383
9.324,1.7982942782
9.445,1.7982423527
9.567,1.7980387438
9.688,1.7979112903
9.809,1.7979642004
9.931,1.7978911160
10.052,1.7977592780
10.174,1.7975290710
10.297,1.7974290587
10.420,1.7972882660
10.543,1.7973743320
10.666,1.7971424766
10.788,1.7967428088
10.911,1.7967808373
11.033,1.7965774859
11.155,1.7965197361
11.278,1.7959852309
11.401,1.7959134406
11.524,1.7957412707
11.647,1.7958924329
11.769,1.7954002419
11.892,1.7951132026
12.014,1.7947524572
12.136,1.7945816621
12.258,1.7943922840
12.381,1.7940460256
12.503,1.7937690078
12.625,1.7937643758
12.748,1.7934851436
12.870,1.7930445059
12.992,1.7929106410
13.115,1.7927577710
13.237,1.7925858383
13.359,1.7921863433
13.482,1.7917820273
13.604,1.7918034864
13.726,1.7915377802
13.849,1.7909072697
13.971,1.7908145275
14.093,1.7904898896
14.216,1.7901512389
14.338,1.7898186817
14.460,1.7898771283
14.583,1.7895835335
14.705,1.7893090510
14.827,1.7888655346
14.949,1.7884299100
15.072,1.7883034669
15.194,1.7879537090
15.316,1.7875982070
15.439,1.7874969431
15.561,1.7871259036
15.683,1.7868284687
15.806,1.7865116467
15.928,1.7863352874
16.050,1.7858700825
16.173,1.7858702487
16.295,1.7852760821
16.417,1.7849413787
16.539,1.7846886236
16.662,1.7845055722
16.784,1.7843113279
16.907,1.7837686469
17.029,1.7834207511
17.151,1.7831202301
17.274,1.7830549211
17.396,1.7826287575
17.518,1.7824524528
17.640,1.7820310297
17.763,1.7820123083
17.885,1.7816385871
18.008,1.7813026765
18.131,1.7809949481
18.254,1.7805498437
18.377,1.7802409582
18.499,1.7800268865
18.621,1.7798457439
18.744,1.7794685513
18.866,1.7793629892
18.988,1.7790319418
19.111,1.7784191151
19.233,1.7784194839
19.355,1.7779840511
19.478,1.7777954579
19.600,1.7775172999
19.722,1.7774181076
19.845,1.7771363192
19.967,1.7767776468
20.089,1.7763839868
20.212,1.7759613327
20.334,1.7757790462
20.456,1.7757698485
20.579,1.7751384328
20.701,1.7750242419
20.823,1.7745077243
20.945,1.7745346870
21.068,1.7741504070
21.190,1.7738121474
21.312,1.7735914477
21.435,1.7733193190
21.557,1.7731496276
21.679,1.7727611217
21.802,1.7726301574
21.924,1.7723355959
22.046,1.7718839780
22.169,1.7717813286
22.291,1.7714499405
22.413,1.7714805194
22.536,1.7709775341
22.658,1.7707584957
22.780,1.7704601686
22.903,1.7702774551
23.025,1.7699926723
23.147,1.7694742425
23.270,1.7693426517
23.392,1.7689871849
23.514,1.7688659754
23.636,1.7684442528
23.759,1.7684583413
23.881,1.7680147545
24.003,1.7678659163
24.126,1.7676654643
24.248,1.7673839144
24.370,1.7672448930
24.493,1.7667415783
24.615,1.7665864113
24.737,1.7661336607
24.860,1.7660223938
24.982,1.7658398713
25.104,1.7654850976
25.227,1.7651953998
25.349,1.7649459516
25.471,1.7646162159
25.594,1.7645185203
25.716,1.7643137341
25.838,1.7639735212
25.960,1.7638574935
26.083,1.7635932696
26.205,1.7633413038
26.327,1.7629734648
26.450,1.7628072160
26.572,1.7625920090
26.694,1.7624942717
26.817,1.7623172971
26.939,1.7618799035
27.061,1.7614904448
27.184,1.7614466335
27.306,1.7613261967
27.428,1.7611489508
27.551,1.7607124376
27.673,1.7605286936
27.795,1.7605155347
27.918,1.7601965898
28.040,1.7597036429
28.162,1.7598600866
28.285,1.7596329784
28.407,1.7591664647
28.529,1.7589722541
28.651,1.7589278633
28.774,1.7586149298
28.896,1.7582036760
29.018,1.7581402240
29.141,1.7581140935
29.263,1.7577877072
29.385,1.7575536256
29.508,1.7571629140
29.630,1.7570948850
29.752,1.7569160784
29.875,1.7567999100
29.997,1.7564130818
30.119,1.7564837030
30.242,1.7561298539
30.364,1.7558263179
30.486,1.7558034691
30.609,1.7552510022
30.731,1.7553841789
30.853,1.7551679302
30.975,1.7547693484
31.098,1.7546778381
31.220,1.7544337866
31.342,1.7542832703
31.465,1.7540500869
31.587,1.7539255333
31.709,1.7537035568
31.832,1.7535437919
31.954,1.7534434503
32.076,1.7533689478
32.199,1.7530497790
32.321,1.7529737637
32.443,1.7525523918
32.566,1.7526567522
32.688,1.7523801128
32.810,1.7521406713
32.933,1.7518597811
33.055,1.7517327442
33.177,1.7514108657
33.300,1.7513111812
33.422,1.7511721505
33.544,1.7510041101
33.666,1.7509151487
33.789,1.7504719051
33.911,1.7504614223
34.033,1.7502046210
34.156,1.7501716763
34.278,1.7500385666
34.400,1.7496552013
34.523,1.7494893381
34.645,1.7493512540
34.767,1.7490754878
34.890,1.7490185247
35.012,1.7486432806
35.134,1.7486623903
35.257,1.7485354292
35.379,1.7480826869
35.501,1.7480069422
35.624,1.7478885725
35.746,1.7477479835
35.868,1.7474093279
35.991,1.7473577134
36.113,1.7472204469
36.235,1.7470510292
36.357,1.7471022587
36.480,1.7467040333
36.602,1.7467548925
36.724,1.7463917310
36.847,1.7461772682
36.969,1.7459739179
37.091,1.7459442087
37.214,1.7456464090
37.336,1.7457191026
37.458,1.7454732775
37.581,1.7450964444
37.703,1.7451516220
37.825,1.7450546721
37.948,1.7447252524
38.070,1.7447618234
38.192,1.7444267639
38.315,1.7444632345
38.437,1.7441833238
38.559,1.7442339850
38.682,1.7439173639
38.805,1.7439428575
38.928,1.7438161956
39.051,1.7436908276
39.173,1.7433898891
39.296,1.7432391197
39.418,1.7430800423
39.540,1.7429120019
39.662,1.7428762712
39.785,1.7426482148
39.907,1.7426406581
40.029,1.7423805542
40.152,1.7422920342
40.274,1.7420745548
40.396,1.7418807063
40.519,1.7417830099
40.641,1.7419795156
40.763,1.7412996158
40.886,1.7412821736
41.008,1.7411668613
41.130,1.7411219838
41.253,1.7406967274
41.375,1.7405387760
41.497,1.7404348650
41.620,1.7402436548
41.742,1.7402922250
41.864,1.7400451763
41.987,1.7398055936
42.109,1.7397674431
42.231,1.7395319111
42.353,1.7396472257
42.476,1.7393416036
42.598,1.7393321910
42.720,1.7393814664
42.843,1.7388680609
42.965,1.7390994138
43.087,1.7387218873
43.210,1.7385814788
43.332,1.7386283498
43.454,1.7383831474
43.577,1.7383003555
43.699,1.7381311156
43.821,1.7381063721
43.944,1.7378186247
44.066,1.7377619777
44.188,1.7377042905
44.311,1.7376002764
44.433,1.7373432541
44.555,1.7372674982
44.677,1.7373269948
44.800,1.7370967108
44.922,1.7368184723
45.044,1.7367514122
45.167,1.7366081566
45.289,1.7366490546
45.411,1.7365104387
45.534,1.7361318845
45.656,1.7358942503
45.778,1.7360326226
45.901,1.7358098209
46.023,1.7358474193
46.145,1.7356443109
46.268,1.7352271040
46.390,1.7354631303
46.512,1.7353482577
46.635,1.7349500747
46.757,1.7350733317
46.879,1.7347396274
47.002,1.7347849488
47.124,1.7344714166
47.246,1.7345044737
47.368,1.7345661264
47.491,1.7344246742
47.613,1.7343364334
47.735,1.7341365050
47.858,1.7339388494
47.980,1.7338736336
48.102,1.7336435420
48.225,1.7333465798
48.347,1.7334232303
48.469,1.7332015277
48.592,1.7331964654
48.714,1.7330692437
48.836,1.7329880940
48.959,1.7329617410
49.081,1.7330954139
49.203,1.7328104621
49.326,1.7327160993
49.448,1.7322304192
49.570,1.7324508000
49.692,1.7325970283
49.815,1.7323544600
49.937,1.7322166454
50.059,1.7320407237
50.182,1.7319505157
50.304,1.7316202398
50.426,1.7314871730
50.549,1.7316857685
50.671,1.7315389743
50.793,1.7314444863
50.916,1.7313241292
51.038,1.7313957268
51.160,1.7313412119
51.283,1.7310157123
51.405,1.7308957378
51.527,1.7308207091
51.650,1.7308437631
51.772,1.7305954690
51.894,1.7305067550
52.017,1.7302787870
52.139,1.7303351441
52.261,1.7302800489
52.383,1.7300192999
52.506,1.7299362532
52.628,1.7299077636
52.751,1.7299362532
52.874,1.7297949764
52.997,1.7296752759
53.120,1.7294859100
53.242,1.7294974201
53.365,1.7294408757
53.487,1.7292924674
53.609,1.7291230496
53.731,1.7290223579
53.854,1.7290014498
53.976,1.7290651997
54.098,1.7287125348
54.221,1.7286984917
54.343,1.7285872488
54.465,1.7284949701
54.588,1.7283655106
54.710,1.7284095667
54.832,1.7283159612
54.955,1.7283204763
55.077,1.7281010336
55.199,1.7281397063
55.322,1.7279847658
55.444,1.7278159159
55.566,1.7276935610
55.689,1.7276299500
55.811,1.7274577971
55.933,1.7275197792
56.055,1.7274484564
56.178,1.7273365445
56.300,1.7273241912
56.422,1.7271097165
56.545,1.7270813500
56.667,1.7269922426
56.789,1.7268081553
56.912,1.7267879446
57.034,1.7268489951
57.156,1.7265134791
57.279,1.7266637590
57.401,1.7263751763
57.523,1.7261664772
57.646,1.7264713396
57.768,1.7264123656
57.890,1.7261513303
58.013,1.7261369939
58.135,1.7260652658
58.257,1.7258200921
58.379,1.7256872841
58.502,1.7256702745
58.624,1.7255019173
58.746,1.7256032876
58.869,1.7254205387
58.991,1.7254151424
59.113,1.7251640272
59.236,1.7251557915
59.358,1.7251066092
59.480,1.7250456060
59.603,1.7250302412
59.725,1.7248104725
59.847,1.7249079068
59.970,1.7247914228
60.092,1.7245625441
60.214,1.7245677899
60.337,1.7244420657
60.459,1.7245170905
60.581,1.7242207879
60.704,1.7247723174
60.826,1.7241369336
60.948,1.7241631038
61.070,1.7239977153
61.193,1.7238538901
61.315,1.7240570456
61.437,1.7236507134
61.560,1.7236232598
61.682,1.7237374934
61.804,1.7237099240
61.927,1.7234144643
62.049,1.7233091282
62.171,1.7232183380
62.294,1.7232015747
62.416,1.7228545927
62.538,1.7231205716
62.661,1.7230064260
62.783,1.7230722188
62.905,1.7228630742
63.028,1.7226243166
63.150,1.7227457797
63.272,1.7225642670
63.395,1.7224182504
63.517,1.7225529465
63.639,1.7225212667
63.761,1.7223480793
63.884,1.7223213584
64.006,1.7224069442
64.128,1.7220506491
64.251,1.7220879987
64.373,1.7219124647
64.495,1.7218633782
64.618,1.7220306823
64.740,1.7216769327
64.862,1.7217780047
64.985,1.7216758664
65.107,1.7216204602
65.229,1.7212437319
65.352,1.7213606261
65.474,1.7213546258
65.596,1.7213497603
65.719,1.7211627480
65.841,1.7210516022
65.963,1.7209359022
66.085,1.7210330522
66.208,1.7208816247
66.330,1.7209152415
66.452,1.7209063690
66.575,1.7204940566
66.697,1.7206810869
66.819,1.7206791653
66.942,1.7204244581
67.064,1.7204056109
67.186,1.7203514413
67.309,1.7204708571
67.431,1.7203890823
67.553,1.7202357740
67.676,1.7200614541
67.798,1.7199510755
67.920,1.7202991156
68.043,1.7200860183
68.165,1.7201246254
68.287,1.7198997881
68.410,1.7197516725
68.532,1.7197775256
68.654,1.7194249163
68.776,1.7194674127
68.899,1.7194023154
69.021,1.7193946139
69.143,1.7193792852
69.266,1.7191539442
69.388,1.7190805712
69.510,1.7190295293
69.633,1.7188728209
69.755,1.7190351177
69.877,1.7189579257
70.000,1.7190283940
70.122,1.7185971108
70.244,1.7186288247
70.367,1.7187186124
70.489,1.7184152966
70.611,1.7183300175
70.734,1.7184129249
70.856,1.7183147479
70.978,1.7182045575
71.100,1.7183038547
71.223,1.7182901040
71.345,1.7181964493
71.468,1.7180854025
71.591,1.7180830460
71.714,1.7181960962
71.837,1.7177155752
71.959,1.7181949158
72.081,1.7177861058
72.204,1.7177797150
72.326,1.7177872113
72.448,1.7178370545
72.571,1.7174167111
72.693,1.7175806043
72.815,1.7174019251
72.938,1.7175422613
73.060,1.7173285437
73.182,1.7171871144
73.305,1.7172215623
73.427,1.7172169759
73.549,1.7172573410
73.672,1.7169936614
73.794,1.7171205593
73.916,1.7170631852
74.039,1.7170714479
74.161,1.7167775917
74.283,1.7166638576
74.406,1.7168121594
74.528,1.7163919252
74.650,1.7166233251
74.772,1.7165922540
74.895,1.7160929749
75.017,1.7163905479
75.139,1.7164270150
75.262,1.7162621947
75.384,1.7162693384
75.506,1.7160827671
75.629,1.7160793281
75.751,1.7161811861
75.873,1.7159987706
75.996,1.7159851654
76.118,1.7157776137
76.240,1.7160042786
76.363,1.7158132162
76.485,1.7156109507
76.607,1.7155140696
76.730,1.7156126087
76.852,1.7155407043
76.974,1.7154553068
77.096,1.7153323066
77.219,1.7154242834
77.341,1.7154029663
77.463,1.7152001154
77.586,1.7153942605
77.708,1.7153423616
77.830,1.7150073366
77.953,1.7149111650
78.075,1.7150352058
78.197,1.7149081932
78.320,1.7148429312
78.442,1.7148327310
78.564,1.7146851206
78.687,1.7146723466
78.809,1.7147445786
78.931,1.7146933825
79.054,1.7146491471
79.176,1.7149016000
79.298,1.7145446674
79.421,1.7145386083
79.543,1.7145228204
79.665,1.7145889347
79.787,1.7145611913
79.910,1.7144035054
80.032,1.7142294385
80.154,1.7142830390
80.277,1.7141578636
80.399,1.7140531338
80.521,1.7137735521
80.644,1.7139163159
80.766,1.7136839959
80.888,1.7139580690
81.011,1.7136843208
81.133,1.7137170531
81.255,1.7140200336
81.378,1.7137498253
81.500,1.7137556197
81.622,1.7137611591
81.745,1.7139013044
81.867,1.7135104461
81.989,1.7135779377
82.111,1.7132805890
82.234,1.7134127502
82.356,1.7134994270
82.478,1.7133618316
82.601,1.7132530831
82.723,1.7130986094
82.845,1.7132723271
82.968,1.7129897005
83.090,1.7129278143
83.212,1.7130065677
83.335,1.7130934159
83.457,1.7129181726
83.579,1.7129817818
83.702,1.7128191160
83.824,1.7128575679
83.946,1.7128922774
84.069,1.7128573269
84.191,1.7126137716
84.313,1.7125342596
84.436,1.7125106991
84.558,1.7125022038
84.680,1.7123768622
84.802,1.7124543940
84.925,1.7122759747
85.047,1.7124209384
85.169,1.7124378701
85.292,1.7125311692
85.414,1.7123024837
85.536,1.7120206417
85.659,1.7123346558
85.781,1.7120118565
85.903,1.7120715903
86.026,1.7119948513
86.148,1.7117859661
86.270,1.7117548823
86.393,1.7120480737
86.515,1.7118878923
86.637,1.7121184081
86.760,1.7117942439
86.882,1.7118534578
87.004,1.7118788115
87.127,1.7117765031
87.249,1.7115917556
87.371,1.7116358317
87.493,1.7115621034
87.616,1.7117341981
87.738,1.7112184855
87.860,1.7114340432
87.983,1.7113302539
88.105,1.7111909379
88.227,1.7113734556
88.350,1.7112743022
88.472,1.7112653165
88.594,1.7108942625
88.717,1.7111514813
88.839,1.7108851596
88.961,1.7108185279
89.084,1.7107953007
89.206,1.7106868168
89.328,1.7105624075
89.451,1.7106247161
89.573,1.7105614752
89.695,1.7106326340
89.818,1.7105987873
89.941,1.7104860444
