Time (s),Voltage (V)
0.101,4.8764348376
0.223,4.7358166572
0.344,4.5835009146
0.465,4.4213942901
0.586,4.2557271465
0.707,4.0889046311
0.828,3.9258142978
0.950,3.7721547897
1.072,3.6313490202
1.194,3.5072069221
1.315,3.4019112526
1.436,3.3142320425
1.557,3.2427467163
1.678,3.1862519713
1.799,3.1423005235
1.921,3.1075424787
2.043,3.0813874825
2.165,3.0612151929
2.286,3.0465816180
2.407,3.0360604032
2.528,3.0275971879
2.649,3.0217506101
2.770,3.0180586951
2.892,3.0154279958
3.014,3.0132558812
3.136,3.0119983524
3.257,3.0113179324
3.378,3.0112402426
3.499,3.0109919738
3.621,3.0114715397
3.743,3.0118455940
3.865,3.0123147805
3.986,3.0127325018
4.107,3.0134083931
4.228,3.0141897699
4.349,3.0149254101
4.470,3.0155685274
4.591,3.0159798884
4.712,3.0166569176
4.834,3.0178564412
4.956,3.0186256110
5.077,3.0188012385
5.198,3.0194227736
5.319,3.0202915638
5.440,3.0208599477
5.561,3.0213879584
5.682,3.0222048893
5.803,3.0225215251
5.925,3.0233409079
6.047,3.0239230534
6.169,3.0243786007
6.290,3.0250449026
6.411,3.0253531814
6.532,3.0262198078
6.653,3.0267614467
6.774,3.0268797038
6.896,3.0273519358
7.018,3.0273628448
7.140,3.0278088447
7.261,3.0282858780
7.382,3.0291058024
7.503,3.0299269864
7.625,3.0297353595
7.747,3.0303839145
7.869,3.0304671133
7.990,3.0307940872
8.111,3.0310894880
8.232,3.0319194067
8.353,3.0318452433
8.474,3.0325818264
8.596,3.0327518161
8.718,3.0331963054
8.840,3.0334827274
8.961,3.0343132934
9.082,3.0338247991
9.203,3.0341301018
9.324,3.0345475159
9.445,3.0350810663
9.567,3.0355349783
9.689,3.0361109899
9.811,3.0368352283
9.932,3.0371231488
10.053,3.0375471349
10.176,3.0384122769
10.299,3.0383894416
10.421,3.0390302784
10.544,3.0396449439
10.666,3.0401602719
10.788,3.0405601162
10.911,3.0404173508
11.033,3.0398765316
11.155,3.0380292054
11.278,3.0368760153
11.400,3.0373531713
11.522,3.0410558332
11.645,3.0425762690
11.767,3.0419357149
11.889,3.0430569023
12.011,3.0430483401
12.134,3.0427523123
12.256,3.0436904972
12.378,3.0448549532
12.501,3.0455717339
12.623,3.0443557718
12.745,3.0466973681
12.868,3.0479490004
12.990,3.0489121452
13.112,3.0495849196
13.235,3.0492277023
13.357,3.0498473863
13.479,3.0500971605
13.602,3.0507179290
13.724,3.0499796148
13.846,3.0496661621
13.969,3.0509089837
14.091,3.0512509366
14.213,3.0515842626
14.335,3.0515898195
14.458,3.0516036041
14.580,3.0508528738
14.702,3.0489735353
14.825,3.0497271739
14.947,3.0499327839
15.069,3.0492448027
15.192,3.0497107978
15.314,3.0495774198
15.436,3.0493893868
15.559,3.0494610620
15.681,3.0495044186
15.803,3.0463269573
15.926,3.0436734689
16.048,3.0457207555
16.170,3.0471628724
16.292,3.0476667702
16.415,3.0480636332
16.537,3.0481914040
16.660,3.0483324745
16.782,3.0485636680
16.904,3.0478350339
17.026,3.0482409757
17.149,3.0479107895
17.271,3.0475485389
17.393,3.0473886179
17.516,3.0476583243
17.638,3.0473240259
17.760,3.0476970640
17.883,3.0478493790
18.005,3.0481532087
18.127,3.0481115385
18.250,3.0487023018
18.372,3.0483405324
18.494,3.0489699952
18.616,3.0495160700
18.739,3.0493709933
18.861,3.0493604700
18.984,3.0503126201
19.106,3.0494272853
19.228,3.0491490546
19.350,3.0493191602
19.473,3.0496493873
19.595,3.0498101970
19.717,3.0495986895
19.840,3.0497053391
19.962,3.0500650123
20.084,3.0494114187
20.207,3.0496029883
20.329,3.0497964232
20.451,3.0500228030
20.574,3.0501679644
20.696,3.0502041277
20.818,3.0503381341
20.941,3.0503876773
