Time (s),Voltage (V)
0.101,4.8711428509
0.222,4.7070532881
0.343,4.5318529523
0.464,4.3450626432
0.585,4.1497023233
0.706,3.9482476970
0.827,3.7460532779
0.948,3.5474032140
1.070,3.3563476290
1.191,3.1772893069
1.312,3.0137115324
1.434,2.8657281119
1.555,2.7346546082
1.676,2.6203798434
1.797,2.5217309260
1.918,2.4370850917
2.039,2.3654850582
2.160,2.3051404025
2.281,2.2544328116
2.403,2.2129031765
2.524,2.1772114131
2.645,2.1480767282
2.767,2.1245580918
2.888,2.1049825348
3.009,2.0893467961
3.130,2.0766608449
3.251,2.0664001929
3.372,2.0579973444
3.493,2.0511515563
3.614,2.0459562712
3.736,2.0418792239
3.858,2.0389465673
3.980,2.0388251789
4.101,2.0390845381
4.222,2.0384840512
4.343,2.0370005620
4.464,2.0354486406
4.585,2.0344969464
4.707,2.0337766747
4.829,2.0339505499
4.951,2.0340923970
5.072,2.0343243124
5.193,2.0338999617
5.314,2.0340199114
5.435,2.0345166800
5.556,2.0353892370
5.678,2.0362542348
5.800,2.0365242558
5.922,2.0376249345
6.043,2.0381616934
6.164,2.0385776603
6.285,2.0390905906
6.407,2.0396499655
6.529,2.0400608851
6.651,2.0405846281
6.772,2.0409467560
6.893,2.0413226076
7.014,2.0417442591
7.135,2.0419751176
7.256,2.0417839864
7.378,2.0406063364
7.500,2.0409610684
7.622,2.0407373865
7.743,2.0402897457
7.864,2.0397106049
7.985,2.0393476177
8.106,2.0388295787
8.227,2.0382520027
8.349,2.0380973976
8.471,2.0376999498
8.593,2.0376085676
8.714,2.0371286583
8.835,2.0369216063
8.956,2.0366794782
9.078,2.0364479647
9.200,2.0358900358
9.322,2.0357754670
9.443,2.0355970116
9.564,2.0352311372
9.685,2.0344400123
9.806,2.0335682002
9.927,2.0334049920
10.049,2.0337739461
10.172,2.0330268088
10.294,2.0324342128
10.417,2.0319323382
10.539,2.0311590929
10.661,2.0301360137
10.784,2.0285957042
10.906,2.0273148250
11.028,2.0267046456
11.150,2.0263231238
11.273,2.0259946308
11.395,2.0255848356
11.517,2.0255685323
11.640,2.0250011463
11.762,2.0247639170
11.884,2.0242837991
12.007,2.0238125131
12.129,2.0237019570
12.251,2.0230004428
12.374,2.0227712649
12.496,2.0222956519
12.618,2.0221095292
12.741,2.0215580675
12.863,2.0209761217
12.985,2.0205879534
13.108,2.0201033224
13.230,2.0199527283
13.352,2.0194114179
13.474,2.0189810041
13.597,2.0185666967
13.719,2.0180119997
13.841,2.0176411912
13.964,2.0170314356
14.086,2.0169348885
14.208,2.0163082633
14.331,2.0160270337
14.453,2.0155492441
14.575,2.0150882486
14.698,2.0145531831
14.820,2.0141277878
14.942,2.0136300145
15.065,2.0132158001
15.187,2.0127421434
15.309,2.0124265237
15.432,2.0119630271
15.554,2.0115603513
15.676,2.0111829491
15.798,2.0102329760
15.921,2.0099774228
16.043,2.0098124559
16.165,2.0091492835
16.288,2.0084899254
16.410,2.0080521641
16.532,2.0076827874
16.655,2.0071484484
16.777,2.0069006744
16.899,2.0065522772
17.022,2.0062286565
17.144,2.0057023537
17.266,2.0052579050
17.389,2.0048871795
17.511,2.0041693296
17.633,2.0037019044
17.756,2.0032495677
17.878,2.0028690828
18.000,2.0026843076
18.123,2.0020827693
18.245,2.0014517586
18.367,2.0013980408
18.489,2.0009134963
18.612,2.0003714649
18.734,2.0000234155
18.856,1.9994662780
18.979,1.9989590248
19.101,1.9990041542
19.223,1.9980218138
19.346,1.9977594741
19.468,1.9972025410
19.590,1.9966599690
19.713,1.9963292932
19.835,1.9956736491
19.957,1.9956024394
20.080,1.9949905455
20.202,1.9944298748
20.324,1.9942213167
20.447,1.9936722680
20.569,1.9931640625
20.691,1.9928927186
20.813,1.9922976593
20.936,1.9919132000
21.058,1.9914368278
21.180,1.9911974430
21.303,1.9906536036
21.425,1.9902844975
21.548,1.9899439718
21.671,1.9894746748
21.794,1.9890823641
21.917,1.9884114401
22.039,1.9882371738
22.161,1.9877246700
22.284,1.9871395616
22.406,1.9868115854
22.528,1.9864991474
22.651,1.9859877747
22.773,1.9855857171
22.895,1.9853576213
23.018,1.9845685111
23.140,1.9843433203
23.262,1.9838360455
23.385,1.9835095222
23.507,1.9830279222
23.629,1.9826435707
23.752,1.9824246044
23.874,1.9818667908
23.996,1.9813946392
24.119,1.9811008682
24.241,1.9804467119
24.363,1.9803737108
24.485,1.9798840793
24.608,1.9794700797
24.730,1.9790252556
24.852,1.9787866170
24.975,1.9781736371
25.097,1.9778503504
25.219,1.9772898270
25.342,1.9771869760
25.464,1.9766506523
25.586,1.9764402231
25.709,1.9760297303
25.831,1.9754220293
25.953,1.9751279501
26.076,1.9748465558
26.198,1.9742030479
26.320,1.9740511426
26.443,1.9736238056
26.565,1.9732388818
26.687,1.9729578112
26.810,1.9726494266
26.932,1.9720736182
27.054,1.9719606730
27.176,1.9714086955
27.299,1.9710718606
27.421,1.9705970667
27.543,1.9702423836
27.666,1.9699282617
27.788,1.9695791828
27.910,1.9692564575
28.033,1.9688842842
28.155,1.9685006942
28.277,1.9681507332
28.400,1.9677993664
28.522,1.9676233031
28.644,1.9671496603
28.767,1.9670378769
28.889,1.9665764942
