Time (s),Voltage (V)
0.101,4.8209144151
0.222,4.6635113080
0.343,4.4972865002
0.465,4.3247461865
0.587,4.1493090411
0.709,3.9770098638
0.830,3.8126542666
0.951,3.6602839988
1.072,3.5234242809
1.194,3.4038769449
1.316,3.3026170784
1.438,3.2197006481
1.559,3.1533203125
1.680,3.1012852521
1.801,3.0613677935
1.922,3.0306944028
2.043,3.0078744821
2.164,2.9912189218
2.285,2.9791173704
2.407,2.9704935693
2.529,2.9646009733
2.651,2.9601600690
2.772,2.9573879914
2.893,2.9557438504
3.014,2.9553105612
3.136,2.9553648998
3.258,2.9555500393
3.380,2.9563929382
3.501,2.9568012275
3.622,2.9577757172
3.743,2.9597791233
3.864,2.9654750604
3.985,2.9678577094
4.107,2.9692493320
4.229,2.9696338163
4.351,2.9711736754
4.472,2.9733160151
4.593,2.9745565134
4.714,2.9759475355
4.836,2.9773477883
4.958,2.9789329827
5.080,2.9802055146
5.201,2.9810279663
5.322,2.9817988243
5.443,2.9820362086
5.564,2.9852527224
5.685,2.9872278514
5.807,2.9871993639
5.929,2.9866541005
6.051,2.9875065468
6.172,2.9884988761
6.293,2.9896303214
6.414,2.9907536473
6.535,2.9917296417
6.656,2.9915722601
6.778,2.9896564596
6.900,2.9932622643
7.022,2.9939810470
7.143,2.9945386879
7.264,2.9953721345
7.385,2.9962182300
7.507,2.9969431602
7.629,2.9974794867
7.751,2.9978231931
7.872,2.9967259675
7.993,2.9975127529
8.114,2.9979848929
8.235,2.9984612326
8.356,2.9984131548
8.478,2.9972173835
8.600,2.9954267960
8.722,2.9926989678
8.843,2.9933348576
8.964,2.9939803884
9.085,2.9943307035
9.206,2.9948256229
9.327,2.9951111287
9.449,2.9955570363
9.571,2.9957677745
9.693,2.9963160680
9.814,2.9965496628
9.935,2.9970447077
10.056,2.9967222090
10.179,2.9973495253
10.301,2.9978264942
10.423,2.9981102345
10.545,2.9982644397
10.668,2.9985354292
10.790,2.9993044230
10.912,2.9992916755
11.035,2.9996612873
11.157,2.9997741097
11.279,2.9999843023
11.402,3.0005278569
11.524,3.0008897876
11.646,3.0014507984
11.769,3.0015186120
11.891,3.0019531250
12.013,3.0022480766
12.136,3.0022664547
12.258,3.0022919605
12.380,3.0021269014
12.503,3.0020972348
12.625,3.0023677164
12.747,3.0026445698
12.869,3.0027658255
12.992,3.0028614537
13.114,3.0029696315
13.236,3.0031637761
13.359,3.0034223357
13.481,3.0035136967
13.603,3.0035452028
13.726,3.0037716929
13.848,3.0040164404
13.970,3.0040904915
14.093,3.0043080108
14.215,3.0043649176
14.337,3.0044223465
14.460,3.0044922421
14.582,3.0045715246
14.704,3.0045352598
14.827,3.0046532739
14.949,3.0048538875
15.071,3.0049180635
15.194,3.0049466794
15.316,3.0048318494
15.438,3.0052395539
15.560,3.0054743681
15.683,3.0054461510
15.805,3.0053359706
15.927,3.0054757451
16.050,3.0054434216
16.172,3.0052726111
16.294,3.0054303044
16.417,3.0055498664
16.539,3.0057918834
16.661,3.0057717983
16.784,3.0056249236
16.906,3.0058221857
17.028,3.0060527046
17.151,3.0059196937
17.273,3.0060935296
17.395,3.0059811011
17.518,3.0061216658
17.640,3.0062477962
17.762,3.0063979306
17.884,3.0064231154
18.007,3.0059306111
18.129,3.0057822417
18.251,3.0060182798
18.374,3.0056467584
18.496,3.0056210882
18.618,3.0057084567
18.741,3.0059374345
18.863,3.0057133727
18.985,3.0059411683
19.108,3.0059155997
19.230,3.0057863739
19.352,3.0057855682
19.475,3.0053014952
19.597,3.0051376278
19.719,3.0052691964
19.842,3.0050176425
19.964,3.0045563734
20.086,3.0044705412
20.209,3.0045113476
20.331,3.0044930139
20.453,3.0045756567
20.575,3.0042309446
20.698,3.0045973222
20.820,3.0046211103
20.942,3.0047335466
21.065,3.0048074824
21.187,3.0048098114
21.309,3.0049015396
21.432,3.0048770809
21.554,3.0045811663
21.676,3.0045972244
21.799,3.0045045242
21.921,3.0043277283
22.043,3.0044209695
22.166,3.0044362904
22.288,3.0045701472
22.410,3.0042584845
22.533,3.0043598685
22.655,3.0042671236
22.777,3.0041996320
22.899,3.0043080562
23.022,3.0040173347
23.144,3.0038484000
23.266,3.0036842789
23.389,3.0037416700
23.511,3.0036390383
23.633,3.0034515673
23.756,3.0035328745
23.878,3.0035040550
24.000,3.0034901231
24.123,3.0033309024
24.245,3.0030674255
24.367,3.0030370929
24.490,3.0032599392
24.612,3.0030853315
24.734,3.0030536168
24.857,3.0031098248
