Time (s),Voltage (V)
0.101,4.7762935361
0.222,4.6205896289
0.343,4.4368824557
0.464,4.2387578235
0.585,4.0306839407
0.706,3.8173913498
0.828,3.6035142607
0.950,3.3935710545
1.072,3.1927851672
1.193,3.0051514016
1.314,2.8332660633
1.435,2.6764146662
1.557,2.5346490050
1.679,2.4073179447
1.801,2.2936670740
1.922,2.1936954557
2.043,2.1053883564
2.164,2.0265944552
2.285,1.9598813698
2.406,1.8983923347
2.528,1.8436730538
2.650,1.7949887068
2.772,1.7507365136
2.893,1.7114994711
3.014,1.6753305500
3.135,1.6417530743
3.256,1.6151027717
3.377,1.5894491042
3.499,1.5657388368
3.621,1.5437680037
3.743,1.5239857935
3.864,1.5059199797
3.985,1.4890637114
4.106,1.4732805780
4.228,1.4587030573
4.350,1.4450247141
4.472,1.4323648634
4.593,1.4201684260
4.714,1.4085971089
4.835,1.3978475968
4.957,1.3875850774
5.078,1.3779426239
5.199,1.3689541803
5.321,1.3603488347
5.443,1.3521803531
5.564,1.3443808401
5.685,1.3368719384
5.806,1.3295777262
5.928,1.3226214332
6.049,1.3157115364
6.170,1.3092533290
6.292,1.3029362343
6.414,1.2968272630
6.535,1.2908938989
6.656,1.2848858851
6.777,1.2798450723
6.898,1.2741222226
7.019,1.2690795967
7.141,1.2638721535
7.263,1.2590645731
7.384,1.2543635402
7.505,1.2497439518
7.626,1.2452783410
7.747,1.2406060579
7.868,1.2364507118
7.989,1.2324331631
8.110,1.2286043033
8.232,1.2248778683
8.354,1.2210563788
8.476,1.2174283672
8.597,1.2140903231
8.718,1.2108686698
8.839,1.2077084545
8.961,1.2044366334
9.083,1.2012605294
9.205,1.1979298512
9.326,1.1947959825
9.447,1.1920780325
9.568,1.1891790264
9.689,1.1864601137
9.810,1.1839608560
9.932,1.1814059662
10.054,1.1787313962
10.177,1.1760429218
10.300,1.1737268660
10.423,1.1712189573
10.546,1.1685938701
10.669,1.1661447234
10.791,1.1639586748
10.914,1.1617832173
11.036,1.1596218265
11.158,1.1572527327
11.280,1.1554722751
11.403,1.1532717300
11.525,1.1514677362
11.647,1.1492964674
11.770,1.1477693544
11.892,1.1458342516
