Time (s),Voltage (V)
0.101,4.8095184838
0.223,4.6429381983
0.344,4.4622652944
0.465,4.2694269035
0.586,4.0673566423
0.707,3.8591742912
0.828,3.6492551577
0.950,3.4418029870
1.072,3.2411222831
1.194,3.0515750480
1.315,2.8764848158
1.436,2.7161776788
1.557,2.5702871634
1.679,2.4382901998
1.801,2.3197396561
1.923,2.2138562762
2.044,2.1195249141
2.165,2.0357267145
2.286,1.9605256633
2.407,1.8938401951
2.528,1.8338210638
2.650,1.7799563753
2.772,1.7312393615
2.894,1.6871208319
3.015,1.6481482502
3.136,1.6124707059
3.257,1.5802227499
3.378,1.5504299408
3.499,1.5235201195
3.621,1.4988065146
3.743,1.4759160047
3.865,1.4550658498
3.986,1.4358498986
4.107,1.4182154373
4.228,1.4013052054
4.349,1.3859175668
4.470,1.3712578874
4.592,1.3577356629
4.714,1.3450893637
4.836,1.3329464364
4.957,1.3214543481
5.078,1.3107274854
5.199,1.3007151358
5.320,1.2906992815
5.441,1.2815083236
5.563,1.2725818141
5.685,1.2642038015
5.807,1.2559166594
5.928,1.2478939858
6.049,1.2401311297
6.170,1.2328716005
6.292,1.2258656180
6.413,1.2192085550
6.534,1.2127757839
6.656,1.2064202165
6.777,1.2003261636
6.898,1.1942117679
7.019,1.1885454315
7.140,1.1830296179
7.261,1.1776117882
7.382,1.1724944716
7.503,1.1673088956
7.625,1.1623085621
7.747,1.1574625196
7.869,1.1526942759
7.990,1.1481661561
8.111,1.1437124463
8.232,1.1393591877
8.353,1.1350563637
8.474,1.1310513276
8.596,1.1268641730
8.718,1.1229091197
8.840,1.1191051632
8.961,1.1155470403
9.082,1.1116430919
9.203,1.1083226816
9.324,1.1047862300
9.445,1.1013840419
9.567,1.0978428856
9.689,1.0945001528
9.811,1.0912308506
9.932,1.0882694045
10.053,1.0851682540
10.176,1.0820934619
10.299,1.0791684316
10.421,1.0763104004
10.544,1.0734982008
10.666,1.0707284688
10.788,1.0681489707
10.911,1.0654165866
11.033,1.0627245130
11.155,1.0601913357
11.278,1.0577566574
11.400,1.0554133793
11.522,1.0530819277
11.645,1.0505279660
11.767,1.0483914955
11.889,1.0461367243
12.011,1.0437170073
12.134,1.0414323972
12.256,1.0395679985
12.378,1.0374943819
12.501,1.0352422246
12.623,1.0333904487
12.745,1.0314369955
12.868,1.0293591042
12.990,1.0273368631
13.112,1.0255021613
13.235,1.0238198824
13.357,1.0219320235
13.479,1.0200341274
13.602,1.0183693644
13.724,1.0166566577
13.846,1.0149654210
13.969,1.0132108873
14.091,1.0114956144
14.213,1.0096874119
14.336,1.0081001738
14.458,1.0064654222
14.580,1.0048814351
14.702,1.0031797492
14.825,1.0018676963
14.947,1.0003402129
15.069,0.9988367174
15.192,0.9974256743
15.314,0.9959463703
15.436,0.9945129636
15.559,0.9930996498
15.681,0.9917839276
15.803,0.9904962788
15.926,0.9890588427
16.048,0.9878032991
16.170,0.9863639268
16.293,0.9849293316
16.415,0.9836752909
16.537,0.9824753023
16.660,0.9812187762
16.782,0.9798819861
16.904,0.9785817392
17.026,0.9776172756
17.149,0.9762772826
17.271,0.9752718948
17.393,0.9738828742
17.516,0.9725312456
17.638,0.9714042115
17.760,0.9704982286
17.883,0.9691113663
18.005,0.9680034600
18.127,0.9671438769
18.250,0.9659712457
18.372,0.9647170310
18.494,0.9635967463
18.617,0.9626878341
18.739,0.9614402437
18.861,0.9603869787
18.984,0.9596418761
19.106,0.9584981598
19.228,0.9574196712
19.350,0.9564900923
19.473,0.9554373079
19.595,0.9543205659
19.717,0.9534070079
19.840,0.9524473017
19.962,0.9514831629
20.084,0.9504932935
20.207,0.9495023298
20.329,0.9485686266
20.451,0.9475878411
20.574,0.9466515206
20.696,0.9457339783
20.818,0.9446672417
20.941,0.9438116288
21.063,0.9428814241
21.185,0.9420454495
21.308,0.9412187434
21.430,0.9400330020
21.552,0.9395159158
21.675,0.9385630830
21.797,0.9378374581
21.919,0.9367892719
22.041,0.9359715392
22.164,0.9352551072
22.286,0.9343168746
22.408,0.9333318462
22.531,0.9322937592
22.653,0.9317811178
22.775,0.9308436222
22.898,0.9297609196
23.020,0.9290938492
23.142,0.9284903434
23.265,0.9275433203
23.387,0.9266737923
23.509,0.9259966115
23.632,0.9252206409
23.754,0.9243570390
23.876,0.9234615698
23.999,0.9229143376
24.121,0.9222138355
24.243,0.9214218419
24.365,0.9203867474
24.488,0.9198984026
24.610,0.9191254230
24.733,0.9182457793
24.856,0.9175609397
24.979,0.9167886347
25.102,0.9162369755
25.224,0.9154667561
25.347,0.9146853384
25.469,0.9139894989
25.591,0.9131382632
25.714,0.9125796425
25.837,0.9117220234
25.960,0.9112141245
26.083,0.9104043482
26.205,0.9099147257
26.328,0.9089550617
26.450,0.9084152415
26.572,0.9077142930
26.695,0.9072123699
26.817,0.9062279619
26.939,0.9056274242
27.061,0.9048873290
27.184,0.9044557233
27.306,0.9037445456
27.428,0.9032156611
27.551,0.9025247061
27.673,0.9016178707
27.795,0.9010358833
27.918,0.9005964182
28.040,0.8998024837
28.162,0.8994358190
28.285,0.8986039905
28.407,0.8981358538
28.529,0.8973675775
28.652,0.8969281678
28.774,0.8962392013
28.896,0.8954783449
29.019,0.8947542381
29.141,0.8943852477
29.263,0.8938632206
29.385,0.8932682732
29.508,0.8927004000
29.630,0.8922255157
29.752,0.8915787044
29.875,0.8909577081
29.997,0.8903660525
30.119,0.8896454081
30.242,0.8891235829
30.364,0.8883592097
30.486,0.8878938747
30.609,0.8873849851
30.731,0.8869776975
30.853,0.8864907202
