Time (s),Voltage (V)
0.101,4.8147695531
0.222,4.6481702883
0.343,4.4681354842
0.464,4.2752597739
0.585,4.0732884414
0.706,3.8649911983
0.828,3.6537107738
0.950,3.4457844143
1.072,3.2452494872
1.193,3.0567191357
1.314,2.8827411919
1.435,2.7227683371
1.557,2.5772600368
1.679,2.4459508118
1.801,2.3281222722
1.922,2.2237209648
2.043,2.1306614194
2.164,2.0482275873
2.285,1.9743522255
2.406,1.9085614182
2.528,1.8497864605
2.650,1.7968327187
2.772,1.7495048992
2.893,1.7071786297
3.014,1.6692211838
3.135,1.6349625904
3.256,1.6038559214
3.377,1.5759050140
3.499,1.5498447978
3.621,1.5262348878
3.743,1.5048282559
3.864,1.4853667137
3.985,1.4672954808
4.106,1.4503839604
4.228,1.4351034791
4.350,1.4208411531
4.472,1.4072142873
4.593,1.3944954381
4.714,1.3825132264
4.835,1.3716654769
4.957,1.3612323515
5.079,1.3512992646
5.201,1.3419782756
5.322,1.3330312280
5.443,1.3245169223
5.564,1.3163552869
5.685,1.3084258044
5.806,1.3012543843
5.928,1.2938716406
6.050,1.2872116686
6.172,1.2804725690
6.293,1.2737295046
6.414,1.2676342904
6.535,1.2617187500
6.656,1.2559235247
6.777,1.2500068850
6.899,1.2443381749
7.021,1.2389113783
7.143,1.2334093488
7.264,1.2283048858
7.385,1.2233283078
7.506,1.2184717692
7.627,1.2136177470
7.748,1.2090785612
7.870,1.2045362269
7.992,1.1998938875
8.114,1.1955634602
8.235,1.1915302142
8.356,1.1887108604
8.477,1.1847851838
8.598,1.1813019805
8.719,1.1773402800
8.841,1.1733839105
8.963,1.1692071840
9.085,1.1649572277
9.206,1.1603904046
9.327,1.1577799571
9.448,1.1544739561
9.570,1.1514869726
9.692,1.1487239220
9.814,1.1460233720
9.935,1.1426483714
10.056,1.1399529422
10.179,1.1376734838
10.302,1.1355964401
10.424,1.1326816858
10.547,1.1301786744
10.669,1.1279531030
10.791,1.1259302956
10.914,1.1236336859
11.036,1.1212948475
11.158,1.1187067503
11.280,1.1161137219
11.403,1.1141860305
11.525,1.1121090995
11.647,1.1111138651
11.770,1.1095065548
11.892,1.1076739356
12.014,1.1060837145
12.137,1.1039686976
12.259,1.1022566996
12.381,1.1005964026
12.504,1.0990244747
12.626,1.0969386350
12.748,1.0951834483
12.871,1.0932136821
12.993,1.0915186442
13.115,1.0898751454
13.238,1.0881029687
13.360,1.0864292247
13.482,1.0849113518
13.604,1.0832821092
13.727,1.0813955837
13.849,1.0795684944
13.971,1.0778016824
14.094,1.0764008677
14.216,1.0748055139
14.338,1.0732534788
14.461,1.0722454278
14.583,1.0705769570
14.705,1.0689242170
14.828,1.0674895302
14.950,1.0661114907
15.072,1.0645508914
15.195,1.0627991371
15.317,1.0607658784
15.439,1.0590167618
15.562,1.0573049495
15.684,1.0553872091
15.806,1.0528382002
15.929,1.0512526093
16.051,1.0500126719
16.173,1.0487909357
16.295,1.0473563963
16.418,1.0454813924
16.540,1.0433475295
16.662,1.0407344433
16.785,1.0387030442
16.907,1.0363752314
17.029,1.0335410388
17.152,1.0307155927
17.274,1.0273038060
17.396,1.0232824507
17.519,1.0200424578
17.641,1.0171015515
17.763,1.0144283942
17.886,1.0113781267
18.008,1.0087339673
18.130,1.0059075697
18.253,1.0033306295
18.375,1.0007231246
18.497,0.9979408167
18.619,0.9958706773
18.742,0.9934954060
18.864,0.9909230651
18.986,0.9888838216
19.109,0.9867361633
19.231,0.9846132868
19.353,0.9824849412
19.476,0.9803699474
19.598,0.9782814704
19.720,0.9762182521
19.843,0.9745414141
19.965,0.9725791167
20.087,0.9709085722
20.210,0.9691168250
20.332,0.9671536164
20.454,0.9656360710
20.577,0.9638696439
20.699,0.9624168062
20.821,0.9608758108
20.944,0.9592201911
21.066,0.9578012055
21.188,0.9562736909
21.310,0.9548459642
21.433,0.9533479881
21.555,0.9521415506
21.677,0.9507025962
21.800,0.9492607820
21.922,0.9479185032
22.044,0.9466652566
22.167,0.9452663739
22.289,0.9439020628
22.411,0.9426100161
22.534,0.9414507385
22.656,0.9401817591
22.778,0.9390771002
22.900,0.9380149949
23.023,0.9370073518
23.145,0.9356534542
23.268,0.9345495694
23.390,0.9334064263
23.512,0.9320882735
23.634,0.9307114310
23.757,0.9291004162
23.879,0.9280429081
24.001,0.9264331179
24.124,0.9253680260
24.246,0.9241159974
24.368,0.9231971874
24.491,0.9222306347
24.613,0.9209645517
24.735,0.9198979153
24.858,0.9192228877
24.980,0.9183117176
25.102,0.9177993800
25.225,0.9172181779
25.347,0.9165817282
25.469,0.9154626251
25.592,0.9149896612
25.714,0.9139853667
25.836,0.9131782220
25.958,0.9123065602
26.081,0.9115124655
26.203,0.9106948056
26.325,0.9097508636
26.448,0.9086971379
26.570,0.9079138752
26.692,0.9072075600
26.815,0.9062639197
26.937,0.9053505708
27.059,0.9046504865
27.182,0.9038702771
27.304,0.9029828544
27.426,0.9021980643
27.549,0.9013865659
27.671,0.9008079712
27.793,0.8998199996
27.916,0.8989547124
28.038,0.8980807586
28.160,0.8975823882
28.283,0.8966484091
28.405,0.8957970623
28.527,0.8950036914
28.649,0.8945378596
28.772,0.8935164766
28.894,0.8930670949
29.016,0.8921363861
29.139,0.8915595305
29.261,0.8908343618
29.383,0.8900887994
29.506,0.8892586859
29.628,0.8886512143
29.750,0.8880398358
29.873,0.8871748249
29.995,0.8866016727
30.117,0.8857058349
30.240,0.8851892206
30.362,0.8845962072
30.484,0.8836513633
30.607,0.8830985362
30.729,0.8824089276
30.851,0.8817304599
30.974,0.8810337807
31.096,0.8803373479
31.218,0.8797216590
31.340,0.8791238147
31.463,0.8782771341
31.585,0.8778318935
31.707,0.8771202918
31.830,0.8766149582
31.952,0.8759476375
32.074,0.8751525707
32.197,0.8745324618
32.319,0.8740248149
32.441,0.8733363187
32.564,0.8725400341
32.686,0.8720551613
32.808,0.8714346931
32.931,0.8711194059
33.053,0.8701653958
33.175,0.8697122377
33.297,0.8690938073
