Time (s),Voltage (V)
0.101,4.8020222695
0.222,4.6283294531
0.343,4.4420949401
0.464,4.2434462662
0.585,4.0355488033
0.706,3.8228856472
0.827,3.6093513157
0.949,3.3997049302
1.071,3.1978807503
1.193,3.0084235335
1.314,2.8342130201
1.435,2.6755100591
1.556,2.5317183092
1.677,2.4024772805
1.798,2.2867673303
1.920,2.1824903080
2.042,2.0897687347
2.164,2.0067445553
2.285,1.9333416894
2.406,1.8679793223
2.527,1.8098375242
2.648,1.7573210526
2.769,1.7103861525
2.891,1.6681632985
3.013,1.6300928553
3.135,1.5956785745
3.256,1.5645591833
3.377,1.5367616450
3.498,1.5118597539
3.620,1.4891131972
3.742,1.4680216699
3.864,1.4494410680
3.985,1.4326034137
4.106,1.4175092398
4.227,1.4028667314
4.349,1.3899507653
4.471,1.3781451859
4.593,1.3671861361
4.714,1.3582620769
4.835,1.3499455416
4.956,1.3415558335
5.077,1.3344147012
5.198,1.3276223980
5.320,1.3213826532
5.442,1.3153260300
5.564,1.3094584715
5.685,1.3050676569
5.806,1.3009866392
5.927,1.2955361865
6.048,1.2917055787
6.169,1.2892222310
6.291,1.2851701658
6.413,1.2813877553
6.535,1.2781880128
6.656,1.2749415991
6.777,1.2724647920
6.898,1.2703989995
7.019,1.2679632987
7.140,1.2658051105
7.262,1.2634314862
7.384,1.2612004626
7.506,1.2592500655
7.627,1.2571830373
7.748,1.2554857648
7.869,1.2537481714
7.991,1.2518377056
8.113,1.2499631743
8.235,1.2482610095
8.356,1.2466488342
8.477,1.2449795272
8.598,1.2434106135
8.719,1.2420693874
8.840,1.2408264814
8.962,1.2392902827
9.084,1.2377984244
9.206,1.2360921679
9.327,1.2347110807
9.448,1.2332811509
9.569,1.2320013417
9.691,1.2307497948
9.813,1.2298195269
9.935,1.2287938635
10.056,1.2277980100
10.178,1.2269133575
10.301,1.2256105017
10.423,1.2244592406
10.545,1.2230027011
10.668,1.2216474811
10.790,1.2208270892
10.912,1.2195778054
11.034,1.2183209294
11.157,1.2169093243
11.279,1.2159236160
11.401,1.2146140678
11.524,1.2133638948
11.646,1.2124126741
11.768,1.2117513021
11.891,1.2110835204
12.013,1.2099774661
12.135,1.2088417187
12.258,1.2081590187
12.380,1.2070973642
12.502,1.2062584823
12.625,1.2044853095
12.747,1.2042861314
12.869,1.2036105273
12.992,1.2027903813
13.114,1.2020451340
13.236,1.2011002512
13.358,1.2004503314
13.481,1.1997294119
13.603,1.1989405192
13.725,1.1977638206
13.848,1.1976005166
13.970,1.1965728028
14.092,1.1956776782
14.215,1.1948329527
14.337,1.1939888377
14.459,1.1933808561
14.582,1.1922387027
14.704,1.1914654773
14.826,1.1912960907
14.949,1.1899910805
15.071,1.1891569883
15.193,1.1878618734
15.316,1.1865452723
15.438,1.1847300886
15.560,1.1839752843
15.682,1.1825108837
15.805,1.1799375087
15.927,1.1778376785
16.049,1.1755529448
16.172,1.1735903984
16.294,1.1719356047
16.416,1.1703382773
16.539,1.1688754411
16.661,1.1673089849
16.783,1.1658726933
16.906,1.1647472947
17.028,1.1638007978
17.150,1.1640963740
17.273,1.1627343968
17.395,1.1615102147
17.517,1.1601926026
17.640,1.1586635668
17.762,1.1565833260
17.884,1.1552340555
18.007,1.1537288966
18.129,1.1527955307
18.251,1.1521564263
18.373,1.1510603938
18.496,1.1500838457
18.618,1.1491427186
18.740,1.1482898865
18.863,1.1474391027
18.985,1.1466317547
19.107,1.1460137192
19.230,1.1448462173
19.352,1.1443425489
19.474,1.1438215485
19.597,1.1428114847
19.719,1.1421993455
19.841,1.1414365989
19.964,1.1406662132
20.086,1.1398839695
20.208,1.1395005486
20.331,1.1385468706
20.453,1.1379308445
20.575,1.1376305756
20.697,1.1368291847
20.820,1.1362842370
20.942,1.1356622995
21.064,1.1352786921
21.187,1.1343709606
21.309,1.1337185605
21.432,1.1332219029
21.555,1.1324865245
21.678,1.1320730520
21.801,1.1314491882
21.923,1.1310329249
22.045,1.1304082725
22.168,1.1297242371
22.290,1.1290577618
22.412,1.1288412560
22.535,1.1282067168
22.657,1.1277230805
22.779,1.1274807882
22.902,1.1266619030
23.024,1.1262355100
23.146,1.1259096407
23.269,1.1253722837
23.391,1.1249187346
23.513,1.1245505499
23.636,1.1239421028
