Time (s),Voltage (V)
0.101,4.8090259587
0.223,4.6481456224
0.345,4.4723725559
0.466,4.2828408740
0.587,4.0836983168
0.708,3.8785081871
0.829,3.6725220036
0.950,3.4702503701
1.072,3.2752648370
1.194,3.0919469056
1.316,2.9227383576
1.437,2.7700904663
1.558,2.6339380110
1.679,2.5128872651
1.801,2.4063397706
1.923,2.3131205809
2.045,2.2329210676
2.166,2.1637498347
2.287,2.1044274871
2.408,2.0533610830
2.529,2.0095464697
2.650,1.9719663772
2.772,1.9397180711
2.893,1.9125624251
3.014,1.8892752728
3.136,1.8692647412
3.257,1.8523710221
3.378,1.8377573698
3.499,1.8256415837
3.620,1.8156504947
3.741,1.8069133463
3.862,1.7997507246
3.983,1.7932796747
4.105,1.7882349185
4.227,1.7835195531
4.349,1.7798547159
4.470,1.7767404575
4.591,1.7755638017
4.712,1.7762721483
4.833,1.7743757929
4.954,1.7727225659
5.076,1.7698946982
5.198,1.7675808528
5.320,1.7675631219
5.441,1.7672613276
5.562,1.7660404589
5.683,1.7660469103
5.805,1.7659423351
5.926,1.7658234503
6.047,1.7657701349
6.169,1.7659018746
6.291,1.7651612692
6.412,1.7646153804
6.533,1.7636410391
6.654,1.7635256385
6.776,1.7635220754
6.898,1.7631181259
7.020,1.7629953736
7.141,1.7628840136
7.262,1.7626498846
7.383,1.7623964210
7.504,1.7617371965
7.625,1.7611227880
7.747,1.7596420199
7.869,1.7590782123
7.991,1.7579325244
8.112,1.7574268336
8.233,1.7567098406
8.354,1.7558676393
8.475,1.7549243859
8.596,1.7536911639
8.718,1.7527987152
8.840,1.7515862321
8.962,1.7512288866
9.083,1.7521597320
9.204,1.7490944702
9.325,1.7487849425
9.447,1.7478504165
9.569,1.7471494195
9.691,1.7465438417
9.812,1.7459532572
9.933,1.7455868846
10.054,1.7453637385
10.176,1.7448646472
10.299,1.7446706654
10.421,1.7447907484
10.543,1.7437782008
10.666,1.7434329038
10.788,1.7435566158
10.910,1.7407212793
11.033,1.7397305364
11.155,1.7391448673
11.277,1.7386736926
11.400,1.7382648739
11.522,1.7376958635
11.644,1.7372264744
11.767,1.7366982253
11.889,1.7363873523
12.011,1.7358067959
12.134,1.7353376428
12.256,1.7349259520
12.378,1.7342000727
12.500,1.7336104942
12.623,1.7331964654
12.745,1.7327799938
12.867,1.7320310848
12.990,1.7318304242
13.112,1.7311216282
13.234,1.7305590807
13.357,1.7300386040
13.479,1.7296133969
13.601,1.7290774376
13.724,1.7284664966
13.846,1.7278517278
13.968,1.7273837378
14.091,1.7268834719
14.213,1.7262870240
14.335,1.7257616416
14.458,1.7252144726
14.580,1.7246286583
14.702,1.7243942889
14.825,1.7236955876
14.947,1.7234000353
15.069,1.7227843464
15.191,1.7222682137
15.314,1.7216321968
15.436,1.7211631700
15.558,1.7206254627
15.681,1.7201665342
15.803,1.7195351067
15.925,1.7190405452
16.048,1.7185261931
16.170,1.7180310076
16.292,1.7174983146
16.415,1.7169390743
16.537,1.7163092824
16.659,1.7161254539
16.782,1.7156085147
16.904,1.7149043547
17.026,1.7145143736
17.149,1.7140173019
17.271,1.7134030104
17.393,1.7129236821
17.515,1.7123772825
17.638,1.7119675578
17.760,1.7114912068
17.882,1.7109149173
18.005,1.7104609550
18.127,1.7098714078
18.249,1.7095806124
18.372,1.7090717143
18.494,1.7087433335
18.616,1.7081402791
18.739,1.7075692055
18.861,1.7071772523
18.983,1.7066971918
19.106,1.7062864096
19.228,1.7059513840
19.350,1.7055253719
19.473,1.7049149097
19.595,1.7043481135
19.717,1.7039404545
19.840,1.7033932954
19.962,1.7029817525
20.084,1.7024528385
20.206,1.7023913388
20.329,1.7018034473
20.451,1.7013041035
20.573,1.7008229453
20.696,1.7002367987
20.818,1.7000451781
20.940,1.6995271961
21.063,1.6991355047
21.185,1.6986113254
21.307,1.6982589868
21.430,1.6977285233
21.552,1.6973647964
21.674,1.6970252023
21.797,1.6965562662
21.919,1.6959708877
22.041,1.6958120726
22.164,1.6958111528
22.286,1.6951348180
22.408,1.6947436420
22.530,1.6941954843
22.653,1.6936126590
22.775,1.6935108868
22.897,1.6934932186
23.020,1.6924908949
23.142,1.6922629804
23.264,1.6919427260
23.387,1.6914319059
23.509,1.6910150740
23.631,1.6904597059
23.754,1.6903210593
23.876,1.6898181307
23.998,1.6895495144
24.121,1.6889563828
24.243,1.6887534159
24.365,1.6883198608
24.488,1.6880638843
24.610,1.6877258903
24.732,1.6871515228
24.854,1.6868657576
24.977,1.6864440133
25.099,1.6859945235
25.221,1.6858316369
25.344,1.6854000358
25.466,1.6851624189
25.589,1.6845716772
25.712,1.6844693829
25.835,1.6839672940
25.958,1.6837255777
26.080,1.6831764038
26.202,1.6829812641
26.325,1.6828044211
26.447,1.6823960426
26.570,1.6818068426
26.693,1.6817715608
26.816,1.6813151042
26.939,1.6809293556
27.061,1.6805618897
27.184,1.6802988751
27.306,1.6800607700
27.428,1.6797026512
27.550,1.6794520344
27.673,1.6790037971
27.795,1.6787439946
27.917,1.6782086109
28.040,1.6780635350
28.162,1.6776007691
