Time (s),Voltage (V)
0.101,4.8406696696
0.223,4.6753236654
0.345,4.4958850711
0.466,4.3043527966
0.587,4.1019741044
0.708,3.8927199952
0.829,3.6823523290
0.950,3.4752884234
1.071,3.2756871454
1.192,3.0870311398
1.313,2.9121715975
1.434,2.7519412829
1.556,2.6059934579
1.678,2.4742943108
1.799,2.3571133419
1.920,2.2532410752
2.041,2.1605377843
2.162,2.0788212860
2.283,2.0055814981
2.405,1.9404479691
2.527,1.8820206631
2.649,1.8300740333
2.770,1.7836590378
2.891,1.7420614031
3.012,1.7044224921
3.133,1.6704738930
3.254,1.6399294230
3.375,1.6119531030
3.496,1.5866330770
3.617,1.5628688257
3.738,1.5410657475
3.860,1.5211400269
3.982,1.5028901340
4.103,1.4856945301
4.224,1.4698972613
4.345,1.4551883154
4.466,1.4413588948
4.587,1.4283644864
4.709,1.4158409952
4.831,1.4043705264
4.953,1.3929600209
5.074,1.3827091965
5.195,1.3727833931
5.316,1.3637013509
5.437,1.3544057368
5.558,1.3459019626
5.680,1.3379260967
5.802,1.3298926327
5.924,1.3222942672
6.045,1.3150357568
6.166,1.3079384867
6.287,1.3015132588
6.409,1.2951909140
6.531,1.2888019924
6.653,1.2832631372
6.774,1.2771385204
6.895,1.2717751137
7.016,1.2664968816
7.137,1.2610789047
7.258,1.2561431153
7.379,1.2512857476
7.500,1.2464101827
7.622,1.2415290911
7.744,1.2372201248
7.866,1.2329551654
7.987,1.2285555690
8.108,1.2244419800
8.229,1.2207444464
8.350,1.2168968164
8.471,1.2131819964
8.593,1.2096864413
8.715,1.2061133358
8.837,1.2028072080
8.958,1.1993316952
9.079,1.1960839486
9.200,1.1929360878
9.322,1.1899287183
9.444,1.1868644160
9.566,1.1839715542
9.687,1.1810455968
9.808,1.1783092446
9.929,1.1754878680
10.050,1.1727450134
10.173,1.1705056302
10.296,1.1676267621
10.418,1.1650754151
10.541,1.1626811745
10.663,1.1604813117
10.785,1.1580527575
10.908,1.1560092711
11.030,1.1535916564
11.152,1.1515753886
11.275,1.1493919547
11.397,1.1474099744
11.519,1.1454064659
11.642,1.1433327911
11.764,1.1413315960
11.886,1.1393187857
12.009,1.1375547508
12.131,1.1357903958
12.253,1.1337670244
12.375,1.1322259015
12.498,1.1304256808
12.620,1.1286746400
12.743,1.1269594025
12.866,1.1255742078
12.989,1.1243402268
13.112,1.1239830431
13.234,1.1224546016
13.356,1.1208354264
13.479,1.1193472370
13.601,1.1179547007
13.723,1.1166314708
13.846,1.1149884603
13.968,1.1134851023
14.090,1.1120268106
14.213,1.1106446950
14.335,1.1092840929
14.457,1.1075570956
14.580,1.1057919054
14.702,1.1050748193
14.824,1.1040319969
14.947,1.1028169106
15.069,1.1014564417
15.191,1.1000166891
15.314,1.0988429727
15.436,1.0978118940
15.558,1.0965439161
15.681,1.0952211213
15.803,1.0940557784
15.925,1.0928106268
16.047,1.0910813901
16.170,1.0906972187
16.292,1.0897569751
16.414,1.0886826706
16.537,1.0873783254
16.659,1.0863176569
16.781,1.0852539613
16.904,1.0841890765
17.026,1.0833053266
17.148,1.0819409193
17.271,1.0809234056
17.393,1.0799638025
17.515,1.0790437288
17.638,1.0781613004
17.760,1.0770079447
17.882,1.0760721808
18.005,1.0749092763
18.127,1.0741498810
18.249,1.0730813549
18.372,1.0721676412
18.494,1.0712215709
18.616,1.0703703500
18.738,1.0693621003
18.861,1.0686877162
18.983,1.0677299123
19.105,1.0665902161
19.228,1.0657536617
19.350,1.0648319045
19.472,1.0643112949
19.595,1.0633013380
19.717,1.0623305822
19.839,1.0614099734
19.962,1.0606265721
20.084,1.0597975802
20.206,1.0589341423
20.329,1.0583134454
20.451,1.0572935032
20.573,1.0564142476
20.696,1.0557260188
20.818,1.0550111843
20.940,1.0542632669
21.062,1.0533573260
21.185,1.0527332833
21.307,1.0518253041
21.429,1.0509517216
