Time (s),Voltage (V)
0.101,4.8856706984
0.223,4.7189818654
0.345,4.5394525794
0.466,4.3475157572
0.587,4.1467453790
0.708,3.9389682872
0.829,3.7289723820
0.950,3.5209828746
1.072,3.3187258247
1.194,3.1258210763
1.316,2.9461731298
1.437,2.7817541211
1.558,2.6321305306
1.679,2.4977906823
1.800,2.3767292893
1.921,2.2683335426
2.043,2.1715118246
2.165,2.0853592004
2.287,2.0080089036
2.408,1.9395412773
2.529,1.8787746467
2.650,1.8242702495
2.772,1.7751404133
2.894,1.7306065053
3.016,1.6900259689
3.137,1.6538106598
3.258,1.6208377018
3.379,1.5901743212
3.500,1.5619672545
3.621,1.5360466128
3.743,1.5130784066
3.865,1.4908017633
3.987,1.4703607826
4.108,1.4519514721
4.229,1.4345942654
4.350,1.4181973951
4.471,1.4026405457
4.592,1.3880089912
4.714,1.3742340847
4.836,1.3612912993
4.958,1.3490747207
5.079,1.3376729989
5.200,1.3264565566
5.321,1.3159386236
5.443,1.3058583381
5.565,1.2959611775
5.687,1.2864274179
5.808,1.2770269526
5.929,1.2680266224
6.050,1.2595535683
6.172,1.2515157320
6.293,1.2433005831
6.414,1.2354672298
6.536,1.2281705547
6.658,1.2209268069
6.779,1.2140159446
6.900,1.2074491868
7.021,1.2007338681
7.142,1.1944223882
7.263,1.1882336612
7.385,1.1819612344
7.507,1.1759135497
7.629,1.1700446273
7.750,1.1643930712
7.871,1.1590946134
7.992,1.1539001895
8.113,1.1486568687
8.234,1.1434965785
8.356,1.1386639621
8.478,1.1339377291
8.600,1.1294490878
8.721,1.1249388616
8.843,1.1202227839
8.965,1.1158917816
9.087,1.1114972503
9.208,1.1072469477
9.329,1.1030971375
9.450,1.0990446492
9.571,1.0946213900
9.692,1.0905861579
9.813,1.0867238159
9.934,1.0829364843
10.056,1.0792761923
10.179,1.0757512817
10.301,1.0723928590
10.424,1.0690479908
10.546,1.0655371231
10.668,1.0622003666
10.791,1.0592195906
10.913,1.0556971196
11.035,1.0529864356
11.157,1.0501158876
11.280,1.0475816295
11.402,1.0447689858
11.524,1.0419434420
11.647,1.0390155551
11.769,1.0363311552
11.891,1.0338563699
12.014,1.0310403857
12.136,1.0287046016
12.258,1.0260736129
12.381,1.0237120729
12.503,1.0212295597
12.625,1.0189628278
