Time (s),Voltage (V)
0.101,4.6872149627
0.223,4.5149835084
0.345,4.3272411837
0.466,4.1292340665
0.587,3.9233143766
0.708,3.7145834252
0.829,3.5077232961
0.950,3.3069711962
1.071,3.1169427399
1.192,2.9400727713
1.314,2.7774594422
1.436,2.6299005434
1.558,2.4980305080
1.679,2.3808896774
1.800,2.2777143317
1.921,2.1864118697
2.042,2.1053869798
2.163,2.0337575019
2.285,1.9701077466
2.407,1.9130641149
2.529,1.8623237823
2.650,1.8175095315
2.771,1.7776879009
2.892,1.7419478359
3.013,1.7096575341
3.134,1.6807312597
3.256,1.6546472260
3.378,1.6306247818
3.500,1.6089303640
3.621,1.5893823277
3.742,1.5712758471
3.863,1.5544129279
3.985,1.5392578671
4.107,1.5249432612
4.229,1.5118455940
4.350,1.5000702464
4.471,1.4911836808
4.592,1.4853928839
4.713,1.4751077055
4.834,1.4663501789
4.956,1.4575897925
5.078,1.4495310863
5.200,1.4415835588
5.321,1.4339353403
5.442,1.4263277616
5.563,1.4194801361
5.685,1.4132815774
5.807,1.4072824830
5.929,1.4012485270
6.050,1.3959017432
6.171,1.3909958570
6.292,1.3862779884
6.413,1.3818455737
6.534,1.3775066757
6.656,1.3732054061
6.778,1.3689060318
6.900,1.3655603505
7.021,1.3613639369
7.142,1.3578045708
7.263,1.3542754490
7.385,1.3512552607
7.507,1.3482741031
7.629,1.3450048010
7.750,1.3420957665
7.871,1.3392328134
7.992,1.3363107700
8.113,1.3335460645
8.234,1.3307357762
8.356,1.3282259578
8.478,1.3259372818
8.600,1.3233881263
8.721,1.3208414140
8.842,1.3184103093
8.963,1.3161892361
9.085,1.3136621066
9.207,1.3115316210
9.329,1.3094080067
9.450,1.3073485984
9.571,1.3054977688
9.692,1.3035415197
9.813,1.3017203689
9.934,1.3000236909
10.055,1.2979746309
10.178,1.2961084803
10.301,1.2943818870
10.423,1.2924099668
10.546,1.2904380939
10.668,1.2885390956
10.790,1.2847676629
10.913,1.2827031075
11.035,1.2812265845
11.157,1.2789416111
11.280,1.2765061116
11.402,1.2754250595
11.524,1.2740586984
11.646,1.2723926387
11.769,1.2709846305
11.891,1.2694816783
12.014,1.2683917451
12.136,1.2671387407
12.258,1.2656426255
12.381,1.2649486663
12.503,1.2639308225
12.625,1.2643620232
12.748,1.2634679923
12.871,1.2611568174
12.994,1.2573276295
13.117,1.2564863074
13.239,1.2583184067
13.362,1.2585578863
13.484,1.2580673153
13.606,1.2573916913
13.729,1.2560032119
13.851,1.2550728910
13.973,1.2539434393
14.095,1.2517060927
14.218,1.2504721781
14.340,1.2496914669
14.462,1.2494850051
14.585,1.2496383607
14.707,1.2485826759
14.829,1.2477541266
14.952,1.2466824714
15.074,1.2456020253
15.196,1.2445856687
15.319,1.2436255961
