Time (s),Voltage (V)
0.101,4.8395489907
0.222,4.6712588323
0.343,4.4904933225
0.464,4.2966313412
0.585,4.0929673179
0.707,3.8818768664
0.829,3.6694281381
0.951,3.4598900140
1.072,3.2601733295
1.193,3.0720351816
1.314,2.8977942635
1.435,2.7381964512
1.556,2.5936973989
1.678,2.4629484711
1.800,2.3459950026
1.922,2.2418888028
2.043,2.1493451935
2.164,2.0676322530
2.285,1.9946392366
2.406,1.9300944240
2.527,1.8719568484
2.649,1.8195877864
2.771,1.7728428334
2.893,1.7307115267
3.014,1.6927106290
3.135,1.6590412012
3.256,1.6279035173
3.377,1.6002547267
3.498,1.5744619267
3.620,1.5510562919
3.742,1.5293391563
3.864,1.5100220409
3.985,1.4917040396
4.106,1.4751531334
4.227,1.4594128948
4.349,1.4449577832
4.470,1.4296773160
4.591,1.4158269771
4.713,1.3994918056
4.834,1.3883027371
4.955,1.3777130101
5.076,1.3679120019
5.197,1.3582106688
5.318,1.3494922977
5.439,1.3406892598
5.560,1.3325355044
5.682,1.3247060762
5.804,1.3170009166
5.926,1.3095744042
6.047,1.3025277680
6.168,1.2957899611
6.289,1.2894783515
6.411,1.2832956242
6.533,1.2768663801
6.655,1.2709701794
6.776,1.2653288633
6.897,1.2597780144
7.018,1.2542864069
7.139,1.2489730538
7.260,1.2437319339
7.382,1.2387077287
7.504,1.2337803334
7.626,1.2290107258
7.747,1.2242746716
7.868,1.2197876837
7.989,1.2154058380
8.111,1.2119770929
8.233,1.2086379408
8.355,1.2053986448
8.476,1.2014735212
8.597,1.1976243679
8.718,1.1936444927
8.839,1.1899855952
8.960,1.1863581985
9.082,1.1828998695
9.204,1.1799220932
9.326,1.1771628950
9.447,1.1748969720
9.568,1.1723375388
9.689,1.1698929500
9.810,1.1713174756
9.931,1.1658534154
10.053,1.1638311155
10.176,1.1618828387
10.298,1.1601658917
10.420,1.1579715150
10.543,1.1565455889
10.665,1.1546880510
10.787,1.1529165785
10.910,1.1517487510
11.032,1.1516454183
11.154,1.1482719856
11.277,1.1466803425
11.399,1.1453039602
11.521,1.1442979876
11.644,1.1430816906
11.766,1.1438783718
11.888,1.1406709915
12.011,1.1391391402
12.133,1.1391291652
12.255,1.1359961048
12.378,1.1345278984
12.500,1.1330397677
12.622,1.1318538434
12.744,1.1304454513
12.867,1.1291551670
12.989,1.1278924982
13.111,1.1264976162
13.234,1.1249437753
13.356,1.1234490700
13.478,1.1220402941
