Time (s),Voltage (V)
0.101,4.5928547495
0.223,4.4107604639
0.345,4.2149446796
0.466,4.0091416718
0.587,3.7979677478
0.708,3.5849278804
0.829,3.3757318024
0.950,3.1744739341
1.072,2.9837722544
1.194,2.8071916463
1.316,2.6451832009
1.437,2.5000316797
1.558,2.3702799020
1.679,2.2541945921
1.801,2.1504061780
1.923,2.0577235728
2.045,1.9752313198
2.166,1.9017211742
2.287,1.8363766365
2.408,1.7777363033
2.529,1.7251567125
2.650,1.6778505931
2.772,1.6349836394
2.894,1.5960850209
3.016,1.5605114132
3.137,1.5280696293
3.258,1.4990014118
3.379,1.4720694861
3.500,1.4476279470
3.621,1.4247664071
3.743,1.4036523820
3.865,1.3838136130
3.987,1.3655562587
4.108,1.3490446492
4.229,1.3330449808
4.350,1.3184117007
4.472,1.3043617063
4.594,1.2913211418
4.716,1.2791754866
4.837,1.2676414845
4.958,1.2568265766
5.079,1.2462945154
5.201,1.2362547259
5.323,1.2271234982
5.445,1.2180857738
5.566,1.2097309150
5.687,1.2017459186
5.808,1.1942174828
5.929,1.1868083944
6.050,1.1796144989
6.171,1.1728496353
6.292,1.1663656563
6.414,1.1602402906
6.536,1.1539722634
6.658,1.1483843073
6.779,1.1428288082
6.900,1.1372079949
7.021,1.1320069599
7.143,1.1269446664
7.265,1.1223049057
7.387,1.1175693959
7.508,1.1134961213
7.629,1.1117119220
7.750,1.1085168588
7.872,1.1027065979
7.994,1.0980667881
8.116,1.0954467091
8.237,1.0923560913
8.358,1.0883977657
8.479,1.0867405126
8.600,1.0838769999
8.721,1.0802075987
8.842,1.0771963433
8.963,1.0741691783
9.085,1.0712718724
9.207,1.0684248429
9.329,1.0653928618
9.450,1.0627672117
9.571,1.0605986353
9.692,1.0583420359
9.814,1.0562550752
9.936,1.0540246377
10.058,1.0517960021
10.181,1.0496368792
10.304,1.0475311365
10.426,1.0452001058
10.548,1.0430643132
10.671,1.0412331544
10.793,1.0390556131
10.915,1.0370413516
11.038,1.0351330505
11.160,1.0331631810
11.282,1.0312634945
11.405,1.0295924639
11.527,1.0277955307
11.649,1.0263490112
11.772,1.0247587798
11.894,1.0231454954
12.016,1.0214056111
12.139,1.0200028822
12.261,1.0182158520
12.383,1.0167930183
12.505,1.0154212052
12.628,1.0140146817
12.750,1.0127159732
12.872,1.0114237984
12.995,1.0100311910
13.117,1.0087325899
13.239,1.0073685579
13.362,1.0061787093
13.484,1.0050508529
13.606,1.0037801176
13.729,1.0023999201
13.851,1.0012189814
13.973,0.9998928700
14.096,0.9992379646
14.218,0.9983650498
14.340,0.9972876018
14.463,0.9960951147
14.585,0.9948816555
14.707,0.9934747118
14.830,0.9927598453
14.952,0.9914891683
15.074,0.9902440167
15.196,0.9891895137
15.319,0.9879166084
15.441,0.9868653032
15.563,0.9853959016
15.686,0.9841064317
15.808,0.9826257273
15.930,0.9814632134
16.053,0.9805664608
16.175,0.9784563977
16.297,0.9776764863
16.420,0.9777770621
16.542,0.9766892190
16.664,0.9759029210
16.787,0.9749303469
16.909,0.9736810208
17.031,0.9727275782
17.154,0.9715459492
17.276,0.9701618146
17.398,0.9688050952
17.520,0.9673270168
17.643,0.9659030119
17.765,0.9641743433
17.887,0.9626975708
18.010,0.9584314081
18.132,0.9557943627
18.254,0.9541092737
18.377,0.9528021175
18.499,0.9513977653
18.621,0.9502426810
18.744,0.9488582025
18.866,0.9476320081
18.988,0.9463623185
19.111,0.9450780486
19.233,0.9439296104
19.355,0.9429170853
19.478,0.9417127563
19.600,0.9407368433
19.722,0.9391978307
19.845,0.9383269940
19.967,0.9373581298
20.089,0.9362121496
20.211,0.9350875106
20.334,0.9340460038
20.456,0.9330799872
20.578,0.9321035696
20.701,0.9308526608
20.823,0.9299960331
20.945,0.9291926092
21.068,0.9281533307
21.190,0.9272715753
21.312,0.9265653091
21.435,0.9256327732
21.557,0.9250801635
21.679,0.9243125507
21.802,0.9234656669
21.924,0.9227937125
22.046,0.9220226135
22.169,0.9212262328
22.291,0.9203295795
22.413,0.9194824907
22.535,0.9187137025
22.658,0.9181366052
22.780,0.9172910790
22.902,0.9163934715
23.025,0.9155860248
23.147,0.9150487042
23.269,0.9143458849
23.392,0.9138624384
23.514,0.9137071359
23.636,0.9140291768
23.759,0.9161400835
23.881,0.9153861623
24.003,0.9137620404
24.126,0.9131555360
24.248,0.9127787817
24.370,0.9128229321
24.493,0.9117526486
24.615,0.9115184789
24.737,0.9112173598
24.860,0.9105858502
24.982,0.9096865634
25.104,0.9086039426
25.226,0.9082540737
25.349,0.9083423220
25.471,0.9077017586
25.593,0.9068660661
25.716,0.9063881053
25.838,0.9059111645
25.960,0.9051613504
26.083,0.9049306308
26.205,0.9042211191
26.327,0.9034552577
26.450,0.9028945334
26.572,0.9030117794
26.694,0.9018854872
26.817,0.9016444898
26.939,0.9008437831
27.061,0.8999824847
27.184,0.9001474396
27.306,0.8999732788
27.428,0.8994826367
27.551,0.8989451597
27.673,0.8974939946
27.795,0.8975410784
27.918,0.8971888210
28.041,0.8964802833
28.164,0.8956202304
28.287,0.8953205789
28.409,0.8948724685
28.532,0.8943516586
28.654,0.8935822351
28.776,0.8935243937
28.899,0.8934073024
29.022,0.8930473115
29.145,0.8925764878
29.268,0.8919593807
29.390,0.8917590903
29.513,0.8912483842
29.635,0.8908743058
29.757,0.8904321668
29.879,0.8900295888
30.002,0.8894893162
30.124,0.8890547867
30.246,0.8888784238
30.369,0.8889284342
30.491,0.8882710574
30.613,0.8876294923
30.736,0.8870997677
30.858,0.8868854130
30.980,0.8864700653
31.103,0.8860571548
31.225,0.8856622995
31.347,0.8853023764
31.470,0.8848589689
31.592,0.8845672823
31.714,0.8841980290
31.837,0.8838013446
31.959,0.8834130377
32.081,0.8831157136
32.204,0.8828610825
32.326,0.8824171919
32.448,0.8820632052
32.570,0.8817387219
32.693,0.8814322662
32.815,0.8809144702
32.937,0.8807101091
33.060,0.8801562937
33.182,0.8795012782
33.304,0.8789916235
33.427,0.8785828217
33.549,0.8783181087
33.671,0.8781103488
33.794,0.8776603004
33.916,0.8772740546
34.038,0.8767870598
34.161,0.8763720457
34.283,0.8753526093
34.405,0.8747009174
34.528,0.8744028176
34.650,0.8740027768
34.772,0.8738279047
34.895,0.8735881057
35.017,0.8736336389
35.139,0.8738292269
35.261,0.8737094834
35.384,0.8732947003
35.506,0.8726157550
35.628,0.8724660599
35.751,0.8722043237
35.873,0.8719876697
35.995,0.8714346931
36.118,0.8711180412
36.240,0.8705978932
36.362,0.8704267352
36.485,0.8703947627
36.607,0.8701433577
36.729,0.8701651068
36.852,0.8696237205
36.974,0.8694684415
37.096,0.8690098108
37.219,0.8684855803
37.341,0.8684670861
37.463,0.8682026291
37.585,0.8678627767
37.708,0.8675821644
37.830,0.8673312579
37.953,0.8670171884
38.076,0.8666842157
38.199,0.8664133989
38.322,0.8660414447
38.444,0.8656393248
38.566,0.8655480537
38.689,0.8650233960
38.811,0.8649106907
38.933,0.8644836391
39.056,0.8643369637
39.178,0.8641421126
39.300,0.8637772424
39.423,0.8638374921
39.545,0.8632454381
39.667,0.8629400315
39.790,0.8625778957
39.912,0.8616710926
40.034,0.8612077759
40.157,0.8606850894
40.279,0.8605209803
40.401,0.8603843349
40.524,0.8601255721
40.646,0.8600030853
40.768,0.8595567629
40.891,0.8593736353
41.013,0.8589714276
41.135,0.8587276313
41.257,0.8585722139
41.380,0.8581740847
41.502,0.8578474855
41.624,0.8576978241
41.747,0.8574521708
41.869,0.8570389633
41.991,0.8566926202
42.114,0.8563413242
42.236,0.8561340246
42.358,0.8560192713
42.481,0.8556917381
42.603,0.8553075965
42.725,0.8553762162
42.848,0.8549070492
42.970,0.8546436993
43.092,0.8544660247
43.215,0.8543284263
43.337,0.8540404068
43.459,0.8536809106
43.581,0.8536880244
43.704,0.8534727742
43.826,0.8531891859
43.948,0.8528053727
44.071,0.8525393354
44.193,0.8523365876
44.315,0.8519957016
44.438,0.8518310683
44.560,0.8515556131
44.682,0.8513223527
44.805,0.8509440286
44.927,0.8509330373
45.049,0.8506049400
45.172,0.8503094540
45.294,0.8502126675
45.416,0.8501436478
45.539,0.8499942138
45.661,0.8497539999
45.783,0.8493986953
45.906,0.8494770014
46.028,0.8490763289
46.150,0.8490212337
46.272,0.8487928189
46.395,0.8484753288
46.517,0.8482815806
46.639,0.8479624929
46.762,0.8477561443
46.884,0.8476893071
47.006,0.8473042909
47.129,0.8472048150
47.251,0.8469909754
47.373,0.8467713951
47.496,0.8467285429
47.618,0.8462582092
47.740,0.8459658550
47.863,0.8460994271
47.985,0.8460901688
48.107,0.8458639576
48.230,0.8455453684
48.352,0.8451328896
48.474,0.8447926767
48.596,0.8441427180
48.719,0.8436607502
48.841,0.8434070324
48.963,0.8433385549
49.086,0.8432745467
49.208,0.8430062147
