Time (s),Voltage (V)
0.101,4.9023258441
0.222,4.7627465221
0.343,4.6175364297
0.465,4.4648702173
0.587,4.3075735422
0.709,4.1496036466
0.830,3.9963609617
0.951,3.8520090702
1.072,3.7203863276
1.193,3.6029691134
1.314,3.5020327151
1.436,3.4165444258
1.558,3.3463046111
1.680,3.2900063286
1.801,3.2461405809
1.922,3.2119738071
2.043,3.1858884653
2.164,3.1660324196
2.285,3.1511600880
2.407,3.1399185679
2.529,3.1321632769
2.651,3.1261852414
2.772,3.1221832577
2.893,3.1190007621
3.014,3.1170483846
3.135,3.1160809861
3.256,3.1158292354
3.378,3.1156354778
3.500,3.1161127357
3.622,3.1161782036
3.743,3.1168321359
3.864,3.1176103926
3.985,3.1179029849
4.107,3.1184281900
4.229,3.1199644291
4.351,3.1210091873
4.472,3.1214959450
4.593,3.1221132625
4.714,3.1230000441
4.835,3.1240652862
4.956,3.1251335682
5.078,3.1263602023
5.200,3.1269804033
5.322,3.1277428313
5.443,3.1283552980
5.564,3.1288063086
5.685,3.1295811663
5.806,3.1300893030
5.927,3.1304873118
6.049,3.1310451920
6.171,3.1316395339
6.293,3.1325042554
6.414,3.1333551878
6.535,3.1339603120
6.656,3.1344102609
6.777,3.1350794906
6.898,3.1358975122
7.020,3.1367138385
7.142,3.1373188722
7.264,3.1379490005
7.385,3.1380245063
7.506,3.1386806853
7.627,3.1390644283
7.748,3.1394309955
7.869,3.1401138607
7.991,3.1408312814
8.113,3.1411951161
8.234,3.1418370945
8.355,3.1418744053
8.476,3.1422571954
8.597,3.1424732278
8.718,3.1426745416
8.839,3.1427981062
8.960,3.1427342759
9.082,3.1429050101
9.204,3.1428536356
9.326,3.1425044736
9.447,3.1426952023
9.568,3.1428586768
9.689,3.1432365127
9.810,3.1435414721
9.931,3.1438427542
10.053,3.1440701182
10.176,3.1440809068
10.298,3.1449939192
10.421,3.1455479340
10.543,3.1460752931
10.665,3.1460477455
10.787,3.1464094667
10.910,3.1465646180
11.032,3.1468810605
11.154,3.1467041429
11.277,3.1468334592
11.399,3.1476689219
11.521,3.1475964335
11.644,3.1473574950
11.766,3.1467956629
11.888,3.1462896684
12.011,3.1458508922
12.133,3.1458067040
12.255,3.1459288966
12.378,3.1442501266
12.500,3.1439692789
12.622,3.1473416900
12.745,3.1497743371
12.867,3.1510999758
12.989,3.1521584069
13.112,3.1525678299
13.234,3.1527280391
13.356,3.1526692708
13.479,3.1526879214
13.602,3.1528729487
13.725,3.1528302577
13.848,3.1524463737
13.970,3.1524585911
14.093,3.1527261324
14.215,3.1530985543
14.337,3.1529308993
14.460,3.1530604781
14.582,3.1537238849
14.704,3.1536247135
14.826,3.1533976994
14.949,3.1532146865
15.071,3.1537073563
15.193,3.1540338696
15.316,3.1540485039
15.438,3.1542968750
15.560,3.1542996290
15.683,3.1542136297
15.805,3.1542858560
15.927,3.1543133989
16.050,3.1546639730
16.172,3.1549139413
16.294,3.1549316682
16.417,3.1550924814
16.539,3.1555971218
16.661,3.1552249674
16.784,3.1551934675
16.906,3.1552706827
17.028,3.1554153077
17.150,3.1554136153
17.273,3.1550801993
17.395,3.1551797757
17.517,3.1557096685
17.640,3.1559208400
17.762,3.1555131016
17.884,3.1550831372
18.007,3.1543719322
18.129,3.1537238849
18.251,3.1532393454
18.374,3.1530864069
18.496,3.1526867176
18.618,3.1527339894
18.741,3.1526469811
18.863,3.1530283079
18.985,3.1531278091
19.108,3.1531491821
19.230,3.1533340863
19.352,3.1527711682
19.475,3.1524927727
19.597,3.1519291586
19.719,3.1523823166
19.841,3.1526128142
19.964,3.1528121070
20.086,3.1529429103
20.208,3.1533976994
20.331,3.1538710959
20.453,3.1543602345
20.575,3.1548999974
20.698,3.1555578361
20.820,3.1563381523
20.942,3.1563940333
21.065,3.1565404032
21.187,3.1569731246
21.309,3.1568346707
21.432,3.1568365380
21.554,3.1568532925
21.676,3.1566432688
21.799,3.1571394961
21.921,3.1569359353
22.043,3.1568477830
22.165,3.1563485926
22.288,3.1562961261
22.410,3.1562665286
22.532,3.1561076191
22.655,3.1559658744
22.777,3.1559208062
22.899,3.1557193074
23.022,3.1556983978
23.144,3.1556384432
23.266,3.1554824648
23.389,3.1555032490
23.511,3.1559483538
23.633,3.1556628507
23.756,3.1555960470
23.878,3.1557844455
24.000,3.1555292826
24.123,3.1553558640
24.245,3.1554621386
24.367,3.1559538633
24.489,3.1558900544
24.612,3.1561078007
24.734,3.1564786451
24.856,3.1566969715
24.979,3.1570289573
25.101,3.1570640316
25.223,3.1567548052
25.346,3.1572322941
25.468,3.1573863386
25.590,3.1574859877
25.713,3.1573865026
25.835,3.1575736623
25.957,3.1576030320
26.080,3.1577959055
26.202,3.1579744799
26.324,3.1582543491
26.447,3.1584059159
26.569,3.1581301239
26.691,3.1582213013
26.814,3.1580674762
26.936,3.1582595976
27.058,3.1585352554
27.181,3.1586447343
27.304,3.1581485684
27.427,3.1586885412
27.550,3.1585928766
27.672,3.1585228625
27.795,3.1582148612
27.917,3.1579124978
28.039,3.1579496871
28.161,3.1581276659
28.284,3.1578655040
28.406,3.1579455549
28.528,3.1576649967
28.651,3.1577304011
28.773,3.1576466634
28.895,3.1575933931
29.018,3.1574233489
29.140,3.1575998325
29.262,3.1573510425
29.385,3.1575120528
29.507,3.1577926657
29.629,3.1575727382
29.752,3.1578682334
29.874,3.1575268314
29.996,3.1574735948
30.119,3.1573714911
30.241,3.1571797316
30.363,3.1570632513
30.486,3.1574561011
30.608,3.1575323409
30.730,3.1574703588
30.852,3.1573248797
30.975,3.1574888533
31.097,3.1574744909
31.219,3.1571596407
31.342,3.1571681543
31.464,3.1568064616
31.586,3.1568195238
31.709,3.1565404032
31.831,3.1566026093
31.953,3.1564862918
32.076,3.1564448758
32.198,3.1561219036
32.320,3.1559823128
32.443,3.1562251629
32.565,3.1561398096
32.687,3.1561191489
32.809,3.1559520190
32.932,3.1557789137
33.054,3.1557899550
33.176,3.1557826490
33.299,3.1558553356
33.421,3.1555984992
33.543,3.1550969072
33.666,3.1554500266
33.788,3.1552197197
33.910,3.1554824648
34.033,3.1552971829
34.155,3.1556866515
34.277,3.1558391057
34.400,3.1555687535
34.522,3.1551591150
34.644,3.1553709285
34.767,3.1555551067
34.889,3.1552610411
35.011,3.1549936328
35.134,3.1546243974
35.256,3.1545503129
35.378,3.1542307794
35.501,3.1543869436
35.623,3.1542238739
35.745,3.1539690585
35.867,3.1541288820
35.990,3.1536377363
36.112,3.1536508837
36.234,3.1531539719
36.357,3.1531000537
36.479,3.1530985543
36.601,3.1530286657
36.724,3.1534480462
36.846,3.1531825745
36.968,3.1533618976
37.091,3.1531955811
37.213,3.1533795398
37.335,3.1534224853
37.458,3.1529690448
37.580,3.1532624625
37.702,3.1527918231
37.825,3.1523576697
37.947,3.1524594499
38.069,3.1524861309
38.192,3.1524204448
38.314,3.1527872664
38.436,3.1521109728
38.558,3.1521391290
38.681,3.1522525896
38.803,3.1524167511
38.925,3.1526734018
39.048,3.1529185517
39.170,3.1528423616
39.292,3.1528400178
39.415,3.1524491030
39.537,3.1524401666
39.659,3.1524117734
39.782,3.1523590344
39.904,3.1518726860
40.026,3.1521914547
40.149,3.1522130140
40.271,3.1521412751
40.393,3.1518403218
40.516,3.1517708588
40.638,3.1514952839
40.760,3.1516275123
40.882,3.1519628741
41.005,3.1517299185
41.127,3.1516509278
41.249,3.1512509694
41.372,3.1513682792
41.494,3.1515297184
41.616,3.1512853942
41.739,3.1510926146
41.861,3.1511481841
41.983,3.1513569978
42.106,3.1513396210
42.228,3.1508520473
42.350,3.1506120453
42.473,3.1507077758
42.595,3.1503066048
42.717,3.1503793337
42.840,3.1505726728
42.962,3.1504154178
43.084,3.1504041195
43.207,3.1500281669
43.329,3.1500049586
43.451,3.1493865149
43.573,3.1496688060
43.696,3.1493212645
43.818,3.1496468397
43.940,3.1492997722
44.063,3.1493990511
44.185,3.1490036032
44.307,3.1489596552
44.430,3.1492066317
44.552,3.1489622818
44.674,3.1491083703
44.797,3.1492762302
44.919,3.1494801767
45.041,3.1489334924
45.164,3.1492775949
45.286,3.1486799189
45.408,3.1487889083
45.531,3.1486539377
45.653,3.1482184966
45.775,3.1483441400
45.898,3.1480985144
46.021,3.1479178487
46.144,3.1478778661
46.267,3.1476290656
46.389,3.1472521856
46.512,3.1472551443
46.634,3.1471496496
46.756,3.1475688936
46.879,3.1473493070
47.001,3.1473190673
47.123,3.1470022699
47.245,3.1470167200
47.368,3.1470831950
47.490,3.1469320235
47.612,3.1471681891
47.735,3.1469740209
47.857,3.1467171522
47.979,3.1469161996
48.102,3.1471828164
48.224,3.1471758198
48.346,3.1471117324
48.469,3.1478665194
48.591,3.1476758088
48.713,3.1476267273
48.836,3.1473424836
48.958,3.1471620460
49.080,3.1467853854
49.203,3.1468989637
49.325,3.1467281713
49.447,3.1465973202
49.569,3.1467275517
49.692,3.1464991135
49.814,3.1467047558
49.936,3.1464232366
50.059,3.1465141249
50.181,3.1464099965
50.303,3.1463626489
50.426,3.1462834946
50.548,3.1458783278
50.670,3.1462979303
50.793,3.1460596877
50.915,3.1457034005
51.037,3.1461478382
51.160,3.1457185186
51.282,3.1459251587
51.404,3.1453092503
51.527,3.1455274638
51.649,3.1454389435
51.771,3.1452514166
51.894,3.1450716619
52.016,3.1453328852
52.138,3.1453328852
52.260,3.1453519370
52.383,3.1450798500
52.505,3.1450436354
52.627,3.1453216432
52.750,3.1454087370
52.872,3.1447764237
52.994,3.1447777315
53.117,3.1444166172
53.239,3.1443329073
53.361,3.1440341560
53.484,3.1440263197
53.606,3.1437241053
53.728,3.1436582373
53.851,3.1438680172
53.973,3.1436249339
54.095,3.1435439470
54.218,3.1437219968
54.340,3.1436373303
54.462,3.1434858185
54.584,3.1435040142
54.707,3.1434654377
54.829,3.1432282484
54.951,3.1431404884
55.074,3.1433644516
55.196,3.1430505664
55.318,3.1430151822
55.441,3.1428731681
55.563,3.1433164007
55.685,3.1426626723
55.808,3.1425579278
55.930,3.1424458965
56.052,3.1427205059
56.175,3.1425456457
56.297,3.1424582929
56.419,3.1425029413
56.542,3.1423968960
56.664,3.1420657396
56.786,3.1418943109
56.909,3.1420966671
57.031,3.1418797933
57.153,3.1420381920
57.275,3.1416244206
57.398,3.1417855209
57.520,3.1417007339
57.642,3.1421779712
57.765,3.1423873432
57.887,3.1418246981
58.009,3.1417166790
58.132,3.1419165298
58.254,3.1416098268
58.376,3.1417469728
58.499,3.1416736174
58.621,3.1418384719
58.743,3.1415541940
58.866,3.1419629288
58.988,3.1412861425
59.110,3.1412416169
59.233,3.1410090200
59.355,3.1404390537
59.477,3.1403424413
59.600,3.1401656499
59.723,3.1402076423
59.846,3.1399622254
59.969,3.1400646638
60.091,3.1399238358
60.214,3.1400810399
60.336,3.1400671611
60.458,3.1401537934
60.581,3.1399377489
60.703,3.1398481576
60.825,3.1396236447
60.947,3.1394790675
61.070,3.1396006738
61.192,3.1400134432
61.314,3.1399155739
61.437,3.1398408569
61.559,3.1397489862
61.681,3.1395933578
61.804,3.1393345619
61.926,3.1392007890
62.048,3.1392091772
62.171,3.1387054460
62.293,3.1386401953
62.415,3.1386776584
62.538,3.1386931640
62.660,3.1385231179
62.782,3.1384752406
62.905,3.1387313749
63.027,3.1385658167
