Time (s),Voltage (V)
0.101,4.8364209604
0.222,4.6698340477
0.343,4.4900338850
0.465,4.2972092523
0.587,4.0938672966
0.709,3.8836649463
0.830,3.6729273184
0.951,3.4657148647
1.072,3.2656762241
1.194,3.0756138783
1.316,2.8980569680
1.438,2.7349123822
1.559,2.5869264589
1.680,2.4539952887
1.801,2.3336786828
1.923,2.2263455771
2.045,2.1294640909
2.167,2.0429332882
2.288,1.9660861469
2.409,1.8974744282
2.530,1.8359595381
2.651,1.7807893885
2.772,1.7312758947
2.893,1.6859854609
3.014,1.6451139929
3.136,1.6078805510
3.258,1.5738464014
3.380,1.5425377531
3.501,1.5142242044
3.622,1.4883203455
3.743,1.4645972685
3.865,1.4426262028
3.986,1.4220035385
4.107,1.4032495351
4.229,1.3856862670
4.350,1.3693265713
4.471,1.3545337609
4.592,1.3402817569
4.713,1.3267428901
4.834,1.3143966524
4.955,1.3025201755
5.076,1.2913689611
5.198,1.2807935068
5.320,1.2707683201
5.442,1.2612604749
5.563,1.2512850956
5.684,1.2393698680
5.805,1.2318227147
5.926,1.2224541646
6.047,1.2140329773
6.169,1.2069264721
6.291,1.2003985357
6.413,1.1938599315
6.534,1.1874752072
6.655,1.1814492771
6.776,1.1759740832
6.897,1.1705149158
7.018,1.1652929798
7.140,1.1599728887
7.262,1.1554084650
7.384,1.1507670653
7.505,1.1461662002
7.626,1.1418030972
7.747,1.1375617443
7.869,1.1336515415
7.991,1.1302578889
8.113,1.1266544278
8.234,1.1231832356
8.355,1.1198779338
8.476,1.1168197395
8.597,1.1132619776
8.718,1.1098690646
8.840,1.1065238959
8.962,1.1035401755
9.084,1.1002040416
9.205,1.0971590158
9.326,1.0938738943
9.447,1.0909657228
9.569,1.0880554319
9.691,1.0849336592
9.813,1.0822522041
9.934,1.0793357171
10.055,1.0765658589
10.178,1.0739881841
10.301,1.0711550513
10.423,1.0687286842
10.546,1.0663281905
10.668,1.0640330241
10.790,1.0616157220
10.912,1.0592632434
11.035,1.0569938033
11.157,1.0546158762
11.279,1.0523493681
11.402,1.0501608681
11.524,1.0479410922
11.646,1.0459601267
11.769,1.0440553054
11.891,1.0422621540
12.013,1.0408363407
12.136,1.0392461855
12.258,1.0380556351
12.380,1.0365662895
12.503,1.0354865017
12.625,1.0343752755
12.747,1.0331962381
12.869,1.0318184222
12.992,1.0305013385
13.114,1.0290121131
13.237,1.0273939701
13.359,1.0260104461
13.481,1.0242735697
13.603,1.0227054912
13.726,1.0210659652
13.848,1.0193838703
13.970,1.0178543495
14.093,1.0165174984
14.215,1.0152792776
