Time (s),Voltage (V)
0.101,4.8191307657
0.223,4.6573997796
0.344,4.4802607656
0.465,4.2899782166
0.586,4.0897500882
0.707,3.8829771418
0.828,3.6737711175
0.950,3.4670670054
1.072,3.2658773241
1.194,3.0754149027
1.315,2.8993162685
1.436,2.7377559381
1.557,2.5902803795
1.678,2.4577658056
1.799,2.3388768264
1.921,2.2317236287
2.043,2.1359222242
2.165,2.0507839778
2.286,1.9745515250
2.407,1.9071698464
2.528,1.8465915352
2.649,1.7923294553
2.770,1.7433513334
2.892,1.6989363409
3.014,1.6587309598
3.136,1.6223512788
3.257,1.5893313646
3.378,1.5591135555
3.499,1.5316053641
3.620,1.5065603415
3.741,1.4831549854
3.863,1.4618668579
3.985,1.4418249716
4.107,1.4230875196
4.228,1.4059924299
4.349,1.3898202376
4.470,1.3759988698
4.592,1.3640714498
4.714,1.3506705002
4.836,1.3383270775
4.957,1.3262655368
5.078,1.3143988868
5.199,1.3035635994
5.321,1.2943464153
5.443,1.2848057241
5.565,1.2757220561
5.686,1.2673591216
5.807,1.2594366168
5.928,1.2519710309
6.049,1.2445761823
6.170,1.2377096373
6.291,1.2310730789
6.412,1.2251783480
6.534,1.2191519214
6.656,1.2131579522
6.778,1.2075236230
6.899,1.2022128807
7.021,1.1968634308
7.143,1.1917405023
7.265,1.1872394924
7.386,1.1825428090
7.507,1.1781371692
7.628,1.1739011261
7.749,1.1696793175
7.870,1.1656919407
7.991,1.1617514581
8.112,1.1579591221
8.234,1.1548008456
8.356,1.1512267043
8.478,1.1479478548
8.599,1.1447695368
8.720,1.1417507863
8.841,1.1387074014
8.963,1.1356761556
9.085,1.1325479007
9.207,1.1295868431
9.328,1.1265068538
9.449,1.1234818817
9.570,1.1207383859
9.691,1.1178653395
9.812,1.1152283162
9.934,1.1128064753
10.056,1.1101524310
10.179,1.1079986990
10.302,1.1051109318
10.424,1.1028489730
10.546,1.1005129364
10.668,1.0983904620
10.791,1.0960494799
10.913,1.0937389810
11.035,1.0911943034
11.158,1.0888126004
11.280,1.0863658652
11.402,1.0841496140
11.525,1.0814679115
11.647,1.0791277327
11.769,1.0769451935
11.892,1.0744452863
12.014,1.0724901380
12.136,1.0703287485
12.259,1.0685621659
