Time (s),Voltage (V)
0.101,4.8437677309
0.223,4.6786400140
0.344,4.5076031382
0.465,4.3174689879
0.586,4.1179905126
0.707,3.9140925100
0.828,3.7112005054
0.950,3.5133534485
1.072,3.3250330067
1.194,3.1509457380
1.315,2.9942218904
1.436,2.8565664536
1.557,2.7357409757
1.679,2.6320201174
1.801,2.5434884013
1.923,2.4698247643
2.044,2.4094827111
2.165,2.3600531149
2.286,2.3198125110
2.407,2.2872239084
2.528,2.2615256958
2.650,2.2404810396
2.772,2.2242779439
2.894,2.2111339036
3.015,2.2010616846
3.136,2.1932693451
3.257,2.1870661253
3.378,2.1823542562
3.499,2.1788056745
3.621,2.1762650291
3.743,2.1745005347
3.865,2.1738049385
3.986,2.1732716634
4.107,2.1730883383
4.228,2.1733472795
4.350,2.1735691818
4.472,2.1742168405
4.594,2.1749178924
4.715,2.1757399286
4.836,2.1769180491
4.957,2.1776186751
5.078,2.1789430328
5.199,2.1799898874
5.321,2.1809759404
5.443,2.1822598420
5.565,2.1831927593
5.686,2.1841364378
5.807,2.1852079552
5.928,2.1862001199
6.050,2.1869078959
6.172,2.1878191559
6.294,2.1886061343
6.415,2.1894834274
6.536,2.1901554681
6.657,2.1908800908
6.778,2.1916270572
6.899,2.1922382284
7.021,2.1929176162
7.143,2.1934412098
7.265,2.1938449284
7.386,2.1946527349
7.507,2.1951305130
7.628,2.1959130377
7.749,2.1969655254
7.870,2.2000801960
7.992,2.2024813255
8.114,2.2027635628
8.236,2.2033282232
8.357,2.2041208458
8.478,2.2044060672
8.599,2.2047151500
8.721,2.2052658520
8.842,2.2057458647
8.963,2.2059503115
9.085,2.2064174887
9.207,2.2066834519
9.328,2.2069734000
9.449,2.2067022418
9.570,2.2057175999
9.692,2.2068320629
9.814,2.2068362103
9.936,2.2069589626
10.057,2.2064210706
10.179,2.2066539543
10.302,2.2063461824
10.424,2.2060849899
10.546,2.2061086656
10.669,2.2050074348
10.791,2.2032517190
10.913,2.2038930860
11.036,2.2038924941
11.158,2.2045478337
11.280,2.2041635446
11.402,2.2050883147
11.525,2.2048177447
11.647,2.2045533432
11.769,2.2047082650
11.892,2.2043087204
12.014,2.2054816974
12.136,2.2053692210
12.259,2.2057675596
12.381,2.2067172073
12.503,2.2061059116
12.626,2.2062315496
12.748,2.2062365017
12.870,2.2058250053
12.993,2.2054018263
13.115,2.2052599392
13.237,2.2048115394
13.360,2.2045025045
13.482,2.2042764898
13.604,2.2039633125
13.727,2.2039661866
13.849,2.2041497708
13.971,2.2036649330
14.093,2.2038765621
14.216,2.2039047761
14.338,2.2041704315
14.460,2.2039578046
14.583,2.2036413936
14.705,2.2038536341
14.827,2.2043943109
14.950,2.2058248760
15.072,2.2060808577
15.194,2.2065699578
15.317,2.2044874930
15.439,2.2028825811
15.561,2.2038572842
15.684,2.2030955230
15.806,2.2025272170
15.928,2.2023687562
16.051,2.2016598833
16.173,2.2011539691
16.295,2.2008072476
16.418,2.2003880048
16.540,2.1999060627
16.662,2.1999336103
16.784,2.1992966877
16.907,2.1993986144
17.029,2.1991732965
17.151,2.1993655373
17.274,2.1991488786
17.396,2.1993482237
17.518,2.1990529602
17.641,2.1986562303
17.763,2.1977353116
17.885,2.1975038446
18.008,2.1972369668
18.130,2.1973041916
18.252,2.1972449701
18.375,2.1954042063
18.497,2.1931307299
18.619,2.1951739746
18.742,2.1949224755
18.864,2.1914200238
18.986,2.1902120614
19.108,2.1898849496
19.231,2.1896752943
19.353,2.1892988584
19.475,2.1887737173
19.598,2.1884948492
19.720,2.1882575591
19.842,2.1882835083
19.965,2.1879694487
20.087,2.1876542666
20.209,2.1874352814
20.332,2.1871397254
20.454,2.1871597871
20.576,2.1866242333
20.699,2.1865419971
20.821,2.1860744116
20.943,2.1857856454
21.066,2.1856317579
21.188,2.1853760799
21.310,2.1850613477
21.433,2.1847638236
21.555,2.1843196293
21.677,2.1842190806
21.799,2.1839638854
21.922,2.1837403163
22.044,2.1835069751
22.166,2.1831762461
22.289,2.1831521407
22.411,2.1828472100
22.533,2.1824285396
22.656,2.1822610069
22.778,2.1820469521
22.900,2.1815142172
23.023,2.1808785896
23.145,2.1807480827
23.267,2.1803506592
23.390,2.1801116415
23.512,2.1799326737
23.634,2.1798315333
23.757,2.1793951863
23.879,2.1793156074
24.001,2.1791324158
24.123,2.1788373453
24.246,2.1787046600
24.368,2.1784547448
24.490,2.1782025522
24.613,2.1781314959
24.735,2.1775663346
24.857,2.1775264493
24.980,2.1773495362
25.102,2.1769960993
25.224,2.1766038648
25.347,2.1762932766
25.469,2.1764561663
25.591,2.1761297272
25.713,2.1759222539
25.836,2.1756054797
25.958,2.1754540768
26.081,2.1752929688
26.203,2.1750209362
26.325,2.1747371959
26.447,2.1742932728
26.570,2.1741152529
26.692,2.1738956166
26.814,2.1737892938
26.937,2.1735393595
27.059,2.1734149110
27.181,2.1731131909
27.304,2.1726673312
27.426,2.1725953698
27.548,2.1723214207
27.671,2.1720696029
27.793,2.1718405655
27.915,2.1715434204
28.038,2.1713122074
28.160,2.1710802517
28.282,2.1707392573
28.405,2.1705452592
28.527,2.1705458282
28.649,2.1701050666
28.771,2.1699130623
28.894,2.1696391140
29.016,2.1695362086
29.138,2.1692507293
29.261,2.1687588977
29.383,2.1686712139
29.505,2.1683074900
29.628,2.1683058251
29.750,2.1681905082
29.872,2.1675804383
29.995,2.1676753446
30.117,2.1673640801
30.239,2.1673532347
30.362,2.1671731436
30.484,2.1666313139
30.606,2.1663590467
30.729,2.1658071024
30.851,2.1659839453
30.973,2.1659597191
31.096,2.1656283298
31.218,2.1652897457
31.340,2.1648847959
31.462,2.1650123489
31.585,2.1647481135
31.707,2.1644949974
31.829,2.1643128371
31.952,2.1641408324
32.074,2.1637388157
32.196,2.1636381112
32.319,2.1633370380
32.441,2.1631851089
32.563,2.1632401606
32.686,2.1627966261
32.808,2.1624881545
32.930,2.1623933107
33.053,2.1621115585
33.175,2.1619482215
33.297,2.1619141176
33.420,2.1615943461
33.542,2.1611892851
33.664,2.1613587028
33.786,2.1609791402
33.909,2.1606035910
34.031,2.1604124427
34.153,2.1602176638
34.276,2.1600372502
34.398,2.1600433048
34.520,2.1597357167
34.643,2.1594845562
34.765,2.1592278958
34.887,2.1591518723
35.010,2.1588704518
35.132,2.1589014567
35.254,2.1583780029
35.377,2.1585852344
35.499,2.1582568428
35.621,2.1578905479
35.744,2.1577841693
35.866,2.1576315123
35.988,2.1574003389
36.111,2.1573229087
36.233,2.1572072792
36.355,2.1569414448
36.477,2.1568096094
36.600,2.1566815107
36.722,2.1563753416
36.844,2.1560605259
36.967,2.1559855257
37.089,2.1556728777
37.211,2.1556185116
37.334,2.1556757441
37.456,2.1549924520
37.578,2.1551310566
37.701,2.1546972711
37.823,2.1543065167
37.945,2.1543626952
38.068,2.1541814234
38.190,2.1538271884
38.312,2.1537912437
38.435,2.1536219060
38.557,2.1533492375
38.679,2.1531619585
38.802,2.1530350951
38.924,2.1527679831
39.046,2.1524690916
39.168,2.1523701882
39.291,2.1525765638
39.413,2.1519264038
39.535,2.1519405668
39.658,2.1516786067
39.780,2.1514470755
39.902,2.1515990729
40.025,2.1510808784
40.147,2.1513658101
40.269,2.1510331293
40.392,2.1507151451
40.514,2.1506495725
40.636,2.1505456743
40.759,2.1502661665
40.881,2.1503107370
41.003,2.1499246510
41.126,2.1498526695
41.248,2.1496440850
41.370,2.1496124052
41.492,2.1491852065
41.615,2.1491976248
41.737,2.1489002997
41.859,2.1486688346
41.982,2.1486408368
42.104,2.1486468618
42.226,2.1484719248
42.349,2.1481604707
42.471,2.1481358538
42.593,2.1480670892
42.716,2.1477346916
42.838,2.1476028077
42.960,2.1472133544
43.083,2.1471983737
43.205,2.1469402878
43.327,2.1467878640
43.450,2.1467493952
43.572,2.1464995262
43.694,2.1464210155
43.816,2.1462109045
43.939,2.1461748664
44.061,2.1461510490
44.183,2.1460208796
44.306,2.1456071609
44.428,2.1454416983
44.550,2.1453199908
44.673,2.1449780451
44.795,2.1448673307
44.917,2.1449688580
45.040,2.1445577247
45.162,2.1443880025
45.284,2.1443602276
45.407,2.1441565098
45.529,2.1440422801
45.651,2.1441178771
45.774,2.1438685631
45.896,2.1434982149
46.018,2.1435519335
46.141,2.1430511219
46.263,2.1432819662
46.385,2.1429789426
46.507,2.1428882235
46.630,2.1425325448
46.752,2.1425712381
46.874,2.1423264109
46.997,2.1422609742
47.119,2.1420643622
47.241,2.1419009205
47.364,2.1419116170
47.486,2.1417351684
47.608,2.1414878230
47.731,2.1413834872
47.853,2.1411181021
47.975,2.1409838440
48.098,2.1409877310
48.220,2.1409404200
48.342,2.1408612918
48.465,2.1405892455
48.587,2.1407159071
48.709,2.1400529977
48.832,2.1401907599
48.954,2.1398605540
49.076,2.1399969147
49.198,2.1397610754
49.321,2.1393596720
49.443,2.1390630510
49.565,2.1393548629
49.688,2.1391058421
49.810,2.1387448761
49.932,2.1389624202
50.055,2.1388329068
50.177,2.1388041035
50.299,2.1385878785
50.422,2.1382679308
50.544,2.1384707775
50.666,2.1381348482
50.789,2.1381996969
50.911,2.1380231290
51.033,2.1377066038
51.156,2.1377343422
51.278,2.1372834758
51.400,2.1373661187
51.522,2.1371805930
51.645,2.1372935517
51.767,2.1369418856
51.889,2.1368335911
52.012,2.1366385070
52.134,2.1367325238
52.256,2.1366559592
52.379,2.1363532896
52.501,2.1362573277
52.623,2.1361877820
52.746,2.1360230379
52.868,2.1357959053
52.990,2.1357077530
53.112,2.1358187482
53.235,2.1355494952
53.357,2.1354924012
53.480,2.1353284176
53.602,2.1349433070
53.724,2.1350163082
53.846,2.1347791195
53.969,2.1346324326
54.091,2.1346760953
54.213,2.1345450309
54.336,2.1345587400
54.458,2.1343592979
54.580,2.1342420928
54.703,2.1340087754
54.825,2.1339984243
54.947,2.1338166023
55.070,2.1337358401
55.192,2.1337670244
55.314,2.1334035048
55.437,2.1330712427
55.559,2.1329130487
55.681,2.1331267295
55.804,2.1330098322
55.926,2.1328717273
56.048,2.1329848994
56.171,2.1326932273
56.293,2.1321375837
56.415,2.1326513465
56.537,2.1323790230
56.660,2.1324844318
56.782,2.1320962623
56.904,2.1319370087
57.027,2.1317734353
57.149,2.1320590731
57.271,2.1317208210
57.394,2.1315864746
57.516,2.1314847056
57.638,2.1315115183
57.761,2.1311825304
57.883,2.1308648845
58.005,2.1311218296
58.128,2.1309914757
58.250,2.1307285239
58.372,2.1307817127
58.495,2.1304947334
58.617,2.1304778407
58.739,2.1302822527
58.861,2.1301606894
58.984,2.1301058006
59.106,2.1299585684
59.228,2.1299885655
59.351,2.1297223265
59.473,2.1296789602
59.595,2.1297916557
59.718,2.1294275564
59.840,2.1289296655
59.962,2.1292023032
60.085,2.1288707684
60.207,2.1289971571
60.329,2.1288924801
60.452,2.1289403669
60.574,2.1284090158
60.696,2.1286225897
60.819,2.1283904023
60.941,2.1285302252
61.063,2.1281516586
61.186,2.1281242904
61.308,2.1281362945
61.430,2.1279393292
61.552,2.1281144798
61.675,2.1277967680
61.797,2.1278084781
61.919,2.1276586955
62.042,2.1275497616
62.164,2.1274393402
62.286,2.1274562778
62.409,2.1270693954
62.531,2.1271321844
62.653,2.1272304511
62.776,2.1270148084
62.898,2.1268938977
63.020,2.1267361111
63.143,2.1265740179
63.265,2.1261377160
63.387,2.1263753393
63.510,2.1262151080
63.632,2.1260357898
63.754,2.1261729215
63.877,2.1260663582
63.999,2.1259104483
64.121,2.1257396531
64.243,2.1257047443
64.366,2.1255546045
64.488,2.1254242331
64.610,2.1251126379
64.733,2.1253062334
64.855,2.1251101904
64.977,2.1249542839
65.100,2.1249664290
65.222,2.1247562037
65.344,2.1248813033
65.467,2.1246743882
65.589,2.1247658454
65.711,2.1245838731
65.834,2.1242718086
65.956,2.1242934040
66.078,2.1242465102
66.201,2.1241831046
66.323,2.1244132361
66.445,2.1240055316
66.567,2.1239008852
66.690,2.1238187360
66.812,2.1239049828
66.934,2.1238168887
67.057,2.1235226012
67.179,2.1234325414
67.301,2.1234258231
67.424,2.1232155490
67.546,2.1233554081
67.668,2.1232261593
67.791,2.1232796888
67.913,2.1231391595
68.035,2.1231132460
68.158,2.1230231296
68.280,2.1226997752
68.402,2.1227056565
68.525,2.1220310098
68.647,2.1224931682
68.769,2.1222314660
68.891,2.1221355819
69.014,2.1221538307
69.136,2.1220689351
69.258,2.1220199146
69.381,2.1220937849
69.503,2.1219243102
69.625,2.1219538190
69.748,2.1215888546
69.870,2.1217273449
69.992,2.1214305622
70.115,2.1215929487
70.237,2.1212066952
70.359,2.1215049197
70.482,2.1210129612
70.604,2.1209890691
70.726,2.1210078257
70.849,2.1210552661
70.971,2.1206461015
71.093,2.1207819991
71.216,2.1206513219
71.338,2.1204050599
71.460,2.1205648360
71.582,2.1202904131
71.705,2.1202896826
71.827,2.1202728315
71.949,2.1202601192
72.072,2.1201532150
72.194,2.1201640184
72.316,2.1201678608
72.439,2.1197861170
72.561,2.1196061795
72.683,2.1193554357
72.806,2.1197383533
72.928,2.1194284974
73.050,2.1194050074
73.173,2.1193494205
73.295,2.1191034357
73.417,2.1192191135
73.540,2.1188949832
73.662,2.1188803002
73.784,2.1189340762
73.907,2.1189905106
74.029,2.1187797514
74.151,2.1187949026
74.273,2.1187660833
74.396,2.1184514634
74.518,2.1185593706
74.640,2.1184989469
74.763,2.1184091584
74.885,2.1183954624
75.007,2.1182042707
75.130,2.1182276564
75.252,2.1179615876
75.374,2.1179371343
75.497,2.1180093082
75.619,2.1179739840
75.741,2.1178008121
75.864,2.1177199968
75.986,2.1178885865
76.108,2.1176296390
76.230,2.1173587978
76.353,2.1172778416
76.475,2.1174767498
76.597,2.1171013003
76.720,2.1173160525
76.842,2.1168307586
76.964,2.1168919976
77.087,2.1167606292
77.209,2.1167054170
77.331,2.1167074807
77.454,2.1168274983
77.576,2.1164919230
77.698,2.1164238204
77.821,2.1166623725
77.943,2.1163169958
78.065,2.1161979938
78.188,2.1160196099
78.310,2.1160401424
78.432,2.1161029814
78.555,2.1160687382
78.677,2.1155745879
78.799,2.1159120460
78.921,2.1158041742
79.044,2.1156675233
79.166,2.1156517212
79.288,2.1156237882
79.411,2.1154450811
79.533,2.1153721130
79.655,2.1153415050
79.778,2.1151898865
79.900,2.1153087535
80.022,2.1151501031
80.145,2.1152813199
80.267,2.1152605452
80.389,2.1149683402
80.512,2.1148296120
80.634,2.1149299740
80.756,2.1148857207
80.879,2.1146412866
81.001,2.1146255730
81.123,2.1147122198
81.246,2.1145935229
81.368,2.1146200635
81.490,2.1145704778
81.612,2.1141807010
81.735,2.1141800259
81.857,2.1140098841
81.979,2.1142550585
82.102,2.1143669866
82.224,2.1141503769
82.346,2.1139149416
82.469,2.1139234668
82.591,2.1137578235
82.713,2.1138295681
