Time (s),Voltage (V)
0.101,4.8047921514
0.223,4.6413533301
0.344,4.4635035592
0.465,4.2730804091
0.586,4.0727421985
0.707,3.8662927077
0.828,3.6580555115
0.950,3.4524240251
1.072,3.2527387395
1.194,3.0652523787
1.315,2.8914087293
1.436,2.7327726336
1.557,2.5882941974
1.678,2.4584073028
1.799,2.3425410013
1.921,2.2384236824
2.043,2.1450904548
2.165,2.0623908869
2.286,1.9889809591
2.407,1.9238652933
2.528,1.8656517212
2.649,1.8135084997
2.770,1.7666128538
2.892,1.7246314766
3.014,1.6860760737
3.136,1.6515144902
3.257,1.6201612637
3.378,1.5922222455
3.499,1.5664629821
3.621,1.5424407678
3.743,1.5212088644
3.865,1.5010843117
3.986,1.4829769592
4.107,1.4660647973
4.228,1.4508466296
4.350,1.4363886451
4.472,1.4228761130
4.594,1.4101671613
4.715,1.3981937037
4.836,1.3874483498
4.957,1.3775137187
5.078,1.3682860296
5.199,1.3589627287
5.321,1.3514912838
5.443,1.3409785265
5.565,1.3295816603
5.686,1.3227394438
5.807,1.3153487432
5.928,1.3083182740
6.049,1.3014009969
6.170,1.2948623890
6.292,1.2886777688
6.414,1.2821133576
6.536,1.2768186431
6.657,1.2714623369
6.778,1.2660209112
6.899,1.2619473951
7.020,1.2573345433
7.141,1.2525708435
7.263,1.2477639202
7.385,1.2435159523
7.507,1.2396874454
7.628,1.2356366802
7.749,1.2318370938
7.870,1.2278800056
7.992,1.2240088123
8.114,1.2201139141
8.236,1.2166277497
8.357,1.2130559106
8.478,1.2095939350
8.599,1.2060147435
8.720,1.2025884000
8.841,1.1994258495
8.963,1.1963859275
9.085,1.1933989285
9.207,1.1905497119
9.328,1.1879944795
9.449,1.1850477186
9.570,1.1823940519
9.691,1.1795013832
9.812,1.1771777950
9.934,1.1742447808
10.056,1.1709052571
10.179,1.1686279774
10.302,1.1668325204
10.424,1.1647084913
10.546,1.1626064690
10.669,1.1604117174
10.791,1.1582651071
10.913,1.1561205263
11.035,1.1539534533
11.158,1.1514034879
11.280,1.1492102102
11.402,1.1471676383
11.525,1.1448352999
11.647,1.1428673748
11.769,1.1412149032
11.892,1.1395471785
12.014,1.1384638906
12.136,1.1365014607
12.259,1.1345006048
12.381,1.1320397898
12.503,1.1296261413
12.626,1.1266550797
12.748,1.1235523735
12.870,1.1202915146
12.993,1.1174271372
13.115,1.1145236469
13.237,1.1114162773
13.359,1.1080665825
13.482,1.1053961492
13.604,1.1019977521
13.726,1.0999244307
13.849,1.0980910359
13.971,1.0952857788
14.093,1.0922435711
14.216,1.0897460392
14.338,1.0872501432
14.460,1.0847072956
14.583,1.0824545726
14.705,1.0802750904
14.827,1.0787958703
14.950,1.0775553840
15.072,1.0764501058
15.194,1.0761589313
15.317,1.0750716728
15.439,1.0740204073
15.561,1.0726599954
15.684,1.0715480781
15.806,1.0703290286
15.928,1.0702518953
16.050,1.0698949961
16.173,1.0681582217
16.295,1.0675907969
16.417,1.0668146657
16.540,1.0664237179
16.662,1.0666472915
16.784,1.0667251613
16.907,1.0659911154
17.029,1.0669640889
17.151,1.0661537097
17.274,1.0664605641
17.396,1.0665026666
17.518,1.0663492425
17.641,1.0661016542
17.763,1.0657051635
17.885,1.0653109908
18.008,1.0648502459
18.130,1.0646735058
18.252,1.0643732370
18.374,1.0636365689
18.497,1.0629342401
18.619,1.0628388355
18.741,1.0626520199
18.864,1.0622164202
18.986,1.0620000110
19.108,1.0623573437
19.231,1.0623515232
19.353,1.0622369204
19.475,1.0614347592
19.598,1.0606552303
19.720,1.0602590026
19.842,1.0593541248
19.965,1.0587037429
20.087,1.0581171765
20.209,1.0570132389
20.332,1.0563032770
20.454,1.0554285305
20.576,1.0550249581
20.698,1.0543074503
20.821,1.0532450369
20.943,1.0520718552
21.065,1.0512229889
21.188,1.0506821745
21.310,1.0496104769
21.432,1.0489247898
21.555,1.0485082448
21.677,1.0481724921
21.799,1.0482018692
21.922,1.0483103667
22.044,1.0482950789
22.166,1.0482321630
22.289,1.0479992205
22.411,1.0477923352
22.533,1.0476001238
22.656,1.0476020996
22.778,1.0470347761
22.900,1.0468014686
23.023,1.0460886734
23.145,1.0452855033
23.267,1.0446987394
23.389,1.0439662428
23.512,1.0431082199
23.634,1.0422897016
23.756,1.0412797320
23.879,1.0404088898
24.001,1.0399619292
24.123,1.0393753525
24.246,1.0393499009
24.368,1.0391726904
24.490,1.0384968318
24.613,1.0374461772
24.735,1.0369344477
24.857,1.0362757442
24.980,1.0353650455
25.102,1.0338091722
25.224,1.0324050206
25.347,1.0305463728
25.469,1.0282707268
25.591,1.0258890960
25.714,1.0230802277
25.836,1.0204155280
25.958,1.0185023471
26.080,1.0164470640
26.203,1.0145086946
26.325,1.0123550996
26.447,1.0101046404
26.570,1.0081452081
26.692,1.0059860940
26.814,1.0043143903
26.937,1.0024531425
27.059,1.0007368984
27.181,0.9990198573
27.304,0.9973710872
27.426,0.9959656536
27.548,0.9943807723
27.671,0.9929468060
27.793,0.9914671302
27.915,0.9896260201
28.038,0.9873134214
28.160,0.9860719323
28.282,0.9854080351
28.404,0.9846137704
28.527,0.9838730720
28.649,0.9827180117
28.771,0.9816270754
28.894,0.9806961051
29.016,0.9794522435
29.138,0.9772496188
29.261,0.9761408150
29.383,0.9751920068
29.505,0.9743152496
29.628,0.9733950859
29.750,0.9725804941
29.872,0.9718201803
29.994,0.9710035846
30.117,0.9701526145
30.239,0.9693698211
30.361,0.9684175942
30.484,0.9677671600
30.606,0.9669868999
30.729,0.9664406944
30.851,0.9656247245
30.973,0.9648346619
31.096,0.9640688867
31.219,0.9635562151
31.342,0.9631664855
31.465,0.9625418137
31.587,0.9616565651
31.710,0.9609724357
31.832,0.9604485301
31.954,0.9599256865
32.077,0.9593962344
32.200,0.9585233720
32.323,0.9578866631
32.446,0.9574119947
32.568,0.9568894199
32.691,0.9565372371
32.813,0.9559486292
32.935,0.9554872069
33.057,0.9550456280
33.180,0.9544028831
33.302,0.9536649330
33.424,0.9531770503
33.547,0.9527707300
33.669,0.9524142719
33.791,0.9519088409
33.914,0.9513705719
34.036,0.9507517741
34.158,0.9503487094
34.281,0.9499799665
34.403,0.9491980893
34.525,0.9489675867
34.648,0.9484556229
34.770,0.9481264876
34.892,0.9475892180
35.015,0.9472192260
35.137,0.9466237659
35.259,0.9464832731
35.381,0.9460951821
35.504,0.9455679674
35.626,0.9450659490
35.748,0.9445378045
35.871,0.9443206531
35.993,0.9436059260
36.115,0.9433907704
36.238,0.9429013896
36.360,0.9424750970
36.482,0.9421349540
36.605,0.9417345912
36.727,0.9414034952
36.849,0.9409507412
36.972,0.9404449719
37.094,0.9400633044
37.216,0.9395495416
37.338,0.9391771759
37.461,0.9393641481
37.583,0.9384366185
37.705,0.9381224002
37.828,0.9376460204
37.950,0.9373319596
38.072,0.9368858617
38.195,0.9364805867
38.317,0.9362149044
38.439,0.9358242011
38.562,0.9352005201
38.684,0.9348575530
38.807,0.9343912669
38.930,0.9342388814
39.053,0.9340292330
39.176,0.9332476680
39.298,0.9331405919
39.420,0.9325896477
39.543,0.9324384149
39.665,0.9320662355
39.787,0.9316505393
39.910,0.9310232454
40.032,0.9309725956
40.154,0.9305998947
40.277,0.9301389350
40.399,0.9297412178
40.521,0.9294831544
40.644,0.9289284669
40.766,0.9287632779
40.888,0.9285275222
41.011,0.9278585606
41.133,0.9276889215
41.255,0.9275594971
41.378,0.9270452134
41.500,0.9267481708
41.622,0.9264689196
41.745,0.9260899398
41.867,0.9254024705
41.989,0.9254851133
42.111,0.9249101651
42.234,0.9247061579
42.356,0.9243694354
42.478,0.9243951702
42.601,0.9236089580
42.723,0.9233818538
42.845,0.9230099165
42.968,0.9225526983
43.090,0.9225595579
43.212,0.9222222773
43.335,0.9218812775
43.457,0.9214053134
43.579,0.9208452856
43.702,0.9208591348
43.824,0.9203984485
43.946,0.9201003331
44.069,0.9197605702
44.191,0.9195293217
44.313,0.9192111469
44.435,0.9189711999
44.558,0.9186156067
44.680,0.9183916057
44.802,0.9182716882
44.925,0.9176016520
45.047,0.9175514038
45.169,0.9172045196
45.292,0.9169711715
45.414,0.9165211235
45.536,0.9163494078
45.659,0.9162083173
45.781,0.9159384917
45.903,0.9155617685
46.026,0.9152830667
46.148,0.9148889281
46.270,0.9145538106
46.393,0.9143823802
46.515,0.9139826120
46.637,0.9138090621
46.759,0.9135816545
46.882,0.9130791141
47.004,0.9128462734
47.126,0.9126122524
47.249,0.9124336221
47.371,0.9121079976
47.493,0.9120228999
47.616,0.9115847934
